metric,point_index,row,column,valid_timepoints,linear_slope_per_min,linear_intercept,linear_r2,fitted_map5_minus_map2_change,observed_map5_minus_map2,strictly_decreasing,strictly_increasing
apparent_zeta_magnitude_mV,7,0,7,4,-0.04374817767660879,28.990634082705473,0.10080588356187693,-3.441069787784644,-3.0,False,False
apparent_zeta_magnitude_mV,8,1,7,4,-0.24760266196712868,37.85151051489454,0.3775920848908286,-19.475509260485065,-15.0,False,False
apparent_zeta_magnitude_mV,9,1,6,4,-0.14914551784240304,30.18413909850811,0.9707699230656843,-11.731234595067406,-12.0,True,False
apparent_zeta_magnitude_mV,10,1,5,4,-0.1708190840656259,28.04647783043858,0.9095794536586833,-13.435997121991091,-13.5,True,False
apparent_zeta_magnitude_mV,11,1,4,4,-0.11401307112047165,24.286304093240563,0.945483463968074,-8.967846325973154,-9.0,True,False
apparent_zeta_magnitude_mV,12,1,3,4,-0.10810102472248055,22.926078079143487,0.8602119361248067,-8.502826630878847,-9.0,True,False
apparent_zeta_magnitude_mV,13,1,2,4,-0.10259002355465255,20.831808683890937,0.8460978705651017,-8.069351669721817,-9.0,False,False
apparent_zeta_magnitude_mV,14,1,1,4,-0.18307482887384519,26.28410424724207,0.9845048818497765,-14.399988662349829,-15.0,True,False
apparent_zeta_magnitude_mV,15,1,0,4,-0.20635257601772045,31.710269454550655,0.9854618086850623,-16.230930125022624,-16.5,True,False
apparent_zeta_magnitude_mV,16,2,0,4,-0.20635257601772045,27.210269454550655,0.9854618086850623,-16.230930125022624,-16.5,True,False
apparent_zeta_magnitude_mV,17,2,1,4,-0.16611017335812414,22.98412167287509,0.9858714450423594,-13.06561162870862,-13.5,True,False
apparent_zeta_magnitude_mV,18,2,2,4,-0.09707902238682455,20.237539288638388,0.7677387482806235,-7.635876708564788,-9.0,False,False
apparent_zeta_magnitude_mV,19,2,3,4,-0.1199557243005367,20.397747877102447,0.8880362524471049,-9.435273437300305,-10.5,False,False
apparent_zeta_magnitude_mV,20,2,4,4,-0.06866071252321045,21.731843535156976,0.9000996004065663,-5.400597602439398,-6.0,False,False
apparent_zeta_magnitude_mV,21,2,5,4,-0.1479117753698398,28.635051472209717,0.8150525058573235,-11.63419297702273,-10.5,False,False
apparent_zeta_magnitude_mV,22,2,6,4,-0.07414110690896446,35.07489516064472,0.6585244290455168,-5.831665147363581,-4.5,False,False
apparent_zeta_magnitude_mV,23,2,7,4,-0.25090284415465547,43.232816774945185,0.9520368064906871,-19.735089380681828,-19.5,True,False
apparent_zeta_magnitude_mV,24,3,7,4,-0.1360876825738576,39.414599444015565,0.7444199174562269,-10.704153586834115,-10.5,False,False
apparent_zeta_magnitude_mV,25,3,6,4,0.04067405467183339,34.2566778297151,0.2887957694539095,3.1992706464841287,4.5,False,False
