block,nominal_speed_um_per_s,actual_gap_speed_um_per_s,early_source,late_source,quantity,distance_nm,median_pN,q25_pN,q75_pN,paired_pixel_count
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,175.0,-3.8830500556878866,-8.049969556534556,0.663730182623555,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,180.0,7.277082350082834,2.0935674830109465,11.297081936084615,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,180.0,-3.6901688374535206,-8.30410076659669,0.04008393790055531,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,185.0,4.962013901922241,1.808613087083861,10.364742837941513,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,185.0,-3.9700919147754474,-8.038450727921752,0.44150393445896263,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,190.0,4.9267870557878775,2.1094922401150074,9.757318382405856,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,190.0,-3.071881320004186,-8.306296862794376,0.46339392535166557,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,195.0,5.568100585858148,1.5690440460060484,7.685297412138198,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,195.0,-3.23430065095004,-6.353041012736947,0.020849299005198274,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,200.0,5.029781783906316,0.8542772674997724,8.934211056891748,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,200.0,-2.6539751815396917,-5.960374590584271,1.3387541613844327,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,205.0,4.305868163772151,-0.010855823491553757,9.612342300933456,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,205.0,-1.8653771002732604,-4.766337456799725,0.8311256501082898,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,210.0,4.201192314661627,0.3145273841300273,8.386611513550587,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,210.0,-2.310390888541422,-4.193880671524766,1.4943464791385916,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,215.0,4.432711620958337,-0.5575989743506615,7.7804765872236565,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,215.0,-1.7458906594544568,-4.728718658306612,1.2511273506891005,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,220.0,3.8852133431604337,0.2645865634145874,6.070548204911546,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,220.0,-0.4916558022542548,-4.114941910464119,1.169747727151152,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,225.0,2.6795252404092453,0.6581483130291623,5.696973858323239,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,225.0,-0.9755876765093322,-4.741270608424599,2.5457261538752727,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,230.0,2.5136621942456503,0.3465964125222148,5.732847742921297,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,230.0,-0.3585086017276877,-3.5210835767167037,2.313825302184154,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,235.0,1.9615505057516103,-0.2701747931316577,6.46257993088655,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,235.0,-0.45732789879269736,-2.9771750380588307,2.2879220136945575,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,240.0,2.5562443031113586,-0.2561917574765632,6.048757446235822,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,240.0,-0.37979257463777344,-2.3251472385344076,1.966507764163675,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,245.0,1.6270845322798877,-0.46887875445289506,3.8346336739199964,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,245.0,-1.081798173752083,-2.7218132250810934,0.8743850535378935,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,250.0,1.9167299631825436,0.5031079529511232,4.248776988506738,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,250.0,-1.2011239062851042,-2.660855778641676,0.7904763316980044,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,255.0,1.6931039921500117,-0.2899611400858887,3.424231819727714,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,255.0,-0.9079883073859831,-2.6151741176597425,1.0336544254555822,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,260.0,0.6597646787921752,-0.7629478883269059,1.71567550686905,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,260.0,-0.3876078713198243,-2.0489222020869207,0.9999499769751716,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,265.0,0.3891934818793369,-0.5406072710181753,1.4898109366156154,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,265.0,-0.2180839835022358,-1.7713099442249183,0.740823957816039,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,270.0,0.04456893292820041,-1.2983672763868448,1.2340017590001735,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,270.0,-0.5061949455550029,-1.6874250194652864,1.3539777439506024,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,275.0,0.4264217102194721,-0.39052043597405733,1.1464485171246073,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,275.0,0.38763055034795113,-1.679233593504511,1.6099552524024796,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,280.0,-0.061690938010831614,-1.3302833483009575,1.416811390801068,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,280.0,0.1454582513023545,-1.0927798963068307,0.8919482240045135,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,285.0,-0.635311586436589,-1.8929152408695253,1.2801128304761833,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,285.0,0.5146754524110252,-0.6796810587991801,1.7101435816299329,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,290.0,0.42608497402007595,-1.0953687011024156,1.2682177171327036,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,290.0,0.3427920964239787,-0.5919371632960105,1.270168516882557,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,295.0,-0.3001231843220182,-1.4132263938483376,0.9601395793191062,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,295.0,0.4070340770580251,-0.9535412683144529,1.4154285824836483,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,300.0,-0.4218393290364632,-1.5931091687954526,1.3974218837385517,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,300.0,-0.5670865033690884,-2.054502619811074,0.9577350240140625,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,305.0,-0.4877423889149409,-1.5429314418079234,1.2013142129219476,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,305.0,-0.19341798857513634,-1.4080142358182495,1.4165942366753304,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,310.0,-0.2797539006669614,-1.64195542048038,0.9810057078062372,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,310.0,0.28058242054203403,-1.1736082122583282,1.2355589113180678,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,315.0,-0.8208859689567941,-1.767912801375134,0.4453063736659047,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,315.0,0.16784745127029707,-1.406884216130632,1.5600162110121873,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,320.0,-0.21295757549174543,-1.8924766129490818,0.7621816996535048,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,320.0,-0.1558219483937957,-1.5457753322564374,1.6000656917706313,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,325.0,-0.8240043958263586,-1.8602375649702145,0.45006801018148335,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,325.0,0.2577047491538701,-1.568458037528951,1.397233357636209,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,330.0,-0.19236818423747992,-1.5138086519867247,0.532450691377267,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,330.0,-0.1367421613864231,-1.4424451927797306,1.4530482448427984,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,335.0,0.12397676859306961,-0.8162834901795262,1.259106214800354,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,335.0,0.23220844324370485,-0.9970497573746495,1.4221466245255645,64
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,340.0,-0.21937357765695387,-1.394856409386966,1.1249879398820835,63
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,340.0,0.2536315163785501,-1.2064451996629726,0.9343476888350677,63
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,345.0,-0.04669718456133781,-1.173604459684594,0.9773411286314251,63
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,345.0,-0.24431770943198394,-1.2461815752088286,1.1544662476690655,63
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,350.0,0.09377812819424669,-0.695990462742587,1.89355345262786,62
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,350.0,0.1176675210690897,-0.8747825838621323,0.8042113258247291,62
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,355.0,0.5287065970938358,-0.7200914049571734,1.7317447423459091,61
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,355.0,0.2820516116638485,-1.3202763909380322,1.2469125289773912,61
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_sym,360.0,2.1654302996616432,0.5709327742878221,4.202732909003484,51
2,0.1,0.09576646177135478,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,F_history,360.0,-0.46823416515138794,-1.4789838074833739,1.5446678640637876,51
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,5.0,7153.328488838212,6814.861026547379,7361.014356217382,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,5.0,-22.67623412222224,-65.23413860555956,91.94786555453481,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,10.0,4957.759040720286,4718.579530524171,5090.346676101653,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,10.0,-6.591078432158838,-35.53590156722089,33.68344098172042,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,15.0,3593.084469900076,3421.835509139776,3666.791787852916,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,15.0,-9.508634550380634,-38.986890645824815,20.787573115957912,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,20.0,2691.300765893173,2576.176360695725,2754.864657392138,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,20.0,-20.29982608218677,-34.93119459358138,0.14572133738931825,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,25.0,2051.518322514651,1967.9544963933436,2096.8016840742393,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,25.0,-22.80574939572739,-34.219800637365154,-7.548327318085626,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,30.0,1585.473328551525,1541.7288529247792,1632.7269631938977,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,30.0,-20.10417005227623,-34.0766554209969,-6.413643556695547,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,35.0,1252.4498422012284,1211.97673689253,1280.2403250481127,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,35.0,-21.069446007750074,-27.377329717082517,-7.1566278136161685,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,40.0,991.9576908488507,957.967879920591,1014.32711577169,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,40.0,-20.656372669477747,-29.825972284641438,-9.259180879478834,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,45.0,784.6488805334651,754.3366393829017,807.0213723522162,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,45.0,-19.9407220155866,-29.306985993512953,-9.191747098015988,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,50.0,623.6184815079138,598.4776865430796,642.6107999137495,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,50.0,-20.304351868922083,-26.695239636088274,-10.784196383567448,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,55.0,495.56702531867563,477.9022771853052,512.7484708347245,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,55.0,-17.873993025976503,-24.746305443030224,-8.50013569853008,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,60.0,394.406606790182,378.4468920458915,412.2475218864163,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,60.0,-15.047553395942316,-23.443998763910102,-7.411023952512487,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,65.0,316.0181911077923,300.55418513241995,327.317766975695,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,65.0,-14.821888563691289,-21.082233703367578,-4.5333199347271815,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,70.0,251.70892359517651,237.90558825619527,266.7975232024702,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,70.0,-12.167940167736269,-19.82236207946971,-3.1627298997137885,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_sym,75.0,200.68882709723073,190.59694796906751,212.90576863712877,64
2,0.2,0.19007222001678414,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,F_history,75.0,-9.715183569873972,-17.823416297401327,-4.416456633745579,64
