source,timestamp,acquisition_order,block,nominal_speed_um_per_s,physical_row_zero_based,physical_column_zero_based,point_index_in_archive,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,45.0,339.3475347878301,352.1865715059451
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,50.0,240.79162214337697,253.34492869597722
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,55.0,165.09903245520928,177.42778404232695
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,60.0,112.60278516505171,124.65191678814665
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,65.0,82.17633406242149,94.01161339553275
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,70.0,62.667754669958455,74.290542360626
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,75.0,44.80136188364267,56.01793838832786
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,80.0,32.937864696233724,44.083896860137436
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,85.0,24.4103397457421,35.24838446122834
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,90.0,19.933206803219846,30.564953780641137
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,95.0,17.59161787370792,28.013057258533845
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,100.0,16.724998420538654,26.83430303851755
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,105.0,13.218638605121381,23.09445725799357
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,110.0,6.181615803213131,15.834701074900224
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,115.0,4.473495852435348,13.873175721006525
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,120.0,3.8498009488485208,12.985556297909811
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,125.0,6.454799709443499,15.318610906088491
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,130.0,4.218762894712457,12.798250880548927
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,135.0,1.5515567295086874,9.890059046155088
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,140.0,2.1353675828857153,10.344070280036796
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,145.0,3.53751547240546,11.406768204567438
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,150.0,6.095000291138809,13.758163186636583
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,155.0,3.4229952555538126,10.858122629527392
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,160.0,5.635845110022268,12.90921262773169
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,165.0,1.2516039208860117,8.279709604789828
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,170.0,-4.5185416727819625,2.2271874092988098
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,175.0,-1.455981611394339,5.030530954473367
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,180.0,-3.4443188764790493,2.7310755136387135
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,185.0,-4.669130916867025,1.3599213279585756
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,190.0,-5.940355502518453,-0.20358312047505572
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,195.0,-9.027106544033348,-3.561685698653138
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,200.0,-6.2220732600958675,-1.0250479699994046
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,205.0,-9.403617919801434,-4.384169457838072
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,210.0,-12.440346691492095,-7.721893842804548
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,215.0,-11.130537043301029,-6.577782551247985
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,220.0,-8.503915596162475,-4.211103924270158
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,225.0,-7.694948231908567,-3.5840768597307884
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,230.0,-6.919192261074675,-3.1412736321154524
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,235.0,-4.598857581124921,-1.0769626597787694
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,240.0,-4.315805072417389,-0.9232564097618768
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,245.0,-6.497605602480282,-3.2919231531505897
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,250.0,-8.739615502411526,-5.86320381026409
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,255.0,-1.770730218494677,0.7858527143142828
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,260.0,0.9178476876053528,3.2603866565828636
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,265.0,-3.875295880096711,-1.7233490078691607
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,270.0,-2.4387103575701,-0.4804780336016682
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,275.0,2.246627187457311,3.8334612120217293
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,280.0,-0.11894634715704239,1.315139005803337
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,285.0,-1.1284190094298554,0.004075638642340059
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,290.0,-3.503494644217878,-2.589571328093652
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,295.0,0.7612434918120041,1.4719268362570803
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,300.0,3.8325973410606937,4.338368226022249
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,305.0,5.518372762192956,5.73797732783323
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,310.0,7.150166241509462,7.113182300700489
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,315.0,3.8637538016405273,3.6115625691113324
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,320.0,0.9006548149339073,0.36442173811604317
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,325.0,-3.831186652962381,-4.567374385101552
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,330.0,3.8902254337265614,2.8318233127605597
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,335.0,1.2242979709692887,0.048857960797640404
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,340.0,-1.3130766156840359,-2.811494822459176
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,345.0,-0.8517651500254692,-2.5366377286537336
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,350.0,-3.525581758099244,-5.506933349432727
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,355.0,-3.6673159870994887,-5.840787797731282
27-08-26/0/map1-0.05-data-2026.08.27-14.14.18.398.jpk-force-map,2026-08-27T14:14:18.398000,3,1,0.05,3,3,28,360.0,-2.307421088151367,-4.69463868685355
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,5.0,6071.452055443946,6076.528502340873
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,10.0,4159.991855699267,4164.844357067224
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,15.0,2638.345738418256,2642.9811559683667
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,20.0,1726.9306534234024,1731.4082353639924
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,25.0,1153.660480676313,1158.0102879394476
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,30.0,771.6815993968265,775.9305720395562
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,35.0,513.1587461427757,517.2945200305484
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,40.0,352.48142355370743,356.5371666478942
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,45.0,245.34008868527323,249.29769526687454
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,50.0,164.30473391304707,168.19019995077053
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,55.0,106.10525124189392,109.88806491506165
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,60.0,77.59861917710609,81.33046257158524
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,65.0,58.263670318677896,61.881117347136815
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,70.0,42.917447860468,46.49635186747598
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,75.0,35.118029664796424,38.633972748786974
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,80.0,26.502638861571363,29.93690780644118
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,85.0,21.59825202055587,24.924692374403154
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,90.0,21.990389238269266,25.250395545417106
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,95.0,14.438909682717018,17.63436890149241
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,100.0,11.375949890492578,14.46866628897814
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,105.0,10.62664806777225,13.660447265041364
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,110.0,7.797924808065073,10.765501256235066
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,115.0,7.945035250804519,10.85809777807225
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,120.0,6.768706433018503,9.589803765200509
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,125.0,5.803763482714021,8.538264144026003
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,130.0,5.368902049010972,8.018123188027069
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,135.0,6.2066855436591295,8.799875412243901
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,140.0,3.003001374085894,5.507927407638169
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,145.0,2.225665427054847,4.641705087413663
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,150.0,-0.4847324925210251,1.8556581550138609
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,155.0,1.23879146557931,3.530149202085443
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,160.0,3.082543333542048,5.301312409636486
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,165.0,5.906572816078539,8.063949271298068
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,170.0,3.3506845377364085,5.4397598661997915
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,175.0,3.6437129214126127,5.638223586916826
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,180.0,6.0415635740812705,7.915337569584101
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,185.0,3.071546466066977,4.873792826929863
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,190.0,3.569022501327371,5.332873757659355
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,195.0,6.025385131164696,7.697489713860884
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,200.0,1.9085242524057384,3.5209790151402087
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,205.0,1.6934123568835995,3.2186362119542067
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,210.0,0.821098661209544,2.2801210087387282
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,215.0,0.35843995867381157,1.707046453299878
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,220.0,-4.085098546841927,-2.7697443778305035
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,225.0,-3.4410599030288513,-2.1966698223916374
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,230.0,-2.510281558398374,-1.3273659217302642
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,235.0,1.3418256961322608,2.4165306459808953
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,240.0,-1.1057143481946523,-0.09160246363170872
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,245.0,0.3648008881212135,1.3171768251244762
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,250.0,3.3198834080472377,4.19281325328999
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,255.0,2.8669288366763204,3.651275194418866
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,260.0,3.8595145853728594,4.570431114083276
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,265.0,1.4836962555712359,2.1213450618740843
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,270.0,-1.4725231214341121,-0.9476853901606815
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,275.0,0.6370678782940955,1.1146126143099901
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,280.0,-4.456465380848453,-4.069624590180239
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,285.0,-1.570219866156034,-1.2275873293587638
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,290.0,0.9021054116538039,1.172640762052818
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,295.0,0.281536455923909,0.4519485631054428
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,300.0,-2.078079453419317,-1.9604815927779853
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,305.0,-1.0607807482038667,-1.0443575506401728
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,310.0,-1.2488638284495246,-1.314120096142721
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,315.0,3.0709729968806054,2.9376905116403966
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,320.0,6.403314308009914,6.182843226224833
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,325.0,1.5322070319482768,1.2194609035292574
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,330.0,4.003110054408123,3.6390482784918925
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,335.0,-5.129424076738867,-5.580195439173967
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,340.0,-4.996499195688415,-5.5150846267173605
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,345.0,-0.4893054248387324,-1.06677356317295
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,350.0,0.061230367467320176,-0.6148250000675383
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,355.0,0.7032147061908103,-0.034618077004608346
27-08-26/0/map1-0.05-data-2026.08.27-14.27.55.012.jpk-force-map,2026-08-27T14:27:55.012000,4,1,0.05,3,3,28,360.0,-1.7974607005862853,-2.5936469667359923
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,5.0,6191.868448902595,6254.87847418039
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,10.0,3757.7670073032155,3817.154929734166
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,15.0,2257.5874361735096,2314.4285171085103
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,20.0,1397.966910555564,1452.9401008699847
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,25.0,879.1558065956756,932.6386790252416
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,30.0,557.0551462457051,609.2061854670793
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,35.0,346.2173706491534,397.2008074405581
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,40.0,205.54901290793825,255.7797748643933
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,45.0,112.02260322449743,161.01387010256914
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,50.0,61.15887641224908,109.30171968258011
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,55.0,23.667840936300195,70.84692592532447
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,60.0,-0.6704392762586828,45.615839960548186
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,65.0,-12.655486785090787,32.587514308349085
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,70.0,-19.23432252581801,25.386805182659227
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,75.0,-26.65619063729397,16.750825117038005
27-08-26/0/map1-0.1-data-2026.08.27-14.40.56.507.jpk-force-map,2026-08-27T14:40:56.507000,5,1,0.1,3,3,28,80.0,-27.568993762805345,14.90838793615653
