acquisition_order,baseline_method,distance_nm,finite_pixel_count,force_pixel_median_pN,spatial_mad_pN,reference_subtracted_spatial_mad_pN,reference_definition
13,far_constant_referenced,180.0,64,90.07462538091416,14.45068280387468,9.062041884994896,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,185.0,64,87.22660086433862,16.916042651916776,9.319524341186298,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,190.0,64,86.9047665797214,12.988996041804345,11.027460482813206,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,195.0,64,86.11299562218917,15.045296239066825,9.929207665185267,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,200.0,64,85.88819178648694,14.79918553946097,8.884023044994047,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,205.0,64,84.93294697173079,15.734489405909661,5.672749927098956,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,210.0,64,85.79113015811521,14.371265414339296,7.816094911613288,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,215.0,64,84.74393714482045,14.719629469963799,7.020811576550318,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,220.0,64,81.59973903111363,12.277198041720865,8.164551420544447,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,225.0,64,82.00323229572217,13.746512201520613,6.558914861598734,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,230.0,64,81.32383207659181,16.57512108738994,5.248574160846299,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,235.0,64,81.331502221334,15.329312793975692,8.285757704235825,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,240.0,64,78.97648717079858,19.907739168932682,8.550821331492243,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,245.0,64,79.21912565199078,15.798836906632692,9.346012213252271,subtract each pixel median force over 200-250 nm before spatial MAD
13,far_constant_referenced,250.0,64,78.9637347756775,16.367008696410327,9.648981695811704,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,80.0,64,15.414102337744087,44.627077532985574,15.331191667631678,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,85.0,64,12.274524476220709,46.343462343893364,15.0120626331597,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,90.0,64,7.070975799507084,39.1375546281266,12.767259463493353,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,95.0,64,2.5047920808052426,48.56530326176731,13.188758028878908,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,100.0,64,-2.281229732668169,43.05252153172901,14.69130121184669,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,105.0,64,-1.1770502136014023,49.29671000167977,10.241166637013459,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,110.0,64,-6.340770996516737,40.31895359316194,14.981984133767526,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,115.0,64,-4.717694748768862,43.85503961996246,13.850423397942556,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,120.0,64,-0.37668015996763865,45.8277048235999,14.417650009174713,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,125.0,64,1.2037118945557046,44.921982047538094,12.376654992816945,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,130.0,64,-3.4543736728003243,45.3449835048467,15.773711220092622,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,135.0,64,-0.2440715353813531,46.041816993531995,12.245405521878649,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,140.0,64,-6.7938600054976295,43.45025211789237,12.71111569194639,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,145.0,64,-4.862458733976053,49.36305702763204,13.271995705691515,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,150.0,64,0.21514569182362692,46.561992333785696,12.575003816149037,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,155.0,64,-4.458846100452252,40.82888977977853,9.45744175003389,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,160.0,64,-3.1477961351062387,46.37088155572395,11.089571152971923,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,165.0,64,-1.035226650965918,51.18102762615303,11.605723139396458,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,170.0,64,-3.188383635651425,50.261361136244275,12.838655739013777,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,175.0,64,-2.625942731390823,48.879958203082865,8.819755727428861,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,180.0,64,-1.6245240647758306,41.24428023086772,8.997121086814209,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,185.0,64,0.34966426245821014,39.32226368734818,8.007432354548081,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,190.0,64,0.9459191707524824,45.260427546410774,10.286270719661054,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,195.0,64,-2.2994974942822504,42.55909370130139,7.7444611884829975,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,200.0,64,-0.8016799642782526,44.22391746597403,5.817274968720002,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,205.0,64,-2.3282715456058494,44.908727916187196,6.386256477764818,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,210.0,64,-6.894264058358141,37.00790346957605,3.8055889626026533,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,215.0,64,-4.671646956540062,40.327975928459544,6.735862701174027,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,220.0,64,-4.478163930311721,43.15303199060283,4.787114067456691,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,225.0,64,-2.941133880243824,38.10979774186767,5.589506989324772,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,230.0,64,-2.985791507363532,34.94353772035824,4.412487124170548,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,235.0,64,-2.9511085092437757,34.26185816783106,6.321365032651426,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,240.0,64,-1.5464396175810307,33.02820157748254,5.750934854173651,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,245.0,64,-1.1888859528966884,35.607000787237496,8.085902237902786,subtract each pixel median force over 200-250 nm before spatial MAD
14,linear_drift_corrected,250.0,64,-2.2344057416585335,34.30067275489887,6.280926596243785,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,80.0,64,126.2359280951778,16.963378744401858,9.372638765270844,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,85.0,64,119.17228601882562,16.395299407932725,11.943857648261382,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,90.0,64,116.41371534478235,15.641758740362436,12.417218573107702,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,95.0,64,111.91701504174932,17.135804159409314,9.523984826592873,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,100.0,64,108.30150835932604,16.5050877083732,8.274247267684425,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,105.0,64,107.49823218468272,15.772487714528413,11.966601161447286,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,110.0,64,104.57235258104518,15.229000957358501,10.93288075115195,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,115.0,64,105.80353552977522,13.861986380252509,11.614354066981408,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,120.0,64,102.68858374032729,10.775663904921275,11.67500343547707,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,125.0,64,103.81752927196098,15.382242311447063,9.311896943469115,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,130.0,64,101.90828682045708,16.671781018431684,12.810977201803968,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,135.0,64,97.98631732234566,16.933192740112577,9.285455298057954,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,140.0,64,98.72196526957723,16.7834183849849,12.352778619081265,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,145.0,64,94.69778953381976,15.185501677058063,10.47828784734916,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,150.0,64,96.96846417165551,15.181664864873726,9.607192801664441,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,155.0,64,96.55845440196416,18.36834540347119,11.099389154598956,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,160.0,64,95.46022062874445,17.985912304714876,9.936788836250297,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,165.0,64,98.31710010916348,16.694524531617873,9.747444466311322,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,170.0,64,96.88156704404099,13.33934784350299,10.78883850097407,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,175.0,64,93.53937942177868,14.537820044437805,9.493752595651173,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,180.0,64,91.83065201429622,15.062353873952784,8.6057848216881,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,185.0,64,92.62750522220514,12.343440835211894,9.364965140902969,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,190.0,64,92.7884847234157,18.55191144180763,9.762606808435265,subtract each pixel median force over 200-250 nm before spatial MAD
14,far_constant_referenced,195.0,64,90.32365564939201,17.02402811289764,8.092622748766306,subtract each pixel median force over 200-250 nm before spatial MAD
