acquisition_order,location,location_order,instrument_scan_number,variant,distance_nm,predicted_force_pN
12,A,12,16,no_slip_hydrodynamic,25.0,513.1103691379363
12,A,12,16,no_slip_hydrodynamic,30.0,462.53011198752654
12,A,12,16,no_slip_hydrodynamic,35.0,415.31559212105196
12,A,12,16,no_slip_hydrodynamic,40.0,371.6985727822059
12,A,12,16,no_slip_hydrodynamic,45.0,331.9720945235751
12,A,12,16,no_slip_hydrodynamic,50.0,295.4939203360652
12,A,12,16,no_slip_hydrodynamic,55.0,262.6994862023568
12,A,12,16,no_slip_hydrodynamic,60.0,232.9423420253621
12,A,12,16,no_slip_hydrodynamic,65.0,206.3161356048112
12,A,12,16,no_slip_hydrodynamic,70.0,182.39052187950855
12,A,12,16,no_slip_hydrodynamic,75.0,161.02749082948648
12,A,12,16,no_slip_hydrodynamic,80.0,141.99267591925604
12,A,12,16,no_slip_hydrodynamic,85.0,125.00508584244476
12,A,12,16,no_slip_hydrodynamic,90.0,109.98341976098223
12,A,12,16,no_slip_hydrodynamic,95.0,96.57001853443974
12,A,12,16,no_slip_hydrodynamic,100.0,84.79185308169531
12,A,12,16,no_slip_hydrodynamic,105.0,74.26142652447955
12,A,12,16,no_slip_hydrodynamic,110.0,65.07551440129303
12,A,12,16,no_slip_hydrodynamic,115.0,56.8657062530671
12,A,12,16,no_slip_hydrodynamic,120.0,49.715941343474555
12,A,12,16,no_slip_hydrodynamic,125.0,43.35215695967859
12,A,12,16,no_slip_hydrodynamic,130.0,37.7974668936669
12,A,12,16,no_slip_hydrodynamic,135.0,32.88194545079884
12,A,12,16,no_slip_hydrodynamic,140.0,28.580144142487043
12,A,12,16,no_slip_hydrodynamic,145.0,24.79462190588156
12,A,12,16,no_slip_hydrodynamic,150.0,21.472124549611358
12,A,12,16,no_slip_hydrodynamic,155.0,18.564198795955278
12,A,12,16,no_slip_hydrodynamic,160.0,16.003972828059588
12,A,12,16,no_slip_hydrodynamic,165.0,13.774946334862758
12,A,12,16,no_slip_hydrodynamic,170.0,11.805952513370269
12,A,12,16,no_slip_hydrodynamic,175.0,10.100375774592635
12,A,12,16,no_slip_hydrodynamic,180.0,8.588572561568082
12,A,12,16,no_slip_hydrodynamic,185.0,7.2854668669058755
12,A,12,16,no_slip_hydrodynamic,190.0,6.130181365109851
12,A,12,16,no_slip_hydrodynamic,195.0,5.131932299936472
12,A,12,16,no_slip_hydrodynamic,200.0,4.250667365893407
12,A,12,16,no_slip_hydrodynamic,205.0,3.4861887102349387
12,A,12,16,no_slip_hydrodynamic,210.0,2.8145892936482433
12,A,12,16,no_slip_hydrodynamic,215.0,2.2296604517589786
12,A,12,16,no_slip_hydrodynamic,220.0,1.7182519881514269
12,A,12,16,no_slip_hydrodynamic,225.0,1.2710446928844883
12,A,12,16,no_slip_hydrodynamic,230.0,0.8818806721249413
12,A,12,16,no_slip_hydrodynamic,235.0,0.5401940518249555
12,A,12,16,no_slip_hydrodynamic,240.0,0.24422532179617829
12,A,12,16,no_slip_hydrodynamic,245.0,-0.01668712895678759
12,A,12,16,no_slip_hydrodynamic,250.0,-0.24166392240379064
13,A,13,17,primary,25.0,485.537602646712
13,A,13,17,primary,30.0,435.7392970815109
13,A,13,17,primary,35.0,389.4274355453689
13,A,13,17,primary,40.0,346.8965583257713
13,A,13,17,primary,45.0,307.84003286885263
13,A,13,17,primary,50.0,272.59502916202075
13,A,13,17,primary,55.0,240.59314490313918
13,A,13,17,primary,60.0,212.0389006344951
13,A,13,17,primary,65.0,186.275825249545
13,A,13,17,primary,70.0,163.48324349591874
13,A,13,17,primary,75.0,143.00263191377618
13,A,13,17,primary,80.0,125.00644198676551
13,A,13,17,primary,85.0,108.87895674286531
13,A,13,17,primary,90.0,94.78860452037762
13,A,13,17,primary,95.0,82.18599861770352
13,A,13,17,primary,100.0,71.22485437249317
13,A,13,17,primary,105.0,61.447402575082315
13,A,13,17,primary,110.0,52.956008550933454
13,A,13,17,primary,115.0,45.40862293679615
13,A,13,17,primary,120.0,38.86021873315302
13,A,13,17,primary,125.0,33.058846324516615
13,A,13,17,primary,130.0,28.028001838686773
13,A,13,17,primary,135.0,23.584532109161408
13,A,13,17,primary,140.0,19.731884998194875
13,A,13,17,primary,145.0,16.338607375930902
13,A,13,17,primary,150.0,13.396113371160371
13,A,13,17,primary,155.0,10.81126705385244
13,A,13,17,primary,160.0,8.568919790817993
13,A,13,17,primary,165.0,6.603976449779579
13,A,13,17,primary,170.0,4.898342760157891
13,A,13,17,primary,175.0,3.4071980707394625
13,A,13,17,primary,180.0,2.111799089329966
13,A,13,17,primary,185.0,0.9818111984885647
13,A,13,17,primary,190.0,-0.0007793066170442842
13,A,13,17,primary,195.0,-0.8560815427261224
13,A,13,17,primary,200.0,-1.6006224209347915
13,A,13,17,primary,205.0,-2.24738509205177
13,A,13,17,primary,210.0,-2.811060316596717
13,A,13,17,primary,215.0,-3.299735105898649
13,A,13,17,primary,220.0,-3.7261722844646274
13,A,13,17,primary,225.0,-4.095149233620529
13,A,13,17,primary,230.0,-4.417563314687889
13,A,13,17,primary,235.0,-4.695998365456413
13,A,13,17,primary,240.0,-4.939633747749968
13,A,13,17,primary,245.0,-5.149635509068229
13,A,13,17,primary,250.0,-5.333652347733334
13,A,13,17,constant_baseline,25.0,458.0082978654219
13,A,13,17,constant_baseline,30.0,413.72196462170257
13,A,13,17,constant_baseline,35.0,372.1506682258417
13,A,13,17,constant_baseline,40.0,333.73763613546356
13,A,13,17,constant_baseline,45.0,298.34337397632623
13,A,13,17,constant_baseline,50.0,265.9723341096661
13,A,13,17,constant_baseline,55.0,236.48574370359992
13,A,13,17,constant_baseline,60.0,209.91653399429362
13,A,13,17,constant_baseline,65.0,185.77736518605153
13,A,13,17,constant_baseline,70.0,164.30176348156925
13,A,13,17,constant_baseline,75.0,144.84937355443228
13,A,13,17,constant_baseline,80.0,127.62611368399756
13,A,13,17,constant_baseline,85.0,112.1418492167992
13,A,13,17,constant_baseline,90.0,98.40723165047302
13,A,13,17,constant_baseline,95.0,86.1773681527768
13,A,13,17,constant_baseline,100.0,75.29806363398798
13,A,13,17,constant_baseline,105.0,65.69935878376894
13,A,13,17,constant_baseline,110.0,57.129603175952106
13,A,13,17,constant_baseline,115.0,49.63520025275534
13,A,13,17,constant_baseline,120.0,42.9354504095451
13,A,13,17,constant_baseline,125.0,37.09041622201859
13,A,13,17,constant_baseline,130.0,31.89029437336169
13,A,13,17,constant_baseline,135.0,27.331451886588553
13,A,13,17,constant_baseline,140.0,23.309030613203365
13,A,13,17,constant_baseline,145.0,19.764333246243776
13,A,13,17,constant_baseline,150.0,16.66183444713926
13,A,13,17,constant_baseline,155.0,13.912959838648206
13,A,13,17,constant_baseline,160.0,11.525788355634848
13,A,13,17,constant_baseline,165.0,9.404020579624607
13,A,13,17,constant_baseline,170.0,7.565826495702031
13,A,13,17,constant_baseline,175.0,5.937537435602429
13,A,13,17,constant_baseline,180.0,4.518144837058476
13,A,13,17,constant_baseline,185.0,3.2705126987941595
13,A,13,17,constant_baseline,190.0,2.176137791379655
13,A,13,17,constant_baseline,195.0,1.2214190782706957
13,A,13,17,constant_baseline,200.0,0.37871209984222354
13,A,13,17,constant_baseline,205.0,-0.3510672016079974
13,A,13,17,constant_baseline,210.0,-0.9980399834060494
13,A,13,17,constant_baseline,215.0,-1.5566016706363826
13,A,13,17,constant_baseline,220.0,-2.0506212799820007
13,A,13,17,constant_baseline,225.0,-2.480029859398906
13,A,13,17,constant_baseline,230.0,-2.8569856674262866
13,A,13,17,constant_baseline,235.0,-3.1868478731621335
13,A,13,17,constant_baseline,240.0,-3.4743011186598203
13,A,13,17,constant_baseline,245.0,-3.7275175409529115
13,A,13,17,constant_baseline,250.0,-3.9465991782713443
13,A,13,17,lower_plus_10nm,35.0,373.33684362928045
13,A,13,17,lower_plus_10nm,40.0,333.9044327948457
13,A,13,17,lower_plus_10nm,45.0,297.88369910155643
13,A,13,17,lower_plus_10nm,50.0,264.7641471986443
13,A,13,17,lower_plus_10nm,55.0,234.91137301811844
13,A,13,17,lower_plus_10nm,60.0,207.80200655729135
13,A,13,17,lower_plus_10nm,65.0,183.4884541562816
13,A,13,17,lower_plus_10nm,70.0,161.63496370272568
13,A,13,17,lower_plus_10nm,75.0,142.08062431017805
13,A,13,17,lower_plus_10nm,80.0,124.66094318607222
13,A,13,17,lower_plus_10nm,85.0,109.08361828994256
13,A,13,17,lower_plus_10nm,90.0,95.31770591721607
13,A,13,17,lower_plus_10nm,95.0,83.0015740259
13,A,13,17,lower_plus_10nm,100.0,72.1977903251028
13,A,13,17,lower_plus_10nm,105.0,62.519517502609595
13,A,13,17,lower_plus_10nm,110.0,54.08820712270886
13,A,13,17,lower_plus_10nm,115.0,46.55102531303429
13,A,13,17,lower_plus_10nm,120.0,39.972427818543295
13,A,13,17,lower_plus_10nm,125.0,34.12806420315992
13,A,13,17,lower_plus_10nm,130.0,29.014859400834347
13,A,13,17,lower_plus_10nm,135.0,24.499618261188573
13,A,13,17,lower_plus_10nm,140.0,20.538391665396507
13,A,13,17,lower_plus_10nm,145.0,17.06070346573412
13,A,13,17,lower_plus_10nm,150.0,14.0004304208633
13,A,13,17,lower_plus_10nm,155.0,11.3287776502832
13,A,13,17,lower_plus_10nm,160.0,8.970083275876938
13,A,13,17,lower_plus_10nm,165.0,6.922072883920029
13,A,13,17,lower_plus_10nm,170.0,5.107706250314751
13,A,13,17,lower_plus_10nm,175.0,3.5405822942313776
13,A,13,17,lower_plus_10nm,180.0,2.1504762532737143
13,A,13,17,lower_plus_10nm,185.0,0.9498767683933345
13,A,13,17,lower_plus_10nm,190.0,-0.11176533921375142
13,A,13,17,lower_plus_10nm,195.0,-1.0323670876754374
13,A,13,17,lower_plus_10nm,200.0,-1.8422347494935005
13,A,13,17,lower_plus_10nm,205.0,-2.547391581017802
13,A,13,17,lower_plus_10nm,210.0,-3.1646098146467265
13,A,13,17,lower_plus_10nm,215.0,-3.704257640584711
13,A,13,17,lower_plus_10nm,220.0,-4.1742806212976316
13,A,13,17,lower_plus_10nm,225.0,-4.5869503459157475
13,A,13,17,lower_plus_10nm,230.0,-4.944641131414887
13,A,13,17,lower_plus_10nm,235.0,-5.260001176776488
13,A,13,17,lower_plus_10nm,240.0,-5.53204875542842
13,A,13,17,lower_plus_10nm,245.0,-5.772782823656106
13,A,13,17,lower_plus_10nm,250.0,-5.979708295493683
13,A,13,17,upper_200nm,25.0,491.7824335922748
13,A,13,17,upper_200nm,30.0,440.3879047618903
13,A,13,17,upper_200nm,35.0,392.6719647162643
13,A,13,17,upper_200nm,40.0,349.03255766817637
13,A,13,17,upper_200nm,45.0,309.08113270396944
13,A,13,17,upper_200nm,50.0,273.0907895390642
13,A,13,17,upper_200nm,55.0,240.63462345996535
13,A,13,17,upper_200nm,60.0,211.5699897640538
13,A,13,17,upper_200nm,65.0,185.67513400129275
13,A,13,17,upper_200nm,70.0,162.54381722628918
13,A,13,17,upper_200nm,75.0,142.14934635387297
13,A,13,17,upper_200nm,80.0,123.93707541828383
13,A,13,17,upper_200nm,85.0,108.03069293186253
13,A,13,17,upper_200nm,90.0,93.85129016872706
13,A,13,17,upper_200nm,95.0,81.49923364525361
13,A,13,17,upper_200nm,100.0,70.55233375230341
13,A,13,17,upper_200nm,105.0,61.00062390271354
13,A,13,17,upper_200nm,110.0,52.59726657905722
13,A,13,17,upper_200nm,115.0,45.2473795672015
13,A,13,17,upper_200nm,120.0,38.82717142509104
13,A,13,17,upper_200nm,125.0,33.19487189434372
13,A,13,17,upper_200nm,130.0,28.309379448352608
13,A,13,17,upper_200nm,135.0,24.008234333201578
13,A,13,17,upper_200nm,140.0,20.30308684454001
13,A,13,17,upper_200nm,145.0,17.036453847426166
13,A,13,17,upper_200nm,150.0,14.22598244814059
13,A,13,17,upper_200nm,155.0,11.756861780246185
13,A,13,17,upper_200nm,160.0,9.624215894104994
13,A,13,17,upper_200nm,165.0,7.761910191759808
13,A,13,17,upper_200nm,170.0,6.146541140908759
13,A,13,17,upper_200nm,175.0,4.744434536983206
13,A,13,17,upper_200nm,180.0,3.522707353111839
13,A,13,17,upper_200nm,185.0,2.468657076406841
13,A,13,17,upper_200nm,190.0,1.5457903202352306
13,A,13,17,upper_200nm,195.0,0.7543878631170688
13,A,13,17,upper_200nm,200.0,0.05943310295497639
13,A,13,17,common_150_250nm,150.0,17.64234215287084
13,A,13,17,common_150_250nm,155.0,14.075418469633695
13,A,13,17,common_150_250nm,160.0,10.970674042325987
13,A,13,17,common_150_250nm,165.0,8.290744981384941
13,A,13,17,common_150_250nm,170.0,5.992864282805504
13,A,13,17,common_150_250nm,175.0,3.9959808636724805
13,A,13,17,common_150_250nm,180.0,2.286044219979635
13,A,13,17,common_150_250nm,185.0,0.8106838105186824
13,A,13,17,common_150_250nm,190.0,-0.46956214659604534
13,A,13,17,common_150_250nm,195.0,-1.5574761441228233
13,A,13,17,common_150_250nm,200.0,-2.5021981545640575
13,A,13,17,common_150_250nm,205.0,-3.3156503219892706
13,A,13,17,common_150_250nm,210.0,-4.011626528172334
13,A,13,17,common_150_250nm,215.0,-4.615302556120145
13,A,13,17,common_150_250nm,220.0,-5.131213545275538
13,A,13,17,common_150_250nm,225.0,-5.5756614698604015
13,A,13,17,common_150_250nm,230.0,-5.960744101575099
13,A,13,17,common_150_250nm,235.0,-6.287503406085222
13,A,13,17,common_150_250nm,240.0,-6.570912898640128
13,A,13,17,common_150_250nm,245.0,-6.814631231068534
13,A,13,17,common_150_250nm,250.0,-7.0229269139347545
13,A,13,17,no_slip_hydrodynamic,25.0,445.62198992612423
13,A,13,17,no_slip_hydrodynamic,30.0,399.3776318887991
13,A,13,17,no_slip_hydrodynamic,35.0,356.2548918116101
13,A,13,17,no_slip_hydrodynamic,40.0,316.74809963508216
13,A,13,17,no_slip_hydrodynamic,45.0,280.34135228555886
13,A,13,17,no_slip_hydrodynamic,50.0,247.62250985409506
13,A,13,17,no_slip_hydrodynamic,55.0,217.85039433278604
13,A,13,17,no_slip_hydrodynamic,60.0,191.31127176668807
13,A,13,17,no_slip_hydrodynamic,65.0,167.4164173626337
13,A,13,17,no_slip_hydrodynamic,70.0,146.21609753184282
13,A,13,17,no_slip_hydrodynamic,75.0,127.29533225290537
13,A,13,17,no_slip_hydrodynamic,80.0,110.55021934745947
13,A,13,17,no_slip_hydrodynamic,85.0,95.72012234655486
13,A,13,17,no_slip_hydrodynamic,90.0,82.60899193069771
13,A,13,17,no_slip_hydrodynamic,95.0,71.0779068056808
13,A,13,17,no_slip_hydrodynamic,100.0,60.88348452921734
13,A,13,17,no_slip_hydrodynamic,105.0,51.97540323414816
13,A,13,17,no_slip_hydrodynamic,110.0,44.093884316631005
13,A,13,17,no_slip_hydrodynamic,115.0,37.248732109227504
13,A,13,17,no_slip_hydrodynamic,120.0,31.184050082657958
13,A,13,17,no_slip_hydrodynamic,125.0,25.947345643265425
13,A,13,17,no_slip_hydrodynamic,130.0,21.310269716827044
13,A,13,17,no_slip_hydrodynamic,135.0,17.307549268026733
13,A,13,17,no_slip_hydrodynamic,140.0,13.776862779442123
13,A,13,17,no_slip_hydrodynamic,145.0,10.72344844154102
13,A,13,17,no_slip_hydrodynamic,150.0,8.04270168476387
13,A,13,17,no_slip_hydrodynamic,155.0,5.719141079148731
13,A,13,17,no_slip_hydrodynamic,160.0,3.6884590931213523
13,A,13,17,no_slip_hydrodynamic,165.0,1.9238665524016891
13,A,13,17,no_slip_hydrodynamic,170.0,0.3885698727873397
13,A,13,17,no_slip_hydrodynamic,175.0,-0.9492932906091784
13,A,13,17,no_slip_hydrodynamic,180.0,-2.1082108960422365
13,A,13,17,no_slip_hydrodynamic,185.0,-3.121151736403732
13,A,13,17,no_slip_hydrodynamic,190.0,-3.9948116097423263
13,A,13,17,no_slip_hydrodynamic,195.0,-4.760878345676458
13,A,13,17,no_slip_hydrodynamic,200.0,-5.418776565043395
13,A,13,17,no_slip_hydrodynamic,205.0,-5.997590700886235
13,A,13,17,no_slip_hydrodynamic,210.0,-6.492566443364175
13,A,13,17,no_slip_hydrodynamic,215.0,-6.928071034895341
13,A,13,17,no_slip_hydrodynamic,220.0,-7.301668546283328
13,A,13,17,no_slip_hydrodynamic,225.0,-7.6291118760128125
13,A,13,17,no_slip_hydrodynamic,230.0,-7.910923799267155
13,A,13,17,no_slip_hydrodynamic,235.0,-8.156964521582093
13,A,13,17,no_slip_hydrodynamic,240.0,-8.369426111305495
13,A,13,17,no_slip_hydrodynamic,245.0,-8.554195607802166
13,A,13,17,no_slip_hydrodynamic,250.0,-8.714293680753732
14,A,14,18,primary,25.0,485.4953612482609
14,A,14,18,primary,30.0,434.292565599516
14,A,14,18,primary,35.0,387.1464960133883
14,A,14,18,primary,40.0,343.6417408006062
14,A,14,18,primary,45.0,304.5549081561937
14,A,14,18,primary,50.0,269.0910535355879
14,A,14,18,primary,55.0,237.39257979542452
14,A,14,18,primary,60.0,209.13651125150142
14,A,14,18,primary,65.0,183.8778436370518
14,A,14,18,primary,70.0,161.7234626858143
14,A,14,18,primary,75.0,141.99126574466098
14,A,14,18,primary,80.0,124.6873475920072
14,A,14,18,primary,85.0,109.45663009591198
14,A,14,18,primary,90.0,96.03027444239564
14,A,14,18,primary,95.0,84.37171261989698
14,A,14,18,primary,100.0,74.08403644094655
14,A,14,18,primary,105.0,65.16131396447017
14,A,14,18,primary,110.0,57.35381542841123
14,A,14,18,primary,115.0,50.53222545458093
14,A,14,18,primary,120.0,44.637777575578816
14,A,14,18,primary,125.0,39.46585371169125
14,A,14,18,primary,130.0,35.01389966902952
14,A,14,18,primary,135.0,31.129133267675023
14,A,14,18,primary,140.0,27.75640892280127
14,A,14,18,primary,145.0,24.84840551606895
14,A,14,18,primary,150.0,22.30604213899663
14,A,14,18,primary,155.0,20.129534684986098
14,A,14,18,primary,160.0,18.23197314873084
14,A,14,18,primary,165.0,16.592281304682494
14,A,14,18,primary,170.0,15.179173087089515
14,A,14,18,primary,175.0,13.946549198180097
14,A,14,18,primary,180.0,12.895630719150148
14,A,14,18,primary,185.0,11.979113868249424
14,A,14,18,primary,190.0,11.190044750318451
14,A,14,18,primary,195.0,10.509617250114996
14,A,14,18,primary,200.0,9.91776694017968
14,A,14,18,primary,205.0,9.413308400949262
14,A,14,18,primary,210.0,8.973634044202148
14,A,14,18,primary,215.0,8.596249903970872
14,A,14,18,primary,220.0,8.27044664384816
14,A,14,18,primary,225.0,7.987873480233814
14,A,14,18,primary,230.0,7.746712258647666
14,A,14,18,primary,235.0,7.536707647932309
14,A,14,18,primary,240.0,7.3569493337268455
14,A,14,18,primary,245.0,7.2015400810450805
14,A,14,18,primary,250.0,7.067116250633607
14,A,14,18,constant_baseline,25.0,455.74019161433796
14,A,14,18,constant_baseline,30.0,411.9841162186808
14,A,14,18,constant_baseline,35.0,370.89511015761406
14,A,14,18,constant_baseline,40.0,332.93133873632803
14,A,14,18,constant_baseline,45.0,297.97335139259116
14,A,14,18,constant_baseline,50.0,265.96585822089764
14,A,14,18,constant_baseline,55.0,236.85079819843105
14,A,14,18,constant_baseline,60.0,210.57859362576676
14,A,14,18,constant_baseline,65.0,186.75272984051347
14,A,14,18,constant_baseline,70.0,165.51838956559823
14,A,14,18,constant_baseline,75.0,146.2858037326297
14,A,14,18,constant_baseline,80.0,129.30035547081212
14,A,14,18,constant_baseline,85.0,113.99406384997914
14,A,14,18,constant_baseline,90.0,100.45744444131569
14,A,14,18,constant_baseline,95.0,88.37131149908977
14,A,14,18,constant_baseline,100.0,77.65587258906523
14,A,14,18,constant_baseline,105.0,68.17291851078792
14,A,14,18,constant_baseline,110.0,59.73797950975589
14,A,14,18,constant_baseline,115.0,52.336500728267644
14,A,14,18,constant_baseline,120.0,45.72786803049551
14,A,14,18,constant_baseline,125.0,39.97633264459689
14,A,14,18,constant_baseline,130.0,34.84385949183778
14,A,14,18,constant_baseline,135.0,30.366322436315823
14,A,14,18,constant_baseline,140.0,26.397795287439674
14,A,14,18,constant_baseline,145.0,22.91883646175654
14,A,14,18,constant_baseline,150.0,19.85912049895473
14,A,14,18,constant_baseline,155.0,17.163130802066
14,A,14,18,constant_baseline,160.0,14.809806408390243
14,A,14,18,constant_baseline,165.0,12.725239946090012
14,A,14,18,constant_baseline,170.0,10.918887634579143
14,A,14,18,constant_baseline,175.0,9.314818258841184
14,A,14,18,constant_baseline,180.0,7.925970754429109
14,A,14,18,constant_baseline,185.0,6.697375844649722
14,A,14,18,constant_baseline,190.0,5.627263596091984
14,A,14,18,constant_baseline,195.0,4.687471481908567
14,A,14,18,constant_baseline,200.0,3.8639755423577085
14,A,14,18,constant_baseline,205.0,3.145874152141771
14,A,14,18,constant_baseline,210.0,2.5128367469080257
14,A,14,18,constant_baseline,215.0,1.9646268950330956
14,A,14,18,constant_baseline,220.0,1.4788677331072728
14,A,14,18,constant_baseline,225.0,1.060254096973059
14,A,14,18,constant_baseline,230.0,0.6897366385001016
14,A,14,18,constant_baseline,235.0,0.36835837776356106
14,A,14,18,constant_baseline,240.0,0.0859161440139431
14,A,14,18,constant_baseline,245.0,-0.16064512624612148
14,A,14,18,constant_baseline,250.0,-0.3758315484071637
14,A,14,18,lower_plus_10nm,35.0,363.5913420081278
