location,location_order,instrument_scan_number,point_index,gap_speed_um_per_s,far_sample_count,far_distance_min_nm,far_distance_max_nm,hydro_far_line_slope_pN_per_nm,hydro_far_line_intercept_pN
B,11,35,24,3.9440240925304346,198,706.0806013512715,898.6997727108198,-0.002110869871308767,3.3891650709926973
B,11,35,25,3.9391995261578283,197,699.7509359585152,891.0001640969799,-0.00214475017369326,3.414223511225682
B,11,35,26,3.9499098270543374,196,694.0127969834068,884.0740009341769,-0.002185949792144966,3.4515946810068887
B,11,35,27,3.9556132622623363,198,700.7437042830479,893.0294578707043,-0.00214544142982849,3.421937119263362
B,11,35,28,3.9549890816763784,199,709.7988614662014,902.7788900849104,-0.002095787925476778,3.381726580875227
B,11,35,29,3.949638049081438,200,713.7657176299722,912.8922205056105,-0.0020677828640099623,3.3568194328504823
B,11,35,30,3.937787810586734,200,710.5207359218426,909.7770017410946,-0.002077842872109236,3.3599965539803263
B,11,35,31,3.935377912907798,200,708.6392361317414,908.0104036409678,-0.002085760400240072,3.3653984948652074
B,11,35,32,3.925653165913506,200,712.0910777677211,906.3480170492008,-0.0020658373289582674,3.3450278997697893
B,11,35,33,3.9351713377250244,199,708.3349816855125,901.2834743024383,-0.0020929844468645423,3.371017591673711
B,11,35,34,3.945268790382347,198,703.8445894462989,895.902123459913,-0.0021244008631267157,3.400596417555257
B,11,35,35,3.9441704387981873,200,713.298044887586,910.5715684011392,-0.002067670932450966,3.3544007390778496
B,11,35,36,3.9419876103561955,200,714.5709221318298,913.6122879431942,-0.0020593410997840275,3.3467010246303808
B,11,35,37,3.9388257275766443,200,712.7419949680236,912.0184933603083,-0.002067478225262225,3.3520018330754757
B,11,35,38,3.9373747634567056,200,704.2271434048621,903.4617929565935,-0.0021110554853592937,3.3867035789083797
B,11,35,39,3.9497309273743144,200,708.6517468845994,908.1341213063974,-0.0020931503737024056,3.3774979749009733
B,11,35,40,3.941074612498019,200,708.9384450665494,906.6257747125848,-0.0020866240996010397,3.368504866142977
B,11,35,41,3.9545812500906727,198,681.4046634763116,873.3456669161695,-0.0022546271471124524,3.507935519173642
B,11,35,42,3.91535031806825,198,703.2444532115877,895.5393873849722,-0.0021109496532695816,3.3769463862313644
B,11,35,43,3.9070788325546046,198,709.9870379251246,902.0262422238243,-0.002072379439164083,3.3422789604082395
B,11,35,44,3.9208419820644758,200,713.8919080212604,908.1757559179773,-0.0020541506752997742,3.3334703072570817
B,11,35,45,3.910437223937343,200,716.0693572783108,913.517442361153,-0.002036055260702585,3.3143366001782226
B,11,35,46,3.915212338762416,200,715.390930828299,914.051051872686,-0.002040700919665163,3.3201623563207425
B,11,35,47,3.934903087101965,200,714.274853262118,912.9223045592719,-0.0020579733061381928,3.342589251740942
B,11,35,48,3.9407342956689417,200,713.3495962058963,911.0397098579845,-0.002065454504845956,3.351147557528903
B,11,35,49,3.9209356337893033,200,716.0181311546938,911.0087706542691,-0.0020427426731245047,3.32420429326299
B,11,35,50,3.913519233244976,200,718.2641722900737,913.9440510356733,-0.002027435515803825,3.308554830465604
B,11,35,51,3.92382720238521,200,713.5280119281076,911.4699198668936,-0.0020553365795494276,3.3357433946685187
B,11,35,52,3.921620892900054,200,714.5208213426033,913.7545571164194,-0.0020478076024895717,3.328680228841601
B,11,35,53,3.9520744413499895,200,701.8998517093626,899.9651681149861,-0.0021318138865703685,3.409707355982145
B,11,35,54,3.9531845873480793,200,709.0975523462714,908.3525324145547,-0.0020944120777388925,3.379989649172269
B,11,35,55,3.9565922015640624,200,708.0168515845926,907.4549999897225,-0.002100798254524094,3.386614014306685
B,11,35,56,3.9558216667902992,200,710.1036445467669,909.0596699821859,-0.0020895258170790946,3.3771414307379715
B,11,35,57,3.9593685598181048,196,690.4967685569849,880.7572730976176,-0.002210045335159796,3.474797948801544
B,11,35,58,3.95572202446741,198,701.1155017443905,893.1682178453258,-0.0021448340088128805,3.421492434381057
B,11,35,59,3.9454948343882013,200,706.5413775851384,900.4309792920329,-0.002106040008030622,3.386066115680583
B,11,35,60,3.939066001509536,200,707.995585049373,902.2486101828875,-0.0020938808378856938,3.373489674103447
B,11,35,61,3.939405685047085,200,710.892794088205,909.0599290032544,-0.0020768040383041756,3.359826600326329
B,11,35,62,3.9434923403342514,200,711.0873572184139,909.6513775053527,-0.0020770872386843887,3.36179404844543
B,11,35,63,3.9328927426144182,200,715.0286468611021,914.1040041789281,-0.0020524014033293046,3.337191942200328
B,13,37,0,3.9562115539327984,200,710.9141932097114,909.7919407047366,-0.002086197957961326,3.3745763294395967
B,13,37,1,3.954681751269333,199,710.5791152200806,904.05933315317,-0.0020896592334341455,3.376625955396899
B,13,37,2,3.9378741285717576,200,714.5476640378012,912.5922767990442,-0.0020574637757503097,3.34342243342975
B,13,37,3,3.948505272855106,200,714.7564233475939,912.3291548206405,-0.002063230769508255,3.3526137804786487
B,13,37,4,3.954282423372878,200,713.8083592586053,912.4139329372225,-0.0020693164246658093,3.360033715728823
B,13,37,5,3.964989846605299,200,715.5958211755471,913.317757363827,-0.002066420270929401,3.36218133302332
B,13,37,6,3.9594195372299987,200,712.5893815919186,912.0868684068074,-0.0020786874868293477,3.3698533249910274
B,13,37,7,3.962184648727542,200,715.6099328871802,914.9609645426322,-0.0020654767570593407,3.360239655534823
B,13,37,8,3.951389163229477,199,709.0610338334806,901.9125333156302,-0.0020981314419595697,3.382093996591589
B,13,37,9,3.9534785496709883,196,694.5821042375652,884.9541103025557,-0.0021833678277301547,3.4510974284827496
B,13,37,10,3.962420219854853,195,691.2831377870365,880.1532119797607,-0.0022107907838578916,3.4766257154371756
B,13,37,11,3.951619285252531,200,709.8506780062568,904.2709147441957,-0.002090331792620891,3.375956734233455
B,13,37,12,3.9572437516876366,200,710.1907474859224,904.2651722932482,-0.002093202986906527,3.3806759795670906
B,13,37,13,3.9466274383225133,200,712.3541316722282,910.6314376056631,-0.0020736324516227858,3.3603116988644572
B,13,37,14,3.939117346818308,200,713.7047954600289,912.7220779072402,-0.002063252537086788,3.3486812159203208
B,13,37,15,3.9420764617485062,200,713.6814221965085,912.8011554102943,-0.002063150904889773,3.349849707996124
B,13,37,16,3.938397526636041,198,702.0778970339561,894.258499923556,-0.0021299574877119034,3.4021104179184114
B,13,37,17,3.9486962280513627,198,705.2356011752125,897.5500794380494,-0.002117981254283865,3.3968969776889386
B,13,37,18,3.9557388705185654,199,705.1503256387168,898.6603491937373,-0.002119137231462364,3.400929749517604
B,13,37,19,3.9569435709327796,200,714.2493200715244,910.112789599649,-0.002069338043475127,3.3611434889623775
B,13,37,20,3.9554491782760115,200,713.3217145718677,912.3910318000685,-0.0020728951967668,3.363450594134461
B,13,37,21,3.944398476783182,200,715.2521307867111,914.6115883111048,-0.0020569757800962744,3.3457865178785666
B,13,37,22,3.957717945295032,200,713.0498670721777,912.2426607233243,-0.0020764595905224726,3.367316281016988
B,13,37,23,3.9410669246818864,200,717.5986263314029,916.8674924556129,-0.0020438839572283927,3.333660716275808
B,13,37,24,3.943570900015309,199,708.6700948562917,902.04286889925,-0.002094078375763139,3.3754814893847884
B,13,37,25,3.9227008132920638,197,699.0742247764043,890.3085056467804,-0.002139892048971347,3.403221530163501
B,13,37,26,3.952190509468396,195,692.24963138643,881.6566363558413,-0.0021986550762611336,3.46256718165208
B,13,37,27,3.9563320549576098,197,701.519775634095,892.7128081185015,-0.002144823809741572,3.4216610549064206
B,13,37,28,3.9572374560933503,199,709.0725663142911,902.0802086397059,-0.0021007353974882,3.3866928379239205
B,13,37,29,3.94697741105718,200,714.0600535564713,912.8235337556183,-0.0020647582217322366,3.3532296167440014
B,13,37,30,3.9387408226510745,200,712.1541375805078,911.3626839280107,-0.0020702420919868417,3.354216820618472
B,13,37,31,3.9117171423264505,200,712.2072606934568,911.4394170710707,-0.0020556070697888423,3.3308538223923962
B,13,37,32,3.9154325222023,200,709.0458540832007,903.3310557726516,-0.002075938497319419,3.348890052105279
B,13,37,33,3.92022988904438,198,705.1199725969476,897.1099562205382,-0.002104450017821197,3.3738082829752845
B,13,37,34,3.935523261794799,199,706.0038670021491,899.267639779959,-0.002104496169155053,3.3804733454253055
B,13,37,35,3.9448304460742176,200,713.0767908734865,906.9899991619686,-0.0020712626946420313,3.357568066322907
B,13,37,36,3.943994720045462,200,715.5060024789418,914.8416507752513,-0.0020548597687159013,3.3438851952314037
B,13,37,37,3.945586982675844,200,713.8798010899667,913.3118052382405,-0.002063870240777053,3.3519200044015256
B,13,37,38,3.9346546515162553,200,707.5733542907461,907.2010498446404,-0.0020909830136594757,3.3693199103456095
B,13,37,39,3.948438091653217,200,710.0955642759606,909.3090712336417,-0.002085490879405923,3.370732088032133
B,13,37,40,3.9460687671769654,200,712.1893872102457,907.8167067182503,-0.002076232093768735,3.3621595270638114
B,13,37,41,3.960026326979727,198,680.3174114220315,872.623970463871,-0.0022639895548861467,3.5176544979381474
B,13,37,42,3.9162428856021316,198,703.4495505225223,895.5768946203362,-0.002110686427631847,3.3771168352418792
B,13,37,43,3.906684772847444,198,709.3204714153574,901.8792459523985,-0.002073666495239809,3.343154876007133
B,13,37,44,3.9201313666242874,199,711.6593623043161,905.0603672824626,-0.002066834860875971,3.3434109165329726
B,13,37,45,3.9211150103341286,200,714.0442173765621,912.1174809882943,-0.002051946990479445,3.331833673981894
B,13,37,46,3.9132132826060975,200,714.6115837296563,913.1087935588789,-0.0020434261673196465,3.321542057805904
B,13,37,47,3.9364761609803103,200,711.3336724990867,910.191729550536,-0.0020729937253301956,3.355494751269311
B,13,37,48,3.939017685906402,200,715.1397116855985,913.1816804967633,-0.002054876215733632,3.341784049049341
B,13,37,49,3.917996647906814,200,715.1332234071908,910.2331705907386,-0.002044849939416477,3.3246866583971273
B,13,37,50,3.9244904157301845,200,715.4643961440331,911.4572803131639,-0.0020461449425171396,3.3284947760243764
B,13,37,51,3.930058410335137,200,714.7140628577612,911.931207037443,-0.002052566745581396,3.3361048487197156
B,13,37,52,3.9176076819998156,200,712.9552187547391,912.4036292332444,-0.002054465391314001,3.332417472141136
B,13,37,53,3.9619827709905926,200,704.7683476750074,899.1411553673208,-0.0021223598011464026,3.406285703578403
B,13,37,54,3.960933308599173,200,708.7095400876256,908.2139075265502,-0.002098370730554343,3.3864975013321947
B,13,37,55,3.9593165731241347,200,705.305237057727,904.8168842966293,-0.002115769892293747,3.399886747011564
B,13,37,56,3.9602187997279272,200,706.8237428347499,905.9562787270798,-0.0021087852286359736,3.3946221659506333
B,13,37,57,3.9640011124131362,195,686.7602316716287,875.8866802461905,-0.002237033983170643,3.49799816591468
B,13,37,58,3.9618275522383803,198,698.7879987324834,890.901546693225,-0.002160195628814421,3.4364250625002724
B,13,37,59,3.94291567768062,200,709.0182214734307,906.907110545183,-0.002087602873822954,3.370084142438957
B,13,37,60,3.9358782124807727,200,710.6829308692392,904.7441317463353,-0.002078428530242107,3.359601034031237
B,13,37,61,3.9298047831057565,200,712.8617061015145,909.7498338839616,-0.002063473707716882,3.3448958520436607
B,13,37,62,3.9444257977826993,200,713.2878720924956,910.9558549016051,-0.002067145923096323,3.354081695881429
B,13,37,63,3.9483474736193127,200,712.6205930988752,911.6460177109294,-0.002072135317344994,3.3598249092447245
B,14,38,0,1.977595146523777,200,711.1715729536378,910.3266430271167,-0.0010419843129614553,1.6861651517464735
B,14,38,1,1.9773782557876978,199,708.1302456555912,904.1369766619121,-0.0010510981117671583,1.6934276745639343
B,14,38,2,1.9694731842069988,200,711.8989783402898,910.9282208229208,-0.0010360870264905296,1.6779329538817076
B,14,38,3,1.9710437426007852,200,712.3651033650528,910.7157552882818,-0.0010354189233589106,1.6780521112914402
B,14,38,4,1.9760442625060455,200,712.6110810116378,911.4932825188242,-0.0010375427632666777,1.6819011708917189
B,14,38,5,1.9815470605093166,200,714.3397348324788,913.3514470610484,-0.0010360487079098407,1.6830108050689827
B,14,38,6,1.9829851826933145,200,709.4054446045378,908.719397207542,-0.0010491517274725914,1.694284246288585
B,14,38,7,1.9819255456486906,200,714.2713423411423,913.2628411510705,-0.0010362291831809345,1.68331606140999
B,14,38,8,1.9749721702176737,198,704.6937992644779,899.6768747787094,-0.001060343487814875,1.6998229423544609
B,14,38,9,1.9768169738372598,195,691.5879892868958,883.5096566944599,-0.0011014419790700356,1.7332903317288681
B,14,38,10,1.9831288110761043,194,686.2438188774463,877.1094095569845,-0.0011211729648283677,1.751554067869159
B,14,38,11,1.9762540409569793,200,710.4692180365081,907.4075719298232,-0.0010433888154419322,1.6867401448033263
B,14,38,12,1.9801835272517951,199,706.7408837588727,902.6069670750996,-0.0010564683934259573,1.6989676049778282
B,14,38,13,1.975636749191963,200,713.3611294831634,912.3635303140396,-0.001035382261203015,1.6799687175771725
B,14,38,14,1.9731831257388492,200,712.2160542788023,911.5614525546865,-0.0010369701082607245,1.6802234461611556
B,14,38,15,1.9710709277696932,200,714.754695818277,913.9121465650799,-0.0010297930353508847,1.6734775850540797
B,14,38,16,1.9713122408995278,198,700.4010834635319,895.2277049247152,-0.0010702339234331898,1.7061975044922577
B,14,38,17,1.9715779617063258,198,702.2711650136579,897.0965137847784,-0.0010653432413862366,1.7023888269164718
B,14,38,18,1.9781221772798236,198,704.6598198071786,899.3940422353214,-0.0010623748926258975,1.7028085556252996
B,14,38,19,1.9784795920629954,200,713.8267952673098,910.7206419538398,-0.0010358177819461678,1.6815191006283698
B,14,38,20,1.9779707934660449,200,714.6442111304459,913.7361432197447,-0.0010336205136916435,1.6795173295716979
B,14,38,21,1.9770755581287978,200,712.7208074182773,911.8679178990832,-0.0010378886665067262,1.682618902098572
B,14,38,22,1.9771640204148464,200,711.2693228087019,910.4618261253331,-0.0010415694258125861,1.6856523175216904
B,14,38,23,1.9702110496797896,200,713.9048252595089,913.1561908963807,-0.0010308087911429778,1.67394166511651
B,14,38,24,1.9719824293389847,198,705.8388693472805,900.6139410277115,-0.0010559278296249528,1.6949836476911155
B,14,38,25,1.9729506024532497,197,689.9416040241588,883.7441962470409,-0.0011010698829150459,1.7313992930979973
B,14,38,26,1.9785780441044583,194,687.8726604526757,878.7751599646682,-0.0011138276400749338,1.743784200095476
B,14,38,27,1.9812332690853725,197,699.7412218978623,893.3673459889179,-0.001078583163079115,1.7171112042495085
B,14,38,28,1.981139325942761,198,703.5947131967735,898.486373633864,-0.0010665200949990569,1.7074378310457958
B,14,38,29,1.9746255447305063,200,714.4722172053132,913.6022015813736,-0.0010322860524418832,1.677013632259675
B,14,38,30,1.9692459992804727,200,711.9474000041292,911.0224769402532,-0.0010359610556160215,1.6777330834048003
B,14,38,31,1.957527379869317,200,715.3184285828985,914.5756702267504,-0.0010209646470918745,1.6605450301194489
B,14,38,32,1.958289593137198,200,708.9024400852527,905.8373030595983,-0.0010378568010556662,1.6746155690999216
B,14,38,33,1.9665553996830558,197,697.0073409613996,891.0445528358252,-0.0010779198389375855,1.7102439541837813
B,14,38,34,1.9724710916292676,199,704.7637903019128,900.6923945290363,-0.0010576488567980583,1.6966245135982152
B,14,38,35,1.972718584457287,200,715.3037768488548,912.3397070040563,-0.0010290100722771577,1.673526652179563
B,14,38,36,1.9718148128560034,200,716.4257540453337,915.5623188776244,-0.0010257417724538677,1.6704788572652283
B,14,38,37,1.9702736244788934,200,713.9618767600008,913.3028547326011,-0.0010305910222178718,1.6737910254711865
B,14,38,38,1.9710334091150752,200,707.5373804374146,906.909959329323,-0.0010478832982792011,1.6881701241489548
B,14,38,39,1.9742597536519426,200,709.0183688446283,908.4551545923077,-0.0010456115958617472,1.687702386802759
B,14,38,40,1.9772615406647036,200,708.9068639752036,907.646785470975,-0.0010478159269643754,1.690767161576084
B,14,38,41,1.975367037898507,196,687.6177598407926,880.6731542502666,-0.0011098148494820984,1.7393110372279326
B,14,38,42,1.9607078546802916,198,705.4212118290445,900.2267601813006,-0.001050544518327931,1.6858200461524122
B,14,38,43,1.959875934300427,198,704.6865441531398,899.4217156341579,-0.0010519207349018109,1.686574351304622
B,14,38,44,1.962683044960856,199,707.7229704784247,903.4379926182631,-0.001044844197041673,1.6821017847131836
B,14,38,45,1.9591184129369281,200,715.6173255327587,914.0427031742157,-0.0010212311101387725,1.6614347887106446
B,14,38,46,1.9551153453848094,200,715.9733888925712,915.0017780933574,-0.0010178706706694865,1.6569966925944182
B,14,38,47,1.9631761913082715,200,715.6147248822602,915.0185273937007,-0.0010227999246067256,1.6644310390472339
B,14,38,48,1.964887138831444,200,715.0441189958982,913.1715353237315,-0.0010257386143829096,1.6675521947096257
B,14,38,49,1.9598499834015517,200,712.9842479903805,909.9358216405853,-0.0010283510252407763,1.667550478846902
B,14,38,50,1.9597960081874248,200,713.641882830306,910.5276012760714,-0.0010267612208532514,1.6662314465782875
B,14,38,51,1.9572137266373508,200,717.5519745483821,916.3914513484378,-0.0010151235253790135,1.6556342658401235
B,14,38,52,1.9612233032267468,200,714.7553453879314,914.2299203274474,-0.0010242791713102786,1.6648144190131624
B,14,38,53,1.9796372966289772,200,700.5084100085738,897.9962197158882,-0.0010716831666064159,1.7110330390129478
B,14,38,54,1.9806083549682114,200,706.4123437127106,905.6558337338785,-0.0010559918102673498,1.6988141791843308
B,14,38,55,1.9788589384395034,200,706.0270436347873,905.2222836506694,-0.0010562575049275044,1.6982808787673038
B,14,38,56,1.9772514406782593,200,709.3703097780821,908.5371419463041,-0.0010464461428620559,1.689652863737903
B,14,38,57,1.9826282838055043,195,684.4314581474204,876.0513216610642,-0.0011248770273250585,1.7542863651172165
B,14,38,58,1.979993814566538,197,695.3986865335645,889.2328328347022,-0.0010895269006552044,1.7253097152950065
B,14,38,59,1.971906806344122,200,707.7849973486175,906.6923406806188,-0.0010477547651533707,1.6884400682071692
B,14,38,60,1.963887662330015,199,708.8791662656331,904.6146526508093,-0.001042647584963833,1.6808371217778921
B,14,38,61,1.9674278275485435,200,712.8872113425899,910.7456320703536,-0.0010320605357868845,1.673782938427444
B,14,38,62,1.9676099028785394,200,713.3231006793992,912.0684478648568,-0.0010313328641204356,1.6732702767760168
B,14,38,63,1.9739215719583922,200,714.3213726424348,913.5432017551859,-0.0010315139871379868,1.6760870293361543
B,15,39,0,0.9878755409354671,200,712.9151985240151,912.058333438124,-0.000518269829843733,0.8404758296732779
B,15,39,1,0.9890689352572724,199,707.2507745464493,904.4298940459604,-0.0005270386561620769,0.8480818281007774
B,15,39,2,0.9855305375539511,200,713.3110492883175,912.3904543452992,-0.0005166181449929584,0.8381397579570333
B,15,39,3,0.9856581351936231,200,713.9995594522657,912.7787763885655,-0.0005156147887786011,0.8373750395282376
B,15,39,4,0.9879212449834731,200,710.0158061098634,909.1052778933215,-0.0005221782047880994,0.8436770804836449
B,15,39,5,0.9895554815673674,200,714.1966430294883,913.3637971695653,-0.000517520286097914,0.8405774008958233
B,15,39,6,0.9894866947610951,200,711.4515398180047,910.4655849338789,-0.0005209885671104485,0.8433738937434732
B,15,39,7,0.9907639353090644,200,714.1403681741521,913.1288712269532,-0.0005182564997843047,0.8416884839492207
B,15,39,8,0.9875701357514256,198,703.8834267450696,900.1586448206425,-0.0005311614164338925,0.8507446810161801
B,15,39,9,0.9885170633364878,195,687.8253546885809,881.050239358701,-0.0005558341716478249,0.8707281220395693
B,15,39,10,0.9925447759646402,193,682.6092124767669,873.7839446663322,-0.0005671058937373989,0.8812918986314007
B,15,39,11,0.988180702236145,200,712.6231778529574,910.8703264621566,-0.0005188403936357596,0.8410716324224664
B,15,39,12,0.9892259063700106,198,704.13952448198,900.3966288856694,-0.0005316145878732759,0.8518194970177965
B,15,39,13,0.989040810874762,200,710.9821902485614,910.1735935145628,-0.000521485705446798,0.8435897322892136
B,15,39,14,0.9865816850045663,200,712.602657451236,911.7538161427916,-0.0005180499065139847,0.8397510786232938
B,15,39,15,0.9861133731822507,200,713.6214824934221,912.8674359592554,-0.0005163867140241982,0.8381971748191042
B,15,39,16,0.9833668403861772,197,701.0637186634655,896.2257229276518,-0.0005334532757680849,0.8507590007525777
B,15,39,17,0.9873331079909038,197,700.2294028453509,895.5634391616982,-0.0005366043270431677,0.8549911088250397
B,15,39,18,0.9902331965402438,198,701.840719363183,897.9290009430455,-0.000535562077559265,0.8554254053468754
B,15,39,19,0.9900821457985765,200,713.6179348008733,911.9258061511424,-0.000518541147246028,0.8416323326785677
B,15,39,20,0.9907696946770778,200,714.1214111218799,913.3250040043849,-0.0005182772800813298,0.8417085002473621
B,15,39,21,0.986031130058356,200,713.5119920478594,912.5932123363491,-0.0005166389136343939,0.8383677658938365
B,15,39,22,0.9875396409239915,200,709.6815658764649,908.8224067155403,-0.0005223486609195873,0.8436523358274397
B,15,39,23,0.9867644617243556,200,712.9272150614223,912.0857214365255,-0.0005177068621430067,0.8395485311425224
B,15,39,24,0.9852101553331793,198,704.5253638492933,900.7578182593378,-0.0005291069882243102,0.8480800579390657
B,15,39,25,0.9859188199264262,196,693.1240440294952,887.3304387112786,-0.0005462997631331515,0.8620825211918883
B,15,39,26,0.9884998909418385,194,689.7237346948655,881.7970167552874,-0.0005539214112030623,0.8691903871346303
B,15,39,27,0.9907979593034231,196,693.5723477225888,887.7551471822352,-0.0005483891841823326,0.8658619139949231
B,15,39,28,0.9898642630299656,199,706.1055920976864,903.3062603384842,-0.0005288883343951799,0.849915956152093
B,15,39,29,0.9878360122237728,200,714.3430870568479,913.5146013729382,-0.0005164734265184763,0.8389961475748681
B,15,39,30,0.9830905894047759,200,712.6436005438167,911.729017448524,-0.0005161529988557282,0.8367275647561738
B,15,39,31,0.978099660720038,200,712.991002229174,912.1288504977584,-0.0005131134667785421,0.8321379574964636
B,15,39,32,0.9755758875968166,200,708.7262074747421,906.8405064756909,-0.0005173250440927131,0.834489420286563
B,15,39,33,0.9776178579240925,197,702.6680305275773,897.6622896651367,-0.0005282419925139524,0.8441063861340241
B,15,39,34,0.9852917208383571,198,702.5055547053439,898.7026417947576,-0.0005318222698248563,0.8502998208609143
B,15,39,35,0.9881059959268825,200,712.0751624095385,910.2916411820655,-0.000519546290461779,0.8416147581147542
B,15,39,36,0.9869105974412369,200,714.802136816719,913.8673972761827,-0.0005154966309910509,0.8378075090713799
B,15,39,37,0.9853502560724523,200,713.4276266474006,912.3808862027503,-0.0005164245022699304,0.8379049534371603
B,15,39,38,0.9867264573119137,200,708.9467170234714,907.9886572676305,-0.0005229605258799881,0.8438032850257238
B,15,39,39,0.9895631728125714,200,707.108439124337,906.2428441933351,-0.0005267728014363889,0.8480993690150567
B,15,39,40,0.987180571696375,200,708.4687030465484,907.0484106992766,-0.0005237893900556739,0.844668853063486
B,15,39,41,0.9904964392134495,197,674.7374815703662,869.9388717609473,-0.0005748630738812765,0.8865162186338893
B,15,39,42,0.9793644016676977,196,696.9657208798551,891.0923813717357,-0.0005373871952675535,0.8521533661945682
B,15,39,43,0.9780971642017401,198,705.7292352148467,901.9302015008391,-0.0005237239365232163,0.8406970035342605
B,15,39,44,0.9791070884022106,198,706.5517340463426,902.6144984176588,-0.0005231993854718896,0.8407037835881372
B,15,39,45,0.980104276065014,200,712.8903014545491,911.2560701797127,-0.000514185602162478,0.8338601964744348
B,15,39,46,1.0002395767670509,99,306.4004557934647,403.54110838542715,-0.002749665874458997,1.9494030906198705
B,15,39,47,0.9785304030119892,200,715.2296122190222,914.2050245030894,-0.0005105641132294211,0.8302386118022355
B,15,39,48,0.9830562518603982,200,716.9512735296605,915.1950944704865,-0.0005107800828307648,0.8323244580350775
B,15,39,49,0.9800223550972124,200,712.041484905581,910.1868336291831,-0.0005154219297736247,0.834832374058581
B,15,39,50,0.9811284105502328,200,713.4896711220739,911.8628555298922,-0.0005139663486677519,0.8341146654012361
B,15,39,51,0.9794093746585438,200,717.7284234585737,916.4222596550586,-0.0005077834208068882,0.8283346245412111
B,15,39,52,0.983254793086997,200,716.6683655501714,916.0369088311213,-0.0005108975627665407,0.8325049184915281
B,15,39,53,0.9898045297199931,200,697.5700480994414,896.5750216147384,-0.0005398381962044931,0.8587122488494352
B,15,39,54,0.9902574011524702,200,701.8162411754279,900.8041820345522,-0.0005342572525916496,0.854432964440232
B,15,39,55,0.9888392389861647,200,704.5191115576282,903.4641480964939,-0.0005298315833495013,0.850261279085188
B,15,39,56,0.9892295756625568,200,711.2312697159045,910.3134854084674,-0.0005212486196298925,0.8434771613554022
B,15,39,57,0.991497118952707,195,683.9053648179398,877.1691813841699,-0.0005631627088813718,0.877792688594508
B,15,39,58,0.9909989228931937,197,691.8916292838909,887.1489061802322,-0.0005501115349247649,0.8673380255139127
B,15,39,59,0.984214201259418,200,709.3800106812665,908.3662557349076,-0.0005209512597129891,0.8411058884295805
B,15,39,60,0.9829203975399805,199,709.820794671816,906.982689945504,-0.0005203228248601568,0.8400237306324172
B,15,39,61,0.980426238451962,200,711.3545035147321,909.5250704633254,-0.0005164044968291384,0.8358030711870781
B,15,39,62,0.9821181282282089,200,714.6769594552244,913.6945281179416,-0.0005129200014053772,0.833679579438821
B,15,39,63,0.9850165572854538,200,714.9532154100615,914.0707234824183,-0.000514196765729489,0.8359463347714942
B,16,40,0,0.9886497857523463,200,713.207892645299,912.136568411346,-0.0005184548591806325,0.84095420669878
B,16,40,1,0.985795543205739,199,706.3572491456736,903.5442577889077,-0.0005264403230770976,0.8462013368068323
B,16,40,2,0.9847329801677045,200,714.8122647762768,913.958823763133,-0.0005142392029492354,0.8358612933382645
B,16,40,3,0.9933266038908632,200,715.0735267595082,913.6274467300559,-0.0005187255067303942,0.8431534181906604
B,16,40,4,0.9963551283049339,200,714.1388896447941,913.8410193820232,-0.0005206499511270537,0.8460058193295057
B,16,40,5,0.9924397656639169,200,706.7981583982224,905.4419344726272,-0.0005290391490733287,0.8511598180704989
B,16,40,6,0.9899523683209652,200,710.7287917906881,910.0449648399838,-0.0005219204934679389,0.8443296630269924
B,16,40,7,0.9872961654026253,200,711.5147371395777,910.3210432138222,-0.0005201536398348913,0.8417658699896107
B,16,40,8,0.9883807981153955,198,701.1838886802184,897.4375952503035,-0.0005352134155397128,0.8543495135060541
B,16,40,9,0.9876844346840581,195,690.937366016816,884.2421540877926,-0.0005508987497114319,0.8664705272243629
B,16,40,10,0.9918901908954394,193,680.4891461361207,871.5728342704277,-0.0005699326371153129,0.8832070659434331
B,16,40,11,0.9886244326125182,200,709.806263195097,908.0526824822048,-0.000522621106589047,0.8443344895159113
B,16,40,12,0.9896540490974282,199,704.4886629672349,901.4782890065129,-0.000531119712390212,0.851626056721225
B,16,40,13,0.9884889022435399,200,712.7609144243403,911.9317285107325,-0.0005187927628641349,0.8411640834010465
B,16,40,14,0.9869375853654255,200,712.0632874965975,911.2376573664022,-0.0005189658305902484,0.8406476459414503
B,16,40,15,0.9864526584096196,200,714.1609132203766,913.3475905025458,-0.0005158162022710727,0.8378751564897702
B,16,40,16,0.9837185437077521,198,700.516370748397,896.7296788933171,-0.0005336634124340451,0.8511006564594721
B,16,40,17,0.9875085724300268,197,699.7205962587957,894.9369363204112,-0.0005375027898986513,0.8557858793844846
B,16,40,18,0.9898123801065669,198,701.4845604183884,897.6652679489159,-0.0005357335677980386,0.8553824139810107
B,16,40,19,0.9903662132223995,200,713.0855043597636,911.9636809335111,-0.0005193304572918016,0.8423965092645238
B,16,40,20,0.9892791544372161,200,714.3505192540431,913.5122726773894,-0.0005171851533780457,0.8401870886924063
B,16,40,21,0.9881403803288124,200,713.9441479254981,913.0839331272928,-0.00051712296405049,0.8396544155919012
B,16,40,22,0.9872695382851047,200,712.7890060670015,911.9806755154139,-0.0005180067451865185,0.8400068128577187
B,16,40,23,0.9873038045846864,200,713.7594679254711,912.8810433978633,-0.0005169465184075142,0.8391566537443512
B,16,40,24,0.9876947034898271,197,703.2877250427107,898.5549416353231,-0.0005327013922918942,0.8520152841408868
