branch,approach_speed_um_per_s,scanner_travel_bin_center_nm,contributing_curves,delta_V_q25,delta_V_median,delta_V_q75,delta_nN_prior_D3_scale_q25,delta_nN_prior_D3_scale_median,delta_nN_prior_D3_scale_q75
retract_far_to_contact,0.9,387.5,512,-0.25883673797436374,-0.2226112930129478,-0.08007473302349973,-5.649260939001695,-4.858619730879408,-1.7476771845094494
retract_far_to_contact,0.9,392.5,512,-0.16407151424754512,-0.12920093880523836,-0.033018992114550685,-3.5809553307433473,-2.8198849305042346,-0.7206585272930274
retract_far_to_contact,0.9,397.5,512,-0.06679823150696244,-0.03352168310570508,0.022025656121048676,-1.457909889453369,-0.7316300478080087,0.48072263525762643
retract_far_to_contact,0.9,402.5,512,0.02922669055977009,0.05920537005451118,0.09241416500277826,0.6378893608678992,1.2921913135113672,2.0169923970080355
retract_far_to_contact,0.9,407.5,512,0.12607126115385697,0.15058695157580387,0.17805347278167766,2.751577912551603,3.2866469810973507,3.886119631668201
retract_far_to_contact,0.9,412.5,512,0.22018232025139167,0.2461966614323845,0.2745297677264944,4.805606000868959,5.373383985701243,5.991770355118985
retract_far_to_contact,0.9,417.5,512,0.31739374885195093,0.34203727533486183,0.3693561343385145,6.927301439914726,7.465160604145698,8.061410442075255
retract_far_to_contact,0.9,422.5,512,0.4119352777227553,0.44022578242550026,0.46615899119305226,8.99072477905538,9.60818134419603,10.174188567359296
retract_far_to_contact,0.9,427.5,512,0.5098939994468799,0.5379162665258395,0.563616070383766,11.128730321087223,11.740332445539583,12.301245472070498
retract_far_to_contact,0.9,432.5,512,0.6074966849448891,0.6359335649166431,0.6633440429969633,13.258965167348428,13.879616457071531,14.477865934137077
retract_far_to_contact,0.9,437.5,512,0.7062514489060714,0.7344050346221478,0.7627552242419982,15.414344789855862,16.02881301922452,16.647572242069366
retract_far_to_contact,0.9,442.5,512,0.8055163960206394,0.8336702382890415,0.8617718732020301,17.580859453635696,18.19533328240668,18.808667655565703
retract_far_to_contact,0.9,447.5,512,0.9040017348475422,0.9336742737195941,0.9613214904992484,19.730358717354104,20.37797897451982,20.981395410098926
retract_far_to_contact,0.9,452.5,512,1.0011916040143019,1.033030779422883,1.059909031012444,21.8515836093354,22.54649195725136,23.13312528450572
retract_far_to_contact,0.9,457.5,512,1.1017322822509894,1.132402946637532,1.1602020361367118,24.045941839887323,24.715346761491947,25.322077906678466
retract_far_to_contact,0.9,462.5,512,1.2007706317833635,1.2327606251963528,1.261412743531061,26.207510880878147,26.90571091863639,27.531059909643812
retract_far_to_contact,0.9,467.5,512,1.3014246505269733,1.3337932324365207,1.3598914439796244,28.4043428332965,29.110805783121627,29.680414286930162
retract_far_to_contact,0.9,472.5,512,1.4001751434829048,1.436910999644218,1.459707213804624,30.559629238653528,31.361410465294725,31.858950973730025
retract_far_to_contact,0.9,477.5,512,1.4997198334458866,1.5366560590594749,1.5622596627478473,32.73224945127808,33.53840385666108,34.09721725906429
retract_far_to_contact,0.9,482.5,512,1.6013454645159284,1.6383904766588393,1.6623186622546047,34.95028740252999,35.75881613659446,36.28106257380898
retract_far_to_contact,0.9,487.5,512,1.7041044923120285,1.7399004909284228,1.7637147624246676,37.19306239035183,37.97433068456199,38.49409088092114
approach,2.7,2.5,512,-0.04969119588171994,-0.047166548570009424,-0.04394723403892796,-1.0845389804544898,-1.0294370982625791,-0.959173703764846
approach,2.7,7.5,512,0.04506928197470239,0.07384725904025363,0.08064011872855817,0.9836630464480542,1.6117589767715437,1.7600170532778967
approach,2.7,12.5,512,0.1271124624295943,0.1696638766094674,0.18188699165768574,2.774302730298472,3.7030118614166705,3.969788389877104
approach,2.7,17.5,512,0.1871110484739967,0.24383797496968074,0.2637394515307039,4.083806439812635,5.321904294659764,5.756265487141572
approach,2.7,22.5,512,0.23962450905173582,0.3103342131022564,0.33049897214227786,5.229942973348341,6.77322300471908,7.213330488999218
approach,2.7,27.5,512,0.2869925582681506,0.36990461470535374,0.39052769439417,6.26377793931637,8.073381342096802,8.523491938605279
approach,2.7,32.5,512,0.32680981713723406,0.42198971354953,0.4438103064926891,7.132812555451545,9.21016863399039,9.686415647240317
approach,2.7,37.5,512,0.35766532156480485,0.4602045396387576,0.4848754713331265,7.80625171745,10.04422923143927,10.582686530200238
approach,2.7,42.5,512,0.38908394861390944,0.4930862435815857,0.520637055784142,8.491981355115069,10.761891365283788,11.36320371542277
approach,2.7,47.5,512,0.4126656050201547,0.5229582285956449,0.5540951924778422,9.006664593110267,11.41386464941273,12.093446826175544
approach,2.7,52.5,512,0.43239287351350136,0.5453728479390136,0.5790778484581219,9.437223594142417,11.90307663110455,12.638707687081192
approach,2.7,57.5,512,0.4473516414706393,0.5656498899897853,0.6004409279537065,9.763707323527925,12.34563475678787,13.104969205734495
approach,2.7,62.5,512,0.4617432688769996,0.5835956459224638,0.6216883058266547,10.077812883626082,12.737311219737965,13.568705469810515
approach,2.7,67.5,512,0.4707081874638639,0.5989092500804748,0.6375465093892206,10.27347739705817,13.071539453651782,13.91481989950795
approach,2.7,72.5,512,0.47891849040928836,0.6111386238930214,0.6501418922911939,10.45267198933259,13.338452583249763,14.189721388364354
approach,2.7,77.5,512,0.48990435996531834,0.6220962754742638,0.6629243505071697,10.692444922068262,13.577609642427483,14.468705903735142
approach,2.7,82.5,512,0.4947423006643887,0.631237401707366,0.6752996893831101,10.798035765278362,13.777119989263419,14.738804804941676
approach,2.7,87.5,512,0.5008364174971867,0.6383284690589076,0.6845666298501751,10.931043376371992,13.931886619836789,14.94106111992363
approach,2.7,92.5,512,0.5071130361990026,0.6442091030697348,0.6909996231043346,11.06803419590816,14.060234845339542,15.081464904162265
approach,2.7,97.5,512,0.5121656423636922,0.6504716996921264,0.6987859834126271,11.178310236588164,14.196919624913239,15.251406704120301
approach,2.7,102.5,512,0.514172754107801,0.655354256161662,0.7050926305560509,11.222116606831204,14.303484233019796,15.3890529116959
approach,2.7,107.5,512,0.5167892874774614,0.6585285523645639,0.7098232155786075,11.279223955179415,14.372765076567017,15.492300655411489
approach,2.7,112.5,512,0.5213342203909233,0.6635580792488835,0.7136148872244256,11.37841973464773,14.48253739865547,15.575056073710577
approach,2.7,117.5,512,0.5241168599197155,0.6661019102781406,0.7168174660616442,11.439152445623575,14.538057976535823,15.64495420204723
approach,2.7,122.5,512,0.5265229014920819,0.6687336852198529,0.7191931976105821,11.491665689217808,14.59549798097573,15.696805911916554
approach,2.7,127.5,512,0.5294266601386948,0.6698273851665175,0.7240780839089633,11.555041894724706,14.619368612463495,15.803421369880033
approach,2.7,132.5,512,0.5303395073819697,0.6721938224295694,0.7267188666878939,11.57496531175996,14.67101746918831,15.86105797555723
approach,2.7,137.5,512,0.5335442331936658,0.674794089408402,0.7284667257017323,11.644910299051597,14.72776979418458,15.899206005589727
approach,2.7,142.5,512,0.536611131308965,0.6782909740886609,0.7298372108447939,11.711847117457852,14.804091317114361,15.929117633462843
approach,2.7,147.5,512,0.5376629812443839,0.6799902863107596,0.7331467129044701,11.734804348337661,14.841179785446167,16.001349422735068
approach,2.7,152.5,512,0.5373591433352534,0.6817496095286653,0.7359339710703909,11.728172910910068,14.879578028337706,16.062182938127343
approach,2.7,157.5,512,0.5385343122030164,0.6838223646002659,0.7375386057505606,11.753821648540358,14.924817102024653,16.09720501455665
approach,2.7,162.5,512,0.5391970056327913,0.6865812309754602,0.7392799146845569,11.76828531446606,14.985030950225962,16.13521008532266
approach,2.7,167.5,512,0.5434257451049207,0.6866695308629582,0.7412094927004245,11.860579989897651,14.986958146145925,16.177324237274604
approach,2.7,172.5,512,0.5461005172430751,0.6892861879895672,0.7436666563214818,11.918958432923395,15.044068195560845,16.230953249036254
approach,2.7,177.5,512,0.5443918001881536,0.6913271472590934,0.7441384331050039,11.881664698696493,15.088613307547883,16.241250049157973
approach,2.7,182.5,512,0.5458682470038986,0.6931958563236793,0.7453046817387818,11.913889001127348,15.129398959567533,16.26670409754201
approach,2.7,187.5,512,0.5511060060783064,0.6935116061867357,0.7464902913823634,12.028206110740607,15.13629038225281,16.292580711120152
approach,2.7,192.5,512,0.5533460888874575,0.6939925215170623,0.7476259644019577,12.077097208708006,15.146786636423846,16.317367429108028
approach,2.7,197.5,512,0.5501347497269173,0.6960262806351349,0.7484004492910074,12.007007881267468,15.191174600956936,16.334271008042748
approach,2.7,202.5,512,0.5499196309493295,0.6987943272729592,0.7497602343248694,12.002312790002668,15.25158881367949,16.36394909986755
approach,2.7,207.5,512,0.5530624136272415,0.6989954490006177,0.7519593410693158,12.07090583270999,15.255978411264971,16.41194587161379
approach,2.7,212.5,512,0.5527235545874739,0.701153073528346,0.7515715041742802,12.063510038928287,15.303069809730728,16.40348110792153
approach,2.7,217.5,512,0.5546243632843955,0.7036546255686207,0.7546212202363851,12.104996283918352,15.35766762431686,16.47004291811712
approach,2.7,222.5,512,0.5552269407335362,0.7042967169427874,0.7565305938875126,12.118147883929982,15.37168163850873,16.511716098167557
approach,2.7,227.5,512,0.5578301827459792,0.7054265942437146,0.7584581132274002,12.174965140748908,15.396341861597405,16.553785318330096
approach,2.7,232.5,512,0.5589230233466415,0.7055631468263839,0.759818079725102,12.198817016515044,15.399322200391003,16.58346737070776
approach,2.7,237.5,512,0.5647810647617282,0.7064968193049324,0.7618204873146399,12.326672145598696,15.419700140184878,16.627171070066918
approach,2.7,242.5,512,0.5693201574596427,0.7096544486450829,0.7638025799925006,12.425740458997764,15.488617219849685,16.670431384773977
approach,2.7,247.5,512,0.5706587063573512,0.7113576195810254,0.7658227849436563,12.454955059915493,15.52578990683439,16.714523521804665
approach,2.7,252.5,512,0.5708426947002787,0.7130093799338186,0.7670773119117554,12.45897071150756,15.561840528220875,16.741904295698163
approach,2.7,257.5,512,0.5694877417495188,0.7150124681865734,0.7692800882583047,12.429398082680537,15.605559083446916,16.78998115862459
approach,2.7,262.5,512,0.5707012676234183,0.7167136089523493,0.7702331363471967,12.455883984069727,15.64268746079802,16.810781982277767
approach,2.7,267.5,512,0.5730374838568028,0.7189045352234468,0.7719888553177927,12.506873249409749,15.690505689000114,16.84910156039513
approach,2.7,272.5,512,0.5733727727171849,0.7198515998724572,0.7741376972737594,12.51419112196935,15.711175920630424,16.896001274171976
approach,2.7,277.5,512,0.5751897993504927,0.7206280982453432,0.7750564883268815,12.553848775148738,15.728123445009974,16.916054418281764
approach,2.7,282.5,512,0.5758377288544158,0.7240228083545959,0.7765831067657634,12.567990209886267,15.802214949058115,16.94937374529472
approach,2.7,287.5,512,0.5786097982883305,0.726319135220526,0.7784214390616,12.62849222245129,15.852333605970582,16.989496406834384
approach,2.7,292.5,512,0.5792351567496894,0.729216817957178,0.7818322062872904,12.64214103118021,15.915577201241856,17.06393836670033
approach,2.7,297.5,512,0.580442436374008,0.7307244835060802,0.7842277716253863,12.668490604573424,15.948482870511013,17.116222960445562
approach,2.7,302.5,512,0.5848839724427815,0.7322586525093489,0.7872490958967645,12.765429688332755,15.981966992942084,17.182165103450185
approach,2.7,307.5,512,0.5867602661396778,0.7340911299890989,0.789037493654405,12.806380879322582,16.02196186974731,17.22119791492317
approach,2.7,312.5,512,0.5855521243883021,0.7381134602527076,0.7916452847776014,12.780012489509618,16.109751545277145,17.278114458705332
approach,2.7,317.5,512,0.5897789456277296,0.7406115610036992,0.7929534715070997,12.87226529840727,16.16427403348616,17.30666638780825
approach,2.7,322.5,512,0.5938251547250272,0.7443627481362882,0.7948173116396048,12.96057614324051,16.24614585395826,17.347345772579924
approach,2.7,327.5,512,0.5975737241895758,0.7471443204352152,0.7997927421368868,13.04239083159942,16.306855272027395,17.455937409852826
approach,2.7,332.5,512,0.6046517567362262,0.7498456843262327,0.8026401357508272,13.196872970045836,16.365814095380617,17.51808341604608
approach,2.7,337.5,512,0.6056491000789919,0.755712966491896,0.8072911255881073,13.218640563136187,16.493870909169804,17.619593948983034
approach,2.7,342.5,512,0.6087963310544127,0.7578674651137788,0.8115463267987774,13.287330692499593,16.540894082939445,17.712466167104605
approach,2.7,347.5,512,0.6115234030180599,0.7613371858391036,0.8163525961479856,13.346850609350055,16.616622736901864,17.817365764856035
approach,2.7,352.5,512,0.6152959277953105,0.7640399054944449,0.8204740918810665,13.4291881362109,16.675611150592598,17.907319783892785
approach,2.7,357.5,512,0.619153135698002,0.7704036629932869,0.8257227742443395,13.513373921075962,16.814503824580196,18.021875300579147
approach,2.7,362.5,512,0.6241710961744824,0.7720181544277207,0.8322494973959286,13.622893799649159,16.849741030350437,18.16432479383308
approach,2.7,367.5,512,0.6296386044616888,0.7789403102308765,0.839010526518971,13.742225318205241,17.000821069059334,18.311888149912928
approach,2.7,372.5,512,0.6361112388741417,0.7849238126859381,0.8457423775079789,13.883494293563482,17.131414457626718,18.458814676406043
approach,2.7,377.5,512,0.6419801097174866,0.7909780651807772,0.8555286083883651,14.01158578115841,17.263552006575953,18.67240480385578
approach,2.7,382.5,512,0.6457115019956878,0.7986931122856504,0.8614804360172457,14.09302556752839,17.43193735478118,18.80230687109183
approach,2.7,387.5,512,0.6513868489536963,0.8060041277168268,0.8699421206119626,14.216893284824126,17.591504478919,18.98698801269941
approach,2.7,392.5,512,0.6611265896325318,0.8098639970891751,0.8828156987052298,14.429468736838983,17.675748351892768,19.26796127189218
approach,2.7,397.5,512,0.6715520188945974,0.8172097117438695,0.8952521387505459,14.657009737252709,17.836072806576347,19.5393937413247
approach,2.7,402.5,512,0.6794860991120029,0.8224852020870339,0.9071513074712921,14.830175609338202,17.951213422869664,19.799099954541468
approach,2.7,407.5,512,0.6884723525624739,0.8318692089794881,0.9216374538994447,15.026305768460912,18.156024780035334,20.11526844674881
approach,2.7,412.5,512,0.699961739083,0.8450621015530868,0.9353089966340543,15.277068249055645,18.443967261739218,20.413657743998307
approach,2.7,417.5,512,0.7112389978506152,0.8559928728470072,0.9518372425642927,15.523200919222479,18.68253764315865,20.774396234425264
approach,2.7,422.5,512,0.7271516697663281,0.8694840349623172,0.9744909450363799,15.870504152110113,18.976990029462904,21.268826343152732
approach,2.7,427.5,512,0.7438729097909212,0.8851229933569056,0.9982642641068877,16.235454849842835,19.3183193070478,21.787692729224812
approach,2.7,432.5,512,0.7640624271732822,0.9037059599121864,1.020845809325356,16.676102699209427,19.72390325897475,22.280547964317556
approach,2.7,437.5,512,0.7827303702553088,0.919434337568919,1.0471356946569426,17.08354131279312,20.06718416347621,22.854339858995488
approach,2.7,442.5,512,0.8058366338112387,0.9400441231194634,1.0757506789544597,17.587848827925388,20.517004607757283,23.478878378245877
approach,2.7,447.5,512,0.8302799820394077,0.9643607880339746,1.1083600091494201,18.12133898641088,21.047729829931683,24.19059579811092
approach,2.7,452.5,512,0.8568092717115674,0.9908934838032737,1.1511849164518075,18.70035601875826,21.626821202311604,25.1252740742052
approach,2.7,457.5,510,0.8869472368279971,1.039433621869014,1.1973097673277584,19.35813447186991,22.686237682732923,26.131975520105033
approach,2.7,462.5,508,0.9226524555510771,1.0901425100731006,1.2537011449344155,20.13742144260428,23.79298838448193,27.362749827117568
approach,2.7,467.5,498,0.9559112552591795,1.1376216812097932,1.2956442492154832,20.863313908795355,24.829248650384603,28.278182244207365
approach,2.7,472.5,484,0.9957404928275091,1.188370166075293,1.3490977877367512,21.732609966943286,25.936863572083166,29.44483652050075
approach,2.7,477.5,464,1.053559629319629,1.233650808926984,1.413560766645895,22.994545934255978,26.92513969145027,30.851778176515534
approach,2.7,482.5,435,1.1194998177488575,1.279697173563348,1.460716138155768,24.433728539163273,27.93012812995008,31.880971329000804
approach,2.7,487.5,411,1.1938943119385639,1.3477279644847857,1.5073111646228115,26.057431238369453,29.414939338782165,32.89793462807503
retract_far_to_contact,2.7,2.5,512,-0.001009259468274043,0.00010707618048369505,0.0014282845048619944,-0.022027669395226573,0.002336999332621577,0.031173132246386927
retract_far_to_contact,2.7,7.5,512,-0.0015409165380173145,-0.0001308291714325338,0.0011669181727742006,-0.03363139126465548,-0.002855422045725874,0.025468661458395617
retract_far_to_contact,2.7,12.5,512,-0.0037518045268040423,-0.0007832605081737887,0.002063004692691328,-0.08188529545656323,-0.01709511187831094,0.04502626604942232
retract_far_to_contact,2.7,17.5,512,-0.004409419054843655,-0.0012631718776371925,0.002298943838706685,-0.09623811142560922,-0.02756945402506192,0.05017577385112391
retract_far_to_contact,2.7,22.5,512,-0.004516212958242671,-0.0011868472130669716,0.002095581971226959,-0.09856894989821946,-0.025903624245204083,0.04573728392335545
retract_far_to_contact,2.7,27.5,512,-0.005459005906738312,-0.0021056048935288174,0.001951711737529352,-0.11914594920358923,-0.045956039977452165,0.042597233179888595
retract_far_to_contact,2.7,32.5,512,-0.00560982530167381,-0.0027318373014287856,0.00116612070524659,-0.12243766939493766,-0.05962392309316606,0.025451256270132505
retract_far_to_contact,2.7,37.5,512,-0.005905795606145042,-0.0025956545990775126,0.0007831736002042594,-0.1288973918178009,-0.05665165715062069,0.01709321506180262
retract_far_to_contact,2.7,42.5,512,-0.0061593923657631555,-0.002969685641716985,0.00043297758963675714,-0.13443228721008443,-0.06481510015988365,0.009449985360425534
retract_far_to_contact,2.7,47.5,512,-0.007084359446827032,-0.0028910846836106563,0.0009600792912528577,-0.15462022668811215,-0.06309958896207922,0.020954283695834516
retract_far_to_contact,2.7,52.5,512,-0.007348465813375685,-0.0031888522448904055,0.0005687911069336901,-0.1603845003069241,-0.0695985375503051,0.012414193626448366
retract_far_to_contact,2.7,57.5,512,-0.0073950255413019195,-0.003653558196017287,-0.000284325331827498,-0.16140069319500738,-0.07974101268102915,-0.00620556418548617
retract_far_to_contact,2.7,62.5,512,-0.008289978086033253,-0.004237526910737366,-0.00024084006022895288,-0.18093354812424717,-0.09248646634222431,-0.005256473078149345
retract_far_to_contact,2.7,67.5,512,-0.008941552162563468,-0.005153721848995929,-0.0011246238879891596,-0.1951545277588028,-0.11248294874932298,-0.024545564324468628
retract_far_to_contact,2.7,72.5,512,-0.009554084398158066,-0.004988375613149215,-0.0012899965438586125,-0.20852339672039,-0.10887417188522759,-0.02815491782078259
retract_far_to_contact,2.7,77.5,512,-0.00996974852975114,-0.0054572962531630465,-0.0015917500522496311,-0.21759550588360074,-0.11910863502926623,-0.034740862001275775
retract_far_to_contact,2.7,82.5,512,-0.010920177560075198,-0.006891617037951825,-0.001846827723667191,-0.23833916707452008,-0.1504135125629494,-0.040308079146832036
retract_far_to_contact,2.7,87.5,512,-0.010890726882648527,-0.006389325128193124,-0.0022327887970903446,-0.23769638907122864,-0.13945070222936595,-0.04873190195161697
retract_far_to_contact,2.7,92.5,512,-0.010778158118495001,-0.00666875163159808,-0.0022356393784885714,-0.23523951093537765,-0.14554934666199587,-0.048794117533038965
retract_far_to_contact,2.7,97.5,512,-0.011760962105602096,-0.007203281531179773,-0.0031537400347013828,-0.256689774211409,-0.1572157696978728,-0.06883219333249739
retract_far_to_contact,2.7,102.5,512,-0.01249873706835214,-0.007898657919581442,-0.003650139584130574,-0.27279213785365997,-0.17239276002638906,-0.07966639950691656
retract_far_to_contact,2.7,107.5,512,-0.012801832435791638,-0.008189820475182269,-0.004245615609270878,-0.2794073688810187,-0.17874755056009828,-0.09266300684814452
retract_far_to_contact,2.7,112.5,512,-0.013997563033864721,-0.009327113459327407,-0.004783023205537487,-0.3055048781222781,-0.203569625207663,-0.10439223727219832
retract_far_to_contact,2.7,117.5,512,-0.014805143172948315,-0.00976117635568663,-0.0056001694786350364,-0.32313077995731965,-0.21304329801262226,-0.12222692549376758
retract_far_to_contact,2.7,122.5,512,-0.014665146253633347,-0.010174278440340023,-0.005290526812408346,-0.3200752665319227,-0.22205948902521233,-0.11546879589805295
retract_far_to_contact,2.7,127.5,512,-0.015789854268536907,-0.010538625849390568,-0.0062371958563417484,-0.3446226669747691,-0.2300115811520246,-0.13613039321962303
retract_far_to_contact,2.7,132.5,512,-0.016810737851542204,-0.011286059416234506,-0.006725366263958921,-0.3669040393714153,-0.2463247493935761,-0.14678499363265007
retract_far_to_contact,2.7,137.5,512,-0.017409911289334667,-0.012298852910178626,-0.007476844180069497,-0.37998134487409696,-0.2684295509352346,-0.16318643212715908
retract_far_to_contact,2.7,142.5,512,-0.018154555457991203,-0.012788616167060007,-0.008019089421547845,-0.39623363289305435,-0.2791189162011972,-0.1750212469452417
retract_far_to_contact,2.7,147.5,512,-0.018264223581756223,-0.013491169067947617,-0.00877777374648614,-0.39862720288117826,-0.29445253804957566,-0.19157996946449737
retract_far_to_contact,2.7,152.5,512,-0.02016891949833552,-0.013570849075402847,-0.009207195062012563,-0.44019828867995375,-0.2961916001211305,-0.20095233709346363
retract_far_to_contact,2.7,157.5,512,-0.020945912203751887,-0.01450395839030938,-0.009679161652540014,-0.4571566021517944,-0.31655724854404566,-0.21125327986243259
retract_far_to_contact,2.7,162.5,512,-0.022670568180272202,-0.015632997203147092,-0.01073950979684496,-0.4947982125260413,-0.34119917114705983,-0.23439598904754896
retract_far_to_contact,2.7,167.5,512,-0.02453166063041455,-0.01651342638328615,-0.011008772239405606,-0.5354176275470321,-0.3604150452762165,-0.24027279699607407
retract_far_to_contact,2.7,172.5,512,-0.025491144775892524,-0.017817262847465154,-0.012240160829716018,-0.5563589218434275,-0.38887202733207155,-0.2671485624628061
retract_far_to_contact,2.7,177.5,512,-0.02694187169952389,-0.018835863184296753,-0.012770105464829068,-0.5880218728099958,-0.41110356656544983,-0.2787149094597852
retract_far_to_contact,2.7,182.5,512,-0.02762252101105292,-0.019671635573409063,-0.014311334871536283,-0.6028774362005381,-0.4293447805007604,-0.31235312926386183
retract_far_to_contact,2.7,187.5,512,-0.029564067992474255,-0.020514641486635288,-0.014515664546163598,-0.6452528177217909,-0.4477438702675618,-0.3168127421402432
retract_far_to_contact,2.7,192.5,512,-0.032478047711559266,-0.022070509671718308,-0.015466658130657285,-0.7088521040244198,-0.48170158984404443,-0.33756872505119107
retract_far_to_contact,2.7,197.5,512,-0.03341409521109715,-0.023855963682617137,-0.015747594746939604,-0.7292818800197938,-0.5206701523483118,-0.34370032856744387
retract_far_to_contact,2.7,202.5,512,-0.035819775246310734,-0.02452491448619326,-0.01768410037086869,-0.7817872328573587,-0.5352703890625091,-0.38596567955677374
retract_far_to_contact,2.7,207.5,512,-0.03850049606115869,-0.026682466706490937,-0.017193538255932048,-0.8402955091793595,-0.5823602093769317,-0.37525887875348085
retract_far_to_contact,2.7,212.5,512,-0.04086189127145465,-0.027896482046074755,-0.018581524578251435,-0.8918343201977239,-0.608856793636694,-0.40555247994746646
retract_far_to_contact,2.7,217.5,512,-0.044325414415661346,-0.029022216965545217,-0.020402750604643513,-0.9674277083814103,-0.6334266068633796,-0.4453017873004631
retract_far_to_contact,2.7,222.5,512,-0.04812825199739547,-0.030948242183621355,-0.021163085485737712,-1.050426829665291,-0.6754632169565241,-0.4618965341588143
retract_far_to_contact,2.7,227.5,512,-0.05126262893650138,-0.03294403572905169,-0.022275780038207182,-1.1188364122800762,-0.7190225609922537,-0.4861817338622982
retract_far_to_contact,2.7,232.5,512,-0.057464454639800794,-0.034508276280280664,-0.024652753328212873,-1.2541948315305003,-0.7531630122837375,-0.5380605454458743
retract_far_to_contact,2.7,237.5,512,-0.06125316793833857,-0.03726312264043946,-0.025018097745488965,-1.3368856821957007,-0.8132891213407042,-0.5460343978516506
retract_far_to_contact,2.7,242.5,512,-0.07095931972987368,-0.041510960312673484,-0.02628698955804412,-1.548728037392479,-0.9060006259932946,-0.5737286927519244
retract_far_to_contact,2.7,247.5,512,-0.0785122306316604,-0.04378959966865925,-0.028641949407017517,-1.7135746695481118,-0.9557332428102989,-0.6251270483015929
retract_far_to_contact,2.7,252.5,512,-0.09195467352981876,-0.04677899325679458,-0.030081258709253184,-2.006963730867715,-1.0209784802557949,-0.6565408031027644
retract_far_to_contact,2.7,257.5,512,-0.1055091185521704,-0.051456903011430355,-0.030744620982761123,-2.302797303079559,-1.123076555899355,-0.6710190669283073
retract_far_to_contact,2.7,262.5,512,-0.12745173723708753,-0.055194298892161764,-0.03219201689773912,-2.7817075984503368,-1.204647374353623,-0.7026093167118048
retract_far_to_contact,2.7,267.5,512,-0.16029128455735414,-0.06084427776151685,-0.034770131382788505,-3.498449639718275,-1.3279614184982915,-0.7588781507677589
retract_far_to_contact,2.7,272.5,512,-0.20510945325457372,-0.06858118117781345,-0.036103531157122455,-4.4766319942025445,-1.4968237932931792,-0.787980369101095
retract_far_to_contact,2.7,277.5,512,-0.26118631439607687,-0.07608832217130021,-0.03867728564315999,-5.700541798149665,-1.6606714708291384,-0.844154043666536
retract_far_to_contact,2.7,282.5,512,-0.34529037134130397,-0.0859242268659742,-0.042281147081185536,-7.536161298806887,-1.8753457578960253,-0.9228103959708548
retract_far_to_contact,2.7,287.5,512,-0.46287040753399317,-0.09439039799770638,-0.04474520771869918,-10.102413334232994,-2.060124820758946,-0.9765899390904877
retract_far_to_contact,2.7,292.5,512,-0.6027815271298069,-0.11171077530637713,-0.04638781770520389,-13.156054131324591,-2.438152034918693,-1.0124408484606031
retract_far_to_contact,2.7,297.5,512,-0.781241551221032,-0.13230789037023788,-0.04976303192348379,-17.051046979564365,-2.887695938527602,-1.0861068434554104
retract_far_to_contact,2.7,302.5,512,-0.9976867863745909,-0.15741785679208242,-0.05308524827145984,-21.77508894499488,-3.4357354231722446,-1.15861612939531
retract_far_to_contact,2.7,307.5,512,-1.231151588106082,-0.18738497335530302,-0.05819496757262285,-26.870592757070114,-4.089785008173119,-1.2701386971854443
retract_far_to_contact,2.7,312.5,512,-1.4055551493501408,-0.23278654065096321,-0.06278232130887344,-30.67705096647791,-5.080700373202304,-1.3702603355525245
retract_far_to_contact,2.7,317.5,512,-1.4030333672203672,-0.2785891374714229,-0.06701440708545868,-30.62201161853259,-6.080368438669478,-1.4626280460068868
retract_far_to_contact,2.7,322.5,512,-1.3627969984925181,-0.3193536918170834,-0.07379387807962044,-29.743829688253356,-6.970078324379599,-1.6105939065494745
retract_far_to_contact,2.7,327.5,512,-1.3156327818371452,-0.385933267044469,-0.0797078520733236,-28.714443485371284,-8.423215914549074,-1.7396697963878334
retract_far_to_contact,2.7,332.5,512,-1.2426162343611262,-0.47804115445759815,-0.08862257748387474,-27.120815267116228,-10.43352362669654,-1.934238814827327
retract_far_to_contact,2.7,337.5,512,-1.161227073225393,-0.5731116052305311,-0.09428952913203338,-25.344449931729596,-12.508490991097522,-2.057923299648507
retract_far_to_contact,2.7,342.5,512,-1.0781565091666445,-0.6507315336628966,-0.10159000923152003,-23.531387008782364,-14.202590651032581,-2.2172604841021064
retract_far_to_contact,2.7,347.5,512,-0.9897775340259,-0.6781824489785102,-0.10865186716215831,-21.60246495544904,-14.801722694056934,-2.371389602234809
retract_far_to_contact,2.7,352.5,512,-0.8982463873654873,-0.6705833774301936,-0.11636356796257519,-19.60474494252754,-14.63586857919463,-2.5397019154172527
retract_far_to_contact,2.7,357.5,512,-0.8048520346531145,-0.6161872594064024,-0.12283185975761046,-17.56635938400759,-13.448641962177204,-2.680876110648291
retract_far_to_contact,2.7,362.5,512,-0.7084143011219786,-0.5617462050955542,-0.12950636678257813,-15.461550285628135,-12.260434584804036,-2.826551072086635
retract_far_to_contact,2.7,367.5,512,-0.6132641105489077,-0.5028881512691347,-0.12879128592407674,-13.384842554145846,-10.97582364808228,-2.810944020345163
retract_far_to_contact,2.7,372.5,512,-0.5180264627480105,-0.42967798604717217,-0.12683481580140354,-11.306226018276439,-9.377969610966204,-2.7682429326678943
retract_far_to_contact,2.7,377.5,512,-0.42228276096517237,-0.3430704567431773,-0.1168731823902088,-9.216564562680496,-7.487710383665317,-2.5508245439224355
retract_far_to_contact,2.7,382.5,512,-0.3248623597186254,-0.26063848549137697,-0.08531625208429823,-7.09030817523329,-5.68858511666466,-1.8620763579920585
