test,blocks_planned,blocks_included,baseline_method,preprocessing,distance_nm,low_nominal_speed_um_per_s,high_nominal_speed_um_per_s,block_summary,low_block_values_pN,high_block_values_pN,block_differences_high_minus_low_pN,sample_count,mean_difference_pN,median_difference_pN,difference_sd_pN,mean_95CI_low_pN,mean_95CI_high_pN,paired_t_statistic,paired_t_df,paired_t_p_two_sided,cohen_dz,fraction_high_greater_than_low,exact_sign_nonzero_block_count,exact_sign_p_two_sided,fit_status,claim_status,paired_t_p_two_sided_holm_across_valid_contrasts_and_37_distances,paired_t_p_two_sided_bh_across_valid_contrasts_and_37_distances
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,90.0,0.05,0.2,spatial_median_of_F_sym_pN,89.7505500601;18.1864897997;6.70241013627,90.4556151319;22.3080391641;7.2313697264,0.705065071764;4.12154936444;0.52895959013,3,1.7851913421122252,0.7050650717636557,2.0252604502996174,-3.2458345185311632,6.816217202755613,1.5267380080981734,2.0,0.2663752269511551,0.8814625999575134,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,95.0,0.05,0.2,spatial_median_of_F_sym_pN,70.7177871247;15.5861288656;7.58170718958,71.9627419691;17.9172154916;7.43359861722,1.24495484444;2.33108662602;-0.14810857236,3,1.1426442993654617,1.2449548444397607,1.2427601512919146,-1.9445430590810713,4.229831657811995,1.592518057022125,2.0,0.252274147665916,0.9194407289110637,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,100.0,0.05,0.2,spatial_median_of_F_sym_pN,58.5916609707;12.1302323511;6.70531513699,58.1509089565;14.6888441453;7.34080791723,-0.440752014202;2.55861179418;0.635492780242,3,0.9177841867390946,0.6354927802424548,1.5194775886430167,-2.856807393321702,4.692375766799891,1.0461811702238033,2.0,0.405280739746568,0.6040129802498305,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,105.0,0.05,0.2,spatial_median_of_F_sym_pN,47.2663553357;11.2254203014;6.43983286068,47.8151401273;12.2955049167;7.25394079504,0.548784791596;1.07008461529;0.814107934361,3,0.8109924470811004,0.8141079343610222,0.2606638759797492,0.16346748267681876,1.458517411485382,5.388856118322312,2.0,0.032753116614713036,3.1112575305375487,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.6059326573721912
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,110.0,0.05,0.2,spatial_median_of_F_sym_pN,37.861353183;8.74449186207;5.57516930056,38.0557907661;10.258727476;6.47676741572,0.194437583098;1.51423561389;0.901598115167,3,0.8700904373861121,0.9015981151674515,0.6604629140544972,-0.7705903946088496,2.510771269381074,2.2817948028013295,2.0,0.15001403650716572,1.3173948436328369,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7929313358235902
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,115.0,0.05,0.2,spatial_median_of_F_sym_pN,31.2177833013;8.11739371354;5.68698155036,31.3685786368;8.80024983369;6.40286184529,0.150795335503;0.682856120149;0.715880294929,3,0.5165105835270373,0.6828561201488057,0.31714883100481345,-0.2713307877997889,1.3043519548538636,2.8208288533855543,2.0,0.10605491920551244,1.6286062978400133,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7929313358235902
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,120.0,0.05,0.2,spatial_median_of_F_sym_pN,26.3869430496;7.81057313973;5.20708106065,26.0238575177;8.33211556837;6.71685981111,-0.363085531839;0.521542428637;1.50977875047,3,0.5560785490882134,0.5215424286374226,0.9369096609041052,-1.7713340720380457,2.8834911702144725,1.0280140553685153,2.0,0.41201719741885623,0.5935241915977311,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,125.0,0.05,0.2,spatial_median_of_F_sym_pN,21.1639971086;7.68466341631;4.89666715907,21.7794507353;6.73137307193;6.03837911281,0.615453626728;-0.953290344379;1.14171195374,3,0.26795841202870285,0.6154536267284705,1.0898730891513218,-2.439436429720374,2.97535325377778,0.4258455306118206,2.0,0.7116699068195333,0.2458620317319337,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9338631160882841
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,130.0,0.05,0.2,spatial_median_of_F_sym_pN,18.45953992;6.20622809505;4.80766652123,17.2659103427;6.10836751142;6.63358330576,-1.19362957729;-0.0978605836238;1.82591678452,3,0.17814220786884594,-0.09786058362376249,1.528577185969782,-3.619054025072831,3.975338440810523,0.20185526634402945,2.0,0.85869886329073,0.11654119236106901,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9946337538064183
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,135.0,0.05,0.2,spatial_median_of_F_sym_pN,14.4966178308;6.02500809433;4.4503273252,14.260467688;4.91522759222;5.88195605734,-0.236150142815;-1.10978050212;1.43162873214,3,0.028566029071122045,-0.23615014281525504,1.2912188864550533,-3.1789995008563943,3.2361315589986384,0.038318688055679444,2.0,0.9729145365499492,0.022123304863939826,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9946337538064183
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,140.0,0.05,0.2,spatial_median_of_F_sym_pN,11.7302021744;5.88068764683;4.45461232863,12.4611452149;5.35875255129;5.63813508921,0.730943040454;-0.521935095545;1.18352276058,3,0.46417690183140703,0.7309430404543562,0.8834702905559358,-1.7304849641224176,2.6588387677852316,0.9100226530152971,2.0,0.4588699438657272,0.5254018236870391,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,145.0,0.05,0.2,spatial_median_of_F_sym_pN,10.2597489426;5.56293080574;3.4887251947,10.326162899;4.50244838231;4.59222283614,0.06641395639;-1.06048242343;1.10349764145,3,0.03647639146858298,0.06641395639003633,1.0823006161156747,-2.652107384441664,2.7250601673788295,0.05837469032134893,2.0,0.9587579797945477,0.03370264317089185,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9946337538064183
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,150.0,0.05,0.2,spatial_median_of_F_sym_pN,8.48611040067;5.03137640575;4.96783974865,8.74056353377;4.68243222705;5.38594415448,0.2544531331;-0.348944178699;0.418104405823,3,0.10787112007471016,0.254453133100327,0.40398712561345446,-0.8956885337108532,1.1114307738602736,0.4624856803420336,2.0,0.6891721127209156,0.2670162320418203,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9338631160882841
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,155.0,0.05,0.2,spatial_median_of_F_sym_pN,7.55139910909;4.65174591596;3.83220452876,7.60665978163;4.5430101284;3.44302055612,0.0552606725335;-0.108735787564;-0.38918397264,3,-0.14755302922377345,-0.10873578756444413,0.22475062701466134,-0.7058645375235074,0.4107584790759605,-1.1371240508690512,2.0,0.373373712729127,-0.6565188768712445,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,160.0,0.05,0.2,spatial_median_of_F_sym_pN,5.95515648083;4.5089951683;4.54072403682,6.01331407109;4.11712007635;4.48178026843,0.0581575902628;-0.391875091952;-0.0589437683948,3,-0.1308870900280823,-0.05894376839477111,0.2334828364380093,-0.7108906090629877,0.44911642900682314,-0.9709625488624339,2.0,0.4339895537611397,-0.5605854889587715,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,165.0,0.05,0.2,spatial_median_of_F_sym_pN,5.01434762381;4.49109968523;3.39431667701,5.99025381533;3.48846444515;3.32794371334,0.975906191523;-1.00263524008;-0.0663729636693,3,-0.031034004076305077,-0.06637296366925671,0.9897439975534805,-2.489694393346964,2.427626385194354,-0.0543094698784021,2.0,0.9616256915747478,-0.03135558705384133,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9946337538064183
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,170.0,0.05,0.2,spatial_median_of_F_sym_pN,4.30246781893;3.52014840107;3.463524372,5.51717941262;3.76010198977;3.20133810961,1.21471159369;0.239953588702;-0.26218626239,3,0.39749297333310213,0.23995358870240135,0.7509466110209674,-1.4679618225920716,2.262947769258276,0.9168135462100521,2.0,0.4560236411391949,0.529322547701069,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,175.0,0.05,0.2,spatial_median_of_F_sym_pN,4.14198268878;3.62399782793;3.27940295755,4.9310499944;3.16807136415;3.57595681671,0.789067305625;-0.455926463779;0.296553859164,3,0.2098982336702758,0.2965538591642951,0.6270042021676803,-1.347666550341085,1.7674630176816364,0.579827701120664,2.0,0.6206466401439064,0.33476367932561724,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9338631160882841
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,180.0,0.05,0.2,spatial_median_of_F_sym_pN,3.60021968574;3.75649549421;3.9259648093,4.16786446706;2.86257798498;2.36836028603,0.567644781312;-0.893917509226;-1.55760452327,3,-0.6279590837280841,-0.8939175092256484,1.0873001263346547,-3.3289623315134262,2.073044164057258,-1.0003282550494947,2.0,0.4225234061181645,-0.5775397873308143,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,185.0,0.05,0.2,spatial_median_of_F_sym_pN,3.40775337243;3.56422815974;3.42067636681,4.07444626256;3.03353710749;2.85286692575,0.666692890137;-0.530691052252;-0.567809441062,3,-0.14393586772585168,-0.5306910522521342,0.7022703759966789,-1.8884721925626664,1.6006004571109629,-0.3549975115764637,2.0,0.756532326549243,-0.2049579088703186,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9338631160882841
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,190.0,0.05,0.2,spatial_median_of_F_sym_pN,3.07013616768;3.16373821582;2.16694691399,3.61637001069;2.2929923245;1.97035376473,0.546233843006;-0.870745891315;-0.196593149258,3,-0.1737017325223252,-0.1965931492577524,0.7087671723419047,-1.9343769941656772,1.586973529121027,-0.42448386131838717,2.0,0.7125155522460537,-0.2450758715988226,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9338631160882841
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,195.0,0.05,0.2,spatial_median_of_F_sym_pN,3.07409432237;2.52579586302;2.00703088861,3.19155378467;2.59021257075;1.42598225809,0.117459462308;0.0644167077323;-0.581048630525,3,-0.13305748682831645,0.06441670773234476,0.38887714265109863,-1.099081862113652,0.8329668884570192,-0.5926353139270055,2.0,0.6135073799824575,-0.34215815802703503,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9338631160882841
map3_5_no_refresh,"3,4,5","3,4,5",linear_drift_corrected,palindrome_mean,200.0,0.05,0.2,spatial_median_of_F_sym_pN,2.40390582661;2.14969449442;1.5124042873,2.232114289;2.45845315767;1.84934111289,-0.17179153761;0.308758663249;0.336936825595,3,0.15796798374457843,0.3087586632485979,0.28592745347587123,-0.5523151862507693,0.8682511537399261,0.9569160655568653,2.0,0.43959333123138267,0.5524757480411338,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8062574132037604
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,palindrome_mean,20.0,0.05,0.1,spatial_median_of_F_sym_pN,1733.27025335;2454.50571723;2373.65711283,1753.10578629;2313.33320122;2537.19355009,19.8355329394;-141.172516013;163.536437257,3,14.066484727723568,19.83553293944192,152.43637357504355,-364.60645950781094,392.73942896325804,0.15982974181890186,2.0,0.8876982325703252,0.09227774446365138,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9935429155603878
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,palindrome_mean,25.0,0.05,0.1,spatial_median_of_F_sym_pN,1191.00776239;1897.79232032;1794.49980524,1221.6860239;1771.88171013;1920.66292644,30.6782615087;-125.910610192;126.163121201,3,10.310257506161179,30.67826150874089,127.26520814771551,-305.8340454434165,326.4545604557389,0.14032028155772208,2.0,0.901263412464577,0.08101395233011494,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9935429155603878
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,palindrome_mean,30.0,0.05,0.1,spatial_median_of_F_sym_pN,820.685100971;1481.81676226;1379.39365496,856.513027554;1380.08887236;1481.16267091,35.8279265837;-101.727889898;101.769015953,3,11.956350879652822,35.82792658372523,103.82743745084434,-245.9653020031919,269.87800376249754,0.1994560176493224,2.0,0.8603454173511748,0.11515598548132704,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9935429155603878
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,palindrome_mean,35.0,0.05,0.1,spatial_median_of_F_sym_pN,573.966059173;1172.46681235;1079.43273297,609.089533548;1089.92517445;1158.77000087,35.123474375;-82.5416378957;79.3372678965,3,10.639701458601317,35.12347437495532,83.67070208431268,-197.209844955091,218.48924787229362,0.22025037491728316,2.0,0.8461145396569024,0.12716161324760944,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9935429155603878
map1_3_refresh_affected,"1,2,3","1,2,3",far_constant_referenced,palindrome_mean,40.0,0.05,0.1,spatial_median_of_F_sym_pN,401.024280156;926.496264754;852.62123183,432.753640493;864.703092898;913.512671127,31.7293603376;-61.7931718566;60.8914392971,3,10.275875926026666,31.72936033757901,64.09420760516294,-148.94296228874032,169.49471414079363,0.2776902915438863,2.0,0.8073226122272585,0.16032456457420843,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9935429155603878
