source,location,location_order,relative_time_min,nominal_speed_um_per_s,point_index,row,column,distance_nm,normalization_valid,normalization_denominator_pN,normalization_threshold_pN,normalized_force
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,8,1,7,100.0,True,613.4359246263846,50.0,0.13219908722021076
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,9,1,6,100.0,True,655.1485334685963,50.0,0.10250463363386875
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,10,1,5,100.0,True,593.431383275214,50.0,0.11132525443679908
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,11,1,4,100.0,True,517.6757520992088,50.0,0.11965869407048177
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,12,1,3,100.0,True,510.1807943960284,50.0,0.10351902994017301
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,13,1,2,100.0,True,514.7245201464899,50.0,0.08639288549448498
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,14,1,1,100.0,True,711.7066246369468,50.0,0.10619881431589057
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,15,1,0,100.0,True,794.4344141480839,50.0,0.10299871774779572
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,16,2,0,100.0,True,993.4763501729466,50.0,0.09180086368223234
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,17,2,1,100.0,True,697.0501224445068,50.0,0.10916179636748116
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,18,2,2,100.0,True,505.6399800742762,50.0,0.11831596396655249
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,19,2,3,100.0,True,469.90228683767185,50.0,0.11266174820322912
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,20,2,4,100.0,True,479.5342170105148,50.0,0.11098113678963248
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,21,2,5,100.0,True,573.5158342385548,50.0,0.10254610017296914
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,22,2,6,100.0,True,562.9310201229124,50.0,0.09225566287899982
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,23,2,7,100.0,True,776.7647048000371,50.0,0.11658287584241533
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,24,3,7,100.0,True,739.8096814316149,50.0,0.11220469314341927
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,25,3,6,100.0,True,819.7629850893029,50.0,0.10040373104968477
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,26,3,5,100.0,True,613.9796417115455,50.0,0.10668018358721815
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,27,3,4,100.0,True,508.8189458259562,50.0,0.12305331137382856
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,28,3,3,100.0,True,492.04110018037335,50.0,0.11673797160789305
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,29,3,2,100.0,True,639.7001284316362,50.0,0.10869064691955717
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,30,3,1,100.0,True,771.2392028697791,50.0,0.084529155236546
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,31,3,0,100.0,True,797.2244178097648,50.0,0.10019464124666826
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,32,4,0,100.0,True,1005.5693569535625,50.0,0.08422152332464249
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,33,4,1,100.0,True,1092.3070419488354,50.0,0.0859239373472575
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,34,4,2,100.0,True,698.9787116686576,50.0,0.11041249723238694
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,35,4,3,100.0,True,688.2408179561345,50.0,0.10551626494148897
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,36,4,4,100.0,True,776.4876738701777,50.0,0.09658263558664955
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,37,4,5,100.0,True,802.2507994521432,50.0,0.1032620144320909
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,38,4,6,100.0,True,675.6631059944884,50.0,0.11987875546082798
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,39,4,7,100.0,True,601.8084412922633,50.0,0.12653477421130732
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,40,5,7,100.0,True,652.6382986368147,50.0,0.08937343602481003
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,41,5,6,100.0,True,531.4603015790059,50.0,0.15705518945873265
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,42,5,5,100.0,True,1400.4629960281184,50.0,0.07230740480956586
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,43,5,4,100.0,True,1641.638196000473,50.0,0.06868698665658243
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,44,5,3,100.0,True,1387.0438317375974,50.0,0.08981844523437643
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,45,5,2,100.0,True,1551.9451980986041,50.0,0.06822092659245273
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,46,5,1,100.0,True,1290.8882632617397,50.0,0.08741154856815782
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,47,5,0,100.0,True,1041.041728214148,50.0,0.09423008217920663
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,48,6,0,100.0,True,864.7421439900277,50.0,0.09877864442994243
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,49,6,1,100.0,True,1252.509917445618,50.0,0.09206932715460092
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,50,6,2,100.0,True,288.7261041920797,50.0,0.4204548567806004
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,51,6,3,100.0,True,1477.3036726536209,50.0,0.06698210205463252
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,52,6,4,100.0,True,1251.8185908839494,50.0,0.09692784982108217
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,53,6,5,100.0,True,460.6444947680928,50.0,0.09920083546856455
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,54,6,6,100.0,True,479.88396046077645,50.0,0.1252654545219047
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,55,6,7,100.0,True,495.3629179089859,50.0,0.11177284902412221
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,56,7,7,100.0,True,490.7063121925529,50.0,0.1027448752396459
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,57,7,6,100.0,True,409.2019854124202,50.0,0.13015514759075142
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,58,7,5,100.0,True,483.513922468144,50.0,0.09486449402534745
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,59,7,4,100.0,True,589.647878028234,50.0,0.10411876499807121
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,60,7,3,100.0,True,658.9016608619618,50.0,0.12031145696498802
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,61,7,2,100.0,True,796.8326168697129,50.0,0.12000113556969792
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,62,7,1,100.0,True,730.428965979562,50.0,0.12506715449838876
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,63,7,0,100.0,True,905.8138789516012,50.0,0.09557471291886306
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,0,0,0,200.0,True,572.6338716784803,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,1,0,1,200.0,True,601.3884877001086,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,2,0,2,200.0,True,784.2255896522678,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,3,0,3,200.0,True,761.1992486526315,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,4,0,4,200.0,True,673.6430289694835,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,5,0,5,200.0,True,536.3330963291851,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,6,0,6,200.0,True,506.2456605631248,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,7,0,7,200.0,True,440.1558663286328,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,8,1,7,200.0,True,613.4359246263846,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,9,1,6,200.0,True,655.1485334685963,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,10,1,5,200.0,True,593.431383275214,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,11,1,4,200.0,True,517.6757520992088,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,12,1,3,200.0,True,510.1807943960284,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,13,1,2,200.0,True,514.7245201464899,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,14,1,1,200.0,True,711.7066246369468,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,15,1,0,200.0,True,794.4344141480839,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,16,2,0,200.0,True,993.4763501729466,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,17,2,1,200.0,True,697.0501224445068,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,18,2,2,200.0,True,505.6399800742762,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,19,2,3,200.0,True,469.90228683767185,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,20,2,4,200.0,True,479.5342170105148,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,21,2,5,200.0,True,573.5158342385548,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,22,2,6,200.0,True,562.9310201229124,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,23,2,7,200.0,True,776.7647048000371,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,24,3,7,200.0,True,739.8096814316149,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,25,3,6,200.0,True,819.7629850893029,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,26,3,5,200.0,True,613.9796417115455,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,27,3,4,200.0,True,508.8189458259562,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,28,3,3,200.0,True,492.04110018037335,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,29,3,2,200.0,True,639.7001284316362,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,30,3,1,200.0,True,771.2392028697791,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,31,3,0,200.0,True,797.2244178097648,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,32,4,0,200.0,True,1005.5693569535625,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,33,4,1,200.0,True,1092.3070419488354,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,34,4,2,200.0,True,698.9787116686576,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,35,4,3,200.0,True,688.2408179561345,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,36,4,4,200.0,True,776.4876738701777,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,37,4,5,200.0,True,802.2507994521432,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,38,4,6,200.0,True,675.6631059944884,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,39,4,7,200.0,True,601.8084412922633,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,40,5,7,200.0,True,652.6382986368147,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,41,5,6,200.0,True,531.4603015790059,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,42,5,5,200.0,True,1400.4629960281184,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,43,5,4,200.0,True,1641.638196000473,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,44,5,3,200.0,True,1387.0438317375974,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,45,5,2,200.0,True,1551.9451980986041,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,46,5,1,200.0,True,1290.8882632617397,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,47,5,0,200.0,True,1041.041728214148,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,48,6,0,200.0,True,864.7421439900277,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,49,6,1,200.0,True,1252.509917445618,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,50,6,2,200.0,True,288.7261041920797,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,51,6,3,200.0,True,1477.3036726536209,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,52,6,4,200.0,True,1251.8185908839494,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,53,6,5,200.0,True,460.6444947680928,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,54,6,6,200.0,True,479.88396046077645,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,55,6,7,200.0,True,495.3629179089859,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,56,7,7,200.0,True,490.7063121925529,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,57,7,6,200.0,True,409.2019854124202,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,58,7,5,200.0,True,483.513922468144,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,59,7,4,200.0,True,589.647878028234,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,60,7,3,200.0,True,658.9016608619618,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,61,7,2,200.0,True,796.8326168697129,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,62,7,1,200.0,True,730.428965979562,50.0,0.0
10-09-26/map-data-2026.09.10-14.53.46.414.jpk-force-map,B,11,17.379708333333333,4.0,63,7,0,200.0,True,905.8138789516012,50.0,0.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,0,0,0,20.0,True,536.7379874935208,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,1,0,1,20.0,True,565.6921745589606,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,2,0,2,20.0,True,813.5507830629145,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,3,0,3,20.0,True,775.6914530045099,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,4,0,4,20.0,True,699.8215488089639,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,5,0,5,20.0,True,437.5874352545949,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,6,0,6,20.0,True,465.69225189169475,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,7,0,7,20.0,True,411.5171905653196,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,8,1,7,20.0,True,654.4198059870905,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,9,1,6,20.0,True,597.6165287697165,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,10,1,5,20.0,True,435.3002398507575,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,11,1,4,20.0,True,531.5834739460126,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,12,1,3,20.0,True,493.2350740576561,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,13,1,2,20.0,True,561.6528709880748,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,14,1,1,20.0,True,687.6678726957708,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,15,1,0,20.0,True,768.9984830415669,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,16,2,0,20.0,True,901.3035003754918,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,17,2,1,20.0,True,753.1777916906416,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,18,2,2,20.0,True,499.4062466970198,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,19,2,3,20.0,True,489.26147914679785,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,20,2,4,20.0,True,515.1658421679703,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,21,2,5,20.0,True,592.8974688556822,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,22,2,6,20.0,True,508.93417267193706,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,23,2,7,20.0,True,757.0343278756328,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,24,3,7,20.0,True,779.0895189781279,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,25,3,6,20.0,True,855.4848763521214,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,26,3,5,20.0,True,627.5666615321751,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,27,3,4,20.0,True,529.9229996963707,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,28,3,3,20.0,True,465.7827394594465,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,29,3,2,20.0,True,628.4505339347247,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,30,3,1,20.0,True,1027.0914104165975,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,31,3,0,20.0,True,1505.961434228466,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,32,4,0,20.0,True,1604.9805598511741,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,33,4,1,20.0,True,1153.8459443529111,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,34,4,2,20.0,True,765.0887148173689,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,35,4,3,20.0,True,768.6380725213828,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,36,4,4,20.0,True,801.2080887219454,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,37,4,5,20.0,True,828.1130685820395,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,38,4,6,20.0,True,1224.7148375011975,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,39,4,7,20.0,True,616.497796209295,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,40,5,7,20.0,True,694.3848885555318,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,41,5,6,20.0,True,1218.8235211550368,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,42,5,5,20.0,True,1250.7898237396316,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,43,5,4,20.0,True,1635.1229696330086,50.0,1.0
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,44,5,3,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,45,5,2,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,46,5,1,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,47,5,0,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,48,6,0,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,49,6,1,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,50,6,2,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,51,6,3,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,52,6,4,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,53,6,5,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,54,6,6,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,55,6,7,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,56,7,7,20.0,False,nan,inf,nan
10-09-26/map-data-2026.09.10-14.55.41.274.jpk-force-map,B,12,19.744241666666667,1.0,57,7,6,20.0,False,nan,inf,nan
