source,location,location_order,block_in_location,instrument_scan_number,map_midpoint_time,relative_time_min,nominal_speed_um_per_s,baseline,distance_nm,point_index,row,column,force_pN
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,34,4,2,138.3307192052306
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,35,4,3,112.31709392695898
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,36,4,4,113.88337617027268
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,37,4,5,103.21827920702377
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,38,4,6,130.63627536981772
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,39,4,7,93.94887262408335
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,40,5,7,137.30597071625027
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,41,5,6,132.875820513331
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,42,5,5,120.74511520047892
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,43,5,4,136.92333009941316
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,44,5,3,132.36701325764278
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,45,5,2,132.81248775412942
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,46,5,1,105.92789360896882
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,47,5,0,125.52061477368012
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,48,6,0,115.02665844094822
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,49,6,1,112.09334644762015
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,50,6,2,122.12341962837789
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,51,6,3,123.77959996706956
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,52,6,4,137.63440806969683
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,53,6,5,91.38949579940164
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,54,6,6,85.42531591624066
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,55,6,7,98.77850062873841
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,56,7,7,74.50940725792648
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,57,7,6,76.69534779351386
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,58,7,5,74.93901738463961
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,59,7,4,86.11803511899161
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,60,7,3,94.27072476743685
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,61,7,2,99.5396411621269
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,62,7,1,104.67371041375401
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,100.0,63,7,0,82.95890529618384
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,0,0,0,-16.28238094951305
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,1,0,1,15.351122488694502
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,2,0,2,23.00879890108019
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,3,0,3,35.516008612272536
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,4,0,4,12.733526420226069
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,5,0,5,13.353683592051778
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,6,0,6,8.89392488768412
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,7,0,7,19.02569466523638
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,8,1,7,17.662231904028932
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,9,1,6,23.473679812162406
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,10,1,5,12.715142708711474
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,11,1,4,7.637247294707143
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,12,1,3,14.02188286479229
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,13,1,2,5.965227530220855
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,14,1,1,22.635337668010944
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,15,1,0,7.775162547021006
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,16,2,0,12.852035257943363
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,17,2,1,19.48394047826872
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,18,2,2,15.384796858493885
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,19,2,3,13.985115441765092
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,20,2,4,4.936388228912608
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,21,2,5,22.051473983635308
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,22,2,6,12.1194805229173
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,23,2,7,4.992013299025551
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,24,3,7,5.789996087373946
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,25,3,6,1.000253502944823
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,26,3,5,11.819105144304222
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,27,3,4,9.718473012208891
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,28,3,3,23.932424504748777
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,29,3,2,13.141160902648728
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,30,3,1,21.922738115089295
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,31,3,0,20.40649349089854
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,32,4,0,9.666389986918006
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,33,4,1,17.829755657789192
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,34,4,2,23.08235869111149
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,35,4,3,14.26605946180768
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,36,4,4,-5.560112389541263
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,37,4,5,-7.9575778554276155
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,38,4,6,12.62831272258641
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,39,4,7,13.86862706623584
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,40,5,7,21.77763899721772
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,41,5,6,1.5111061647989894
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,42,5,5,12.637467162375364
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,43,5,4,17.59632991513047
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,44,5,3,12.489299935254877
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,45,5,2,17.653027576282188
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,46,5,1,-16.147533806448102
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,47,5,0,9.478387227523397
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,48,6,0,-6.995638302119913
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,49,6,1,8.995097660949682
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,50,6,2,28.108121191869134
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,51,6,3,22.920921267891266
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,52,6,4,8.885244383468308
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,53,6,5,11.409375367759818
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,54,6,6,15.68878911386571
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,55,6,7,6.826019254237908
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,56,7,7,-8.999687352835599
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,57,7,6,2.7882378194314184
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,58,7,5,17.28827179140566
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,59,7,4,16.122539940866517
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,60,7,3,23.808827095592537
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,61,7,2,5.4558964510036905
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,62,7,1,6.904692559682076
10-09-26/map-data-2026.09.10-14.46.50.440.jpk-force-map,B,7,2,31,2026-09-10T14:48:08.788500+02:00,11.47915,1.0,constant,200.0,63,7,0,8.974169663719097
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,0,0,0,530.9580437550555
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,1,0,1,563.2013008041979
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,2,0,2,862.8127940408426
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,3,0,3,680.9446896239061
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,4,0,4,704.2776801664784
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,5,0,5,630.749766619856
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,6,0,6,319.65915423694076
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,7,0,7,468.53772908678934
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,8,1,7,553.7622181771869
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,9,1,6,630.5356853162144
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,10,1,5,607.972973445823
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,11,1,4,479.01164427792224
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,12,1,3,522.1480363019718
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,13,1,2,650.0783714522047
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,14,1,1,794.1377682291371
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,15,1,0,824.1725989950996
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,16,2,0,1070.3454666636444
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,17,2,1,725.4175312780146
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,18,2,2,591.1663166738139
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,19,2,3,499.40354961395826
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,20,2,4,393.42423297706983
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,21,2,5,553.589440660582
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,22,2,6,489.0418428368374
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,23,2,7,761.5405979403359
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,24,3,7,773.3058869881868
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,25,3,6,734.892538318315
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,26,3,5,586.7287716539279
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,27,3,4,561.4205078582769
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,28,3,3,540.1331826027222
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,29,3,2,686.2739514319911
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,30,3,1,1312.990535728052
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,31,3,0,1607.4057524489365
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,32,4,0,1873.8930918507658
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,33,4,1,1546.3144745095883
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,34,4,2,1129.8584056063617
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,35,4,3,846.623439468
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,36,4,4,802.3441523830766
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,37,4,5,943.5201821452671
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,38,4,6,1376.3012000578929
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,39,4,7,691.7640322244938
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,40,5,7,607.1406549805815
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,41,5,6,1338.3715918162877
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,42,5,5,1378.2787976437185
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,43,5,4,nan
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,44,5,3,nan
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,45,5,2,1347.411225958625
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,46,5,1,1527.5317738850326
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,47,5,0,1359.363630083415
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,48,6,0,832.4260575884157
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,49,6,1,971.0317313017808
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,50,6,2,1176.2168669257567
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,51,6,3,1309.7891647623562
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,52,6,4,2037.2375631892298
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,53,6,5,665.7185214528438
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,54,6,6,453.93323300179486
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,55,6,7,582.2524492831205
10-09-26/map-data-2026.09.10-14.49.39.113.jpk-force-map,B,8,2,32,2026-09-10T14:49:59.198000+02:00,13.319308333333334,4.0,linear,20.0,56,7,7,468.53410765909575
