source,timestamp,acquisition_order,block,nominal_speed_um_per_s,baseline_method,distance_nm,force_median_pN,force_q25_pN,force_q75_pN,pixel_count,location,location_order,block_in_location,global_primary_order,instrument_scan_number,map_start_time,map_end_time,map_midpoint_time,fixed_pixel_time,relative_time_min,idle_before_map_s,spring_constant_used_N_per_m,spring_constant_repeatability_sd_N_per_m,stored_spring_constant_N_per_m,stored_InvOLS_nm_per_V
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,125.0,39.70280221549665,13.255328242959033,62.16314174806948,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,130.0,34.75354388029221,12.285039840243018,56.96066085728971,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,135.0,32.04687927825029,5.362447936171122,53.293481567294286,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,140.0,25.683857202825074,-1.304417323645474,46.81435922468883,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,145.0,22.685661011706298,-3.5858184640003437,43.28844164880893,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,150.0,20.437732397369487,-7.726977570662673,40.78378361802883,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,155.0,20.211771793369255,-11.936078043485972,38.43591722046969,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,160.0,15.395451993517383,-14.009923059362324,36.391285666321664,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,165.0,11.631082039484031,-16.394763411156767,32.17595845960328,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,170.0,9.56444163467818,-19.77347958564282,26.026029610578263,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,175.0,8.521396083888419,-22.12629516479167,28.900484235996657,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,180.0,8.185818121510406,-23.33567749687193,28.06945054735219,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,185.0,4.635533030082584,-25.163481366972086,26.070427731978306,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,190.0,2.242174146387133,-24.02738633112472,22.875735775950616,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,195.0,2.8880325539393303,-27.153308745192724,19.467443697871175,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,200.0,0.5686875029520646,-28.289570916846927,16.327071062170866,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,205.0,1.0805440996664029,-29.862461270201983,17.34235680090774,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,210.0,-1.958971192553646,-31.103885459003845,18.24224885203623,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,215.0,-3.116348650372478,-28.46305506243362,16.063995414544916,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,220.0,-2.994449746360102,-30.8616722986456,13.823090718977914,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,225.0,-0.18830562744418392,-31.876290772784195,13.898262265152033,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,230.0,-3.093001730650428,-30.83167608973503,14.816333382941753,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,235.0,-2.354858610734746,-31.62801179115675,11.400246941816107,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,240.0,-3.835968001783031,-29.109700518501928,16.012276050461008,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,245.0,-2.994793094261592,-30.03718022608244,14.122087757944415,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,250.0,-4.736345707159419,-28.57419307746229,14.615125608467563,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,255.0,-2.480915337194179,-27.27244836913296,13.520133265751383,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,260.0,-3.9922461218762773,-29.67261945347219,11.028846816555447,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,265.0,-3.58939369969631,-27.10321636996931,13.06367105392362,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,270.0,-1.8239193041793667,-28.191503204249152,11.539880587611385,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,275.0,-2.7809900535907004,-24.9838218138621,10.951733073355843,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,280.0,-4.159108756441771,-28.31330730249701,10.013055101230414,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,285.0,-5.4086547873167525,-28.36949505284541,8.998321712638576,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,290.0,-6.4648302719482125,-30.65157818658889,9.73703928764328,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,295.0,-6.615213077053973,-29.33674572428095,11.964443557197729,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,300.0,-4.790074379915404,-29.452910852809886,8.898844031088748,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,305.0,-4.2210707906926555,-26.947074366221152,7.568648614043583,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,310.0,-2.7157656038991913,-28.069367432333596,9.110490743030084,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,315.0,-4.447846504313197,-25.782089752181065,11.537858305263521,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,320.0,-5.454261840126289,-26.090494558088373,10.683354993949727,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,325.0,-4.640102828908937,-25.770632417749066,6.077465298760647,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,330.0,-5.00969315864935,-23.131075241902337,7.970345206629869,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,335.0,-6.016197709100272,-23.236127452962027,7.410326177253799,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,340.0,-6.387862875033852,-27.723271189672484,7.683317695247958,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,345.0,-4.527642407844054,-24.77487195346483,9.28472359507985,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,350.0,-6.899484321796278,-24.22400871797646,7.078598924206338,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,355.0,-3.665136300070264,-21.733963924152945,8.077717424133295,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,360.0,-4.959014454253203,-22.78677357210622,5.979389217119674,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,365.0,-5.042858803250075,-19.69583860710878,8.953955544824964,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,370.0,-4.923664470221466,-21.690320560668503,9.106585660421334,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,375.0,-1.8812555072393695,-20.845665243147295,7.708191883690432,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,380.0,-4.12685478758571,-22.20522016228439,10.069984761453558,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,385.0,-3.6489199180863388,-21.26382624429682,8.115838035641788,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,390.0,-4.748814778327,-20.626431795907354,5.069497304599295,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,395.0,-5.137811928390336,-19.91586888004862,4.674611170136467,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,400.0,-4.8555688674446005,-21.588477907650496,5.411008788940349,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,405.0,-5.031039009438617,-23.042434938460772,4.365234643706168,64,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
10-09-26/map-data-2026.09.10-15.00.33.596.jpk-force-map,2026-09-10T15:00:33.596000,33,3,1.0,linear_drift_corrected,410.0,-5.2329357137375405,-18.808945961369776,6.0223184776923535,63,B,15,3,33,39,2026-09-10T15:00:32.595000+02:00,2026-09-10T15:03:11.129000+02:00,2026-09-10T15:01:51.862000+02:00,2026-09-10T15:01:29.097000+02:00,25.197041666666667,29.998,0.16482877909505173,0.01728282630942144,0.17713312641473047,71.00506298341986
