source,timestamp,block,nominal_speed_um_per_s,point_index,sensitivity_nm_per_V,sensitivity_40nm_nm_per_V,sensitivity_60nm_nm_per_V,contact_fit_R2,contact_points,valid_for_consensus,retained_for_global_consensus
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,46,82.13528001530862,81.96384443394632,82.1989209471555,0.9996947555818758,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,47,82.56810973704067,82.40406215898882,82.52901009165176,0.9999070340573957,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,48,81.50848851619182,81.50929948612517,81.75517165414205,0.9998885956427033,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,49,82.47311213360479,82.06605531086514,82.69659202002336,0.9998964460031721,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,50,81.21677776127889,81.5887803022628,81.52573163954864,0.9997961609183864,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,51,83.59571745334546,83.47605995537154,83.83409015316342,0.9999480748881903,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,52,82.46425214378425,82.23120252296359,82.45004761230179,0.9998597858500826,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,53,82.36551906633157,81.96460215986045,82.74571142331492,0.9997292881683367,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,54,87.04764970954976,87.05861451325677,87.10160669165313,0.9999689016947164,51,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,55,82.44010629439582,82.28369304231198,82.48631948195963,0.9998379241243548,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,56,82.39983554639679,81.74108834656968,82.36285166594536,0.9998678510933767,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,57,81.83979185776857,82.19474248691809,82.11101624886419,0.9999171242200791,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,58,82.20275915572874,82.43702803585703,82.81807075414243,0.9999005962148461,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,59,82.21370293404382,82.40419077632929,82.49115547420796,0.9999296922676053,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,60,82.78349038554681,82.47082439570363,82.68704883429531,0.9998426751741502,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,61,82.2362071361836,81.9684722287099,82.42208164521648,0.9999241841341405,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,62,82.9270295606567,83.08031807030777,82.942573516637,0.9998516912796644,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.44.14.124.jpk-force-map,2026-09-08T16:44:14.124000,6,2.0,63,82.14867606234776,82.18535778191881,82.4022568467678,0.9999294823760312,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,0,82.74842956083522,82.7913258078516,82.67749860082577,0.9998269468383355,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,1,81.94766815617702,81.61642762457264,82.03118023216167,0.9998554703241516,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,2,81.90367373054934,81.7554185222421,82.1193422801008,0.9997973303362895,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,3,82.14410773547831,81.94156033299004,82.23133105255577,0.999876721951954,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,4,82.34403860020753,82.48371868018032,82.50213642748561,0.9998563419778652,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,5,83.14811502051408,82.55743890965272,83.16873711894777,0.9998255068633533,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,6,82.02704553988012,81.81987265595107,82.06906290688882,0.9996618505515952,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,7,82.1488609709477,82.1837927009193,82.21439174786168,0.9998191451268381,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,8,82.60212450901653,82.00533013428226,82.46141034541019,0.9998318598991611,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,9,82.31209338348678,82.55428006473208,82.34991709701042,0.999800928097229,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,10,82.79841695127125,82.58125343071569,82.81080351685796,0.9998822481361677,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,11,82.25585150998933,82.01004672017072,82.74399999226165,0.9999307082479663,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,12,82.93360858749007,83.3045541440667,82.93651307483782,0.9998234067903922,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,13,82.48502403213784,82.30496758943877,82.5083846782761,0.999824760005802,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,14,82.46210208970564,82.47353426434621,82.42881558235906,0.9997126836122151,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,15,82.52599133680049,82.54865465685006,82.54618228495339,0.999845553503525,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,16,82.55887219142355,82.96959655535208,82.48223775217473,0.9997781980522683,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,17,82.47696952604518,82.31129592172773,82.6508925635177,0.9999485862770849,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,18,82.34752976328991,82.17329003534513,82.4694669131991,0.9998512189266845,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,19,82.70955362676804,82.43317653959255,82.9707276767323,0.9996915816649221,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,20,82.79009954505001,82.81020953005651,82.91624541215594,0.9998073577206283,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,21,82.38794995253802,82.10143139314604,82.50107187336621,0.9997456630925965,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,22,82.67937346657969,82.80577802134393,82.52516105715804,0.9998011915313116,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,23,82.46717714458063,82.64291395666062,82.47600833606067,0.9997880258642066,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,24,82.35949358632573,82.61860012055702,82.3448415895539,0.9998418569228908,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,25,82.36824502868879,82.34605465627392,82.630725253599,0.9997788148463451,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,26,82.3766075738656,82.13345034828487,82.47486536620298,0.9998913804735097,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,27,82.71420088299105,82.52372410457893,82.6808869734739,0.9998512210005186,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,28,82.57503009695198,82.47328862340805,82.58934948981552,0.9998786377833969,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,29,82.64741956950125,83.02868991871135,82.5843040221039,0.999785729400706,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,30,82.81507207544112,82.82719484051268,82.52635728304983,0.9997441464868403,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,31,81.90722484257454,81.86811797942006,82.23241544091948,0.9998827691055072,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,32,82.38349888232284,82.29917892034439,82.41980382910803,0.9998291346122885,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,33,82.58575379990862,82.56750906900196,82.55905721352157,0.9998715269995575,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,34,82.64536638521946,82.62960508431712,82.67135622577176,0.9997927580834108,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,35,82.12498696957763,81.87588032000652,82.45707367774384,0.9998358875752849,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,36,83.1147335380078,82.59705852861134,83.34617039690588,0.9997633790697255,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,37,82.4103299398541,82.21320847103588,82.54953779465824,0.9998076301951851,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,38,82.23642820893488,82.03997415929662,82.42508574277744,0.9998691427383162,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,39,82.51856376747213,82.5077295401886,82.5476698119883,0.9998149846568019,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,40,82.59245618314944,82.18099990939437,82.63059532767099,0.9998222764196298,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,41,82.39753045914668,82.12671322162497,82.44519839211566,0.9996999202963314,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,42,82.32960500737707,82.05818089401716,82.4764024860692,0.9998300057766167,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,43,82.40042037595745,82.37722900326149,82.54810888011846,0.9996891035775242,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,44,82.46410202525952,82.43951921394516,82.71456368117944,0.9998278296514725,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,45,82.35372850479311,82.8130373317152,82.41116441523232,0.9997027359501361,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,46,82.33710291294686,82.51153251745535,82.38562063455188,0.9996934180581393,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,47,82.2505005115545,81.95986441486666,82.52505139425877,0.9998023129652723,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,48,82.24284990760448,82.22475017745741,82.47359198266807,0.9997179789425893,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,49,81.94438825887869,81.94813307552324,82.11777994459074,0.9998819219467577,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,50,82.51164865060876,82.26138508177947,82.59248603844475,0.9997553335917306,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,51,83.94918164965571,83.47213364913877,84.2177064096289,0.9999143769937717,51,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,52,82.66988612977153,82.6887414174238,82.68255923866425,0.9998964069656487,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,53,82.72924536820142,82.51955469332327,82.94563804938701,0.9998070841842102,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,54,87.48528661871852,87.84180768698356,87.22814588512502,0.9999087418070552,51,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,55,81.93356916732107,81.76326454769931,82.00561323498484,0.9998287497567064,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,56,82.3974923861704,82.16072529050712,82.48184201635375,0.9998262638192796,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,57,82.09751820870973,81.76821677904553,82.36265990457156,0.9998523239101039,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,58,82.00126761012667,81.91898535263529,82.38555261228916,0.9998722781288696,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,59,82.48579046279472,82.40311088133171,82.55177230693508,0.9999033310931782,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,60,82.69517219761353,82.66592876561432,82.47629410697604,0.9997388897526921,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,61,81.86312079367273,81.9179593805549,82.17219954418597,0.9998344775682041,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,62,82.47511073402339,82.49899804499678,82.49264123493815,0.999868480981451,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.45.32.335.jpk-force-map,2026-09-08T16:45:32.335000,6,1.0,63,82.39494044974056,82.69091332720576,82.64621076823049,0.9996508028814475,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,0,81.88724583811862,81.72533092236358,81.92740091096326,0.999857558450843,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,1,82.06679915034253,81.98861100399182,82.05611798565059,0.9997828378682532,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,2,82.17408465789948,81.68529939400452,82.32547993850964,0.9998912979221167,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,3,82.37246451186701,82.02038709817474,82.37659212253737,0.9998705360331505,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,4,82.1907881114463,82.1689275812485,82.49666032621437,0.9998439039706325,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,5,82.71822452147535,82.44857105169622,82.98319830527718,0.9998955839441364,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,6,82.04984658670836,81.63496407823263,82.14065787526422,0.9998019143305555,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,7,82.12215232244965,82.17377307726164,82.09404438413799,0.9997875320113149,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,8,82.58380776695283,82.52708992264796,82.62965678696847,0.9997734763092154,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,9,82.79959968293673,83.08285907265712,82.61474976164747,0.9998812798922659,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,10,82.84104212116296,82.94365827009327,82.87235419651883,0.9997715373970916,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,11,84.20438137275126,83.99701206888449,83.82418481099837,0.9997188142985591,50,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,12,82.48836984577915,82.04840766675416,82.60725378013797,0.9997973718381169,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,13,82.47840649929609,82.19485440593611,82.59172090643533,0.9998226395091159,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,14,82.00497052993384,81.62310478029212,82.0060653123523,0.999765825720758,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,15,81.87062302288541,81.89295866125755,82.07130151858883,0.9997294227743335,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,16,82.12040828305388,82.22445321724433,82.139961667173,0.9998699311989602,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,17,83.08866766618297,83.06384209000535,83.16063606336974,0.9999547947250287,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,18,82.36007929716938,82.13059480890124,82.50628928298138,0.9999168039649359,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,19,82.8237091000101,82.46038785097491,82.81301962386488,0.9998287227466006,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,20,82.7082154307891,82.82379937567036,82.6027051041896,0.9998024895336718,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,21,82.83284223712062,82.3452425370811,82.86519793990799,0.9997300342787476,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,22,82.22627434803988,81.81782976455125,82.32858343229165,0.9998360728028501,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,23,82.68826626325698,82.25282186131206,82.70752756432074,0.999721784107475,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,24,81.99214459235473,82.02671122789629,82.09551398072206,0.9998813011936459,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,25,82.53614200849137,82.53092003831856,82.50751228991385,0.9998268357552246,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,26,82.89799366185669,82.77029893461247,82.94845659992386,0.999895393472579,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,27,82.74126485011129,82.73377642283043,82.87121576903718,0.9998804079891734,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,28,82.64900799010714,82.75837512040668,82.55043003357358,0.9998846538617618,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,29,82.299440025158,81.72552084920058,82.46060976450207,0.9998607930081115,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,30,82.49423483541787,82.30697332148802,82.46370105362446,0.9997678986671839,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,31,81.95765687892815,81.85385372573012,82.01661132609405,0.9998412660714637,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,32,82.34974021974094,82.17386489380401,82.34867110090484,0.9998254068551615,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,33,82.67479600774878,82.65889097061864,82.9078829530205,0.9996907321151719,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,34,82.56941034674414,82.37011724668122,82.64107806582453,0.9994798064325514,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,35,82.32785241909728,82.1031295476133,82.59751690639585,0.9998425696115105,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,36,82.58120090382926,82.3469915550975,82.55229757377253,0.999738078609785,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-16.47.50.251.jpk-force-map,2026-09-08T16:47:50.251000,6,1.0,37,82.7271331432131,82.75257712670584,82.74695161915766,0.9998323294770768,50,True,True
