source,timestamp,acquisition_order,block,nominal_speed_um_per_s,baseline_method,distance_nm,force_median_pN,force_q25_pN,force_q75_pN,pixel_count
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,55.0,173.3314295876097,5.532002186298238,337.8176324095724,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,60.0,127.61759411825584,-23.679402784439738,298.98137598639653,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,65.0,104.3604289562061,-48.197651409606934,272.9096991349291,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,70.0,83.19075667215523,-56.78901814288946,246.4776875945073,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,75.0,73.00917752019056,-69.3241499842097,242.88048764125887,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,80.0,58.4467433896294,-84.42277921562311,216.50189761852496,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,85.0,52.846290290109415,-90.6278685919458,202.17188930886044,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,90.0,47.13341911581804,-84.97673004394997,215.57186502232202,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,95.0,50.33006570073928,-75.65713405538202,203.20235162756956,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,100.0,44.519809174451794,-80.75920819713603,196.42585548296177,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,105.0,38.683009279866084,-102.28756311291984,200.22048437349696,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,110.0,33.926795805435376,-86.75625374129763,208.59366191748632,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,115.0,25.95477985615655,-97.51570389427425,207.4234252653743,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,120.0,17.99148117105722,-93.26682323146571,196.62745302688606,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,125.0,14.032470795538071,-92.43397889304815,195.6983802200676,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,130.0,15.104256883474449,-97.94525795309016,197.64737820100015,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,135.0,10.314065779065338,-97.60556312900927,192.98013231663683,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,140.0,17.18403490214213,-85.74645895620975,209.35966934370438,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,145.0,14.640948846411558,-94.020729637768,208.69873080506358,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,150.0,18.2748137332838,-79.3879564605964,201.32961889285096,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,155.0,22.734467763760314,-72.6462445734739,202.43640993363283,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,160.0,20.82132678156385,-77.89397689230483,205.04021816643757,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,165.0,12.738281953548352,-78.98631720240607,199.0243508779269,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,170.0,12.127536846480435,-91.44725838465652,195.02286325020745,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,175.0,18.50849100221229,-88.64552431781482,183.79243038814258,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,180.0,18.690120195653883,-88.69896157617296,189.17763934112546,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,185.0,15.895409398248535,-86.69782389356627,183.21259407515026,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,190.0,19.194250496912815,-86.14844934198646,186.835380494912,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,195.0,17.334269425671327,-81.42412736885238,191.42868926804954,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,200.0,22.036972234679478,-82.84592571285167,191.24667913154707,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,205.0,19.21047997625128,-87.97096660345134,186.3933134194335,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,210.0,15.18031461960527,-79.61587994878502,177.64885833426342,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,215.0,20.327485929462632,-73.19701443626826,183.96174241534447,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,220.0,7.208448108145197,-80.57860825800083,186.02927671088312,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,225.0,9.774820105686434,-86.21626278710073,175.89067389305674,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,230.0,16.27985088910242,-77.91810660330742,168.13690412555223,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,235.0,11.355722059420414,-86.53769022938096,167.04392028217745,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,240.0,-3.631251582203178,-81.11373508350607,165.70013729029392,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,245.0,-2.6731604880281212,-75.24202011966813,156.8403607595419,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,250.0,0.94564170456093,-74.55790957848302,174.0269539282096,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,255.0,-1.851114747447921,-68.71258993288328,160.21012287102496,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,260.0,17.196067133416356,-70.90696818324022,159.45346743200213,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,265.0,7.44030631612847,-62.8933903710774,152.83760343009834,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,270.0,3.8610795788297976,-70.45698609634174,167.56504902164383,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,275.0,-0.34398288329265725,-75.54391002511667,148.80909742028348,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,280.0,5.725239019469335,-75.21868350768692,153.9701017155375,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,285.0,-8.267019146205234,-73.92888613520964,151.52901357228586,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,290.0,3.6092401742080664,-69.74235174703576,153.9854317275777,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,295.0,16.5563652585246,-67.34239954976833,133.49846240960508,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,300.0,23.93260654116333,-65.90037315034932,136.65055850666647,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,305.0,28.04386281113474,-54.677426961911365,141.51656152004426,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,310.0,21.79853312124734,-71.3850066372456,136.86660738691873,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,315.0,20.994466202860565,-63.53284025577041,137.5464693315094,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,320.0,19.861234534466163,-58.39336462056293,145.17418917591874,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,325.0,24.689784146350693,-67.18395881533382,122.27001029328703,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,330.0,14.944166778181074,-66.69696564940723,123.74006296097025,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,335.0,21.18173896170194,-65.28509958088719,120.99067384326897,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,340.0,15.208288796720694,-63.696412606759104,125.22363822930288,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,345.0,6.806867257310215,-61.967560437996966,122.76843073673416,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,350.0,14.432373774985253,-56.65762549205579,119.66517509817857,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,355.0,20.61432548747166,-62.581130029844225,124.4233873409139,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,360.0,21.827153325205245,-72.6938917497095,129.63197605795278,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,365.0,17.612552607935314,-71.57122206050883,125.12726225767163,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,370.0,15.046885839698161,-67.64491779310569,123.70792595843264,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,375.0,16.315686705598825,-64.99902671365291,128.07177281985898,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,380.0,20.18461429707149,-61.45713759890945,130.618499755607,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,385.0,15.15788176033477,-58.12448510068054,129.31751021871997,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,390.0,15.300749182354703,-56.2514022515561,128.39783773291302,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,395.0,9.869007389020386,-56.76436809063167,122.5540182627425,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,400.0,17.002320009724745,-51.660000716032826,128.17898311500576,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,405.0,17.663273311357056,-50.662162430112474,120.45642772571208,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,410.0,25.634041547997896,-37.81367515934361,115.3529532134048,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,415.0,24.161183171336585,-54.15828530304605,112.65155912894656,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,420.0,20.310833149538134,-52.65276326688323,117.99613691933924,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,425.0,6.2509755155509055,-45.04179471811924,112.06522431151299,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,430.0,14.528711536808675,-49.17090030122461,108.68359372094909,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,435.0,16.503075771661635,-49.350008488809046,101.39215229582467,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,440.0,8.897478677074844,-47.38834103729536,104.37807255188524,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,445.0,19.53031038304337,-47.60645825058768,105.5213009477525,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,450.0,9.837689207967,-46.39620630353855,108.20977096600458,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,455.0,16.707830613130938,-44.22601157828971,93.73941441042733,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,460.0,16.112783739182706,-46.54372985664973,93.46340124423091,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,465.0,15.808081775479994,-45.657345743191776,95.10166761201579,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,470.0,17.24197564815914,-45.025871854957614,98.85999209418426,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,475.0,19.373435930715367,-44.36312499879881,96.85130994356341,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,480.0,16.292108431846486,-42.230183188409825,87.9193623377081,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,485.0,16.211723117947944,-39.76840083412684,91.79091803631113,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,490.0,17.868357179464333,-33.32629970838347,78.47084513436825,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,495.0,19.22015324489368,-39.03849444366505,82.8875400792808,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,linear_drift_corrected,500.0,17.47472294320812,-43.421671026044535,76.60711016487113,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,5.0,-4877.995420452236,-6121.851662035476,-2945.182302364566,62
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,10.0,-4511.450677317808,-5452.9185402225585,-2710.972312495708,62
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,15.0,-3806.884307958646,-4702.493014635722,-3204.7747343072706,52
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,20.0,-3707.3617167676894,-4301.479747905753,-2878.149259477348,43
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,25.0,-3150.3704600183087,-3596.980975594551,-2148.865692793084,45
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,30.0,-1866.5860328078197,-2906.75406654648,-491.4524266525055,35
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,35.0,495.0206652884787,-1143.473471721087,659.6811500266208,39
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,40.0,461.30239721256606,384.2977608292124,517.3292500882108,53
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,45.0,365.41698242189796,283.7279766249568,424.11295212905577,63
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,50.0,293.8834353387355,228.48394620464953,339.3569329472946,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,55.0,240.41728834637786,179.15496927545882,289.55602386037947,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,60.0,191.41962425465655,141.41830925179653,253.191524669377,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,65.0,167.80842438586222,122.35036060513416,234.3375917686646,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,70.0,151.4652790687159,107.63988042678776,221.35002564762286,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,75.0,135.8743068073905,100.91660881818096,224.39783249113637,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,80.0,130.11589887391563,88.91180337667271,197.0108323866163,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,85.0,115.69471722394059,84.92841036172766,179.76287501535808,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,90.0,117.68699055123625,80.82959102227107,183.50414401003115,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,95.0,118.33698854886234,74.49322521078564,179.2188403791278,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,100.0,102.669439557922,73.04497092999438,177.83564202110608,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,105.0,103.29524230221973,64.17794063544981,177.3432873235266,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,110.0,104.32587902747659,73.5104957107033,163.2222858300274,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,115.0,100.28380628732378,73.86489693102808,171.97180077689524,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,120.0,103.56980854038602,72.23723609397888,183.6382000560181,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,125.0,102.07179185712823,68.22448762670595,172.34724812607035,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,130.0,100.82657815582292,70.50666748165104,184.30297711302012,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,135.0,101.02453648493247,68.83880074361628,183.5941590826546,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,140.0,98.63254260649836,71.77551520618431,178.5853207209115,64
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.530000,6,1,2.0,far_constant_referenced,145.0,94.99655102531494,71.09354268241528,176.91870116087952,64
