speed_um_per_s,candidate_start_nm,candidate_stop_nm,candidate_start_time_s,candidate_stop_time_s,training_blocks,validation_blocks,training_map_median_score_V,validation_map_median_score_V,training_map_median_drift_V,validation_map_median_drift_V,training_map_median_pre_guard_mismatch_V,validation_map_median_pre_guard_mismatch_V,training_map_median_post_guard_mismatch_V,validation_map_median_post_guard_mismatch_V,training_map_median_roughness_V,validation_map_median_roughness_V,selected_from_training,within_1pct_contiguous_training_minimum,fixed_100_220nm_reference
0.9,160.0,280.0,0.17777777777777778,0.3111111111111111,1+3,2+4,0.022771089761699316,0.021389468405247088,0.012122736691124555,0.011005061964373425,0.006844601564633674,0.007581820316379127,0.012028687319999131,0.011810006358559104,0.003077881196847418,0.003031875594134509,False,False,False
0.9,165.0,285.0,0.18333333333333332,0.31666666666666665,1+3,2+4,0.023469983141809037,0.022186119867171148,0.012388572526265684,0.011350041410982052,0.007241702849214021,0.007009450339263153,0.012966738569680933,0.012230417403443904,0.0030365053554834154,0.0030815688758074333,False,False,False
0.9,170.0,290.0,0.18888888888888888,0.32222222222222224,1+3,2+4,0.024368718964266893,0.023027553267598,0.012650193672519853,0.01197526568643633,0.007478702967720144,0.007579699414292554,0.01373010445311798,0.012622150556566632,0.003053644302324701,0.0030129268757373706,False,False,False
0.9,175.0,295.0,0.19444444444444445,0.3277777777777778,1+3,2+4,0.025084086966699257,0.024142035343183137,0.013411095888838598,0.01242452357217591,0.008082122728901062,0.007699191614925091,0.014116200060077744,0.012935931780298907,0.002990462903791666,0.003034199860869724,False,False,False
0.9,180.0,300.0,0.2,0.3333333333333333,1+3,2+4,0.026386853593774177,0.024568174666151,0.013787268691477575,0.012735971490744194,0.008436124613267024,0.00807469314040777,0.014914431682702553,0.014635694880943087,0.0030198037295447733,0.00304195413753669,False,False,False
2.7,20.0,140.0,0.007407407407407408,0.05185185185185185,1+3,2+4,0.5635317510550852,0.5139445125744566,0.25986166903532265,0.23122072463206395,0.5336598816286251,0.5014437800991258,0.0657853643150602,0.05587894701318147,0.010522417165454503,0.009413271934457845,False,False,False
2.7,25.0,145.0,0.009259259259259259,0.053703703703703705,1+3,2+4,0.484838868998893,0.4381011339100715,0.22547943086393438,0.19790932543978967,0.4537379960844363,0.42338277599252966,0.05887722398632305,0.04805218631857415,0.009350377679855866,0.00810257043595533,False,False,False
2.7,30.0,150.0,0.011111111111111112,0.05555555555555555,1+3,2+4,0.417333257374787,0.3753053463851462,0.19278073598503395,0.16994613666030886,0.38686027611518337,0.3571037389524899,0.051739934109776654,0.04238443581236023,0.008228886650349813,0.007050923517552862,False,False,False
2.7,35.0,155.0,0.012962962962962963,0.05740740740740741,1+3,2+4,0.35978735432416853,0.3213214723167179,0.16609713113177488,0.14564541205792364,0.33198903326525464,0.30490085130388256,0.04583586310537747,0.03849845720019518,0.007142300642433472,0.006323347378834693,False,False,False
2.7,40.0,160.0,0.014814814814814815,0.05925925925925926,1+3,2+4,0.3105471576162643,0.2749779967956915,0.14423278002599324,0.12618130159136304,0.2847709298448664,0.257678619754945,0.04033259149347501,0.03447350057774921,0.006369540007497877,0.005566949776388858,False,False,False
2.7,45.0,165.0,0.016666666666666666,0.06111111111111111,1+3,2+4,0.2674859614501925,0.23571616432599862,0.12418007455968218,0.10783112568018001,0.24270119787124228,0.2170210265236167,0.03632465284197672,0.03091822208517886,0.005811904407523973,0.005080470945489246,False,False,False
2.7,50.0,170.0,0.018518518518518517,0.06296296296296296,1+3,2+4,0.23179483659251982,0.2048883691139622,0.10868657924805596,0.09399014125857096,0.2091356245028009,0.18574257090502969,0.032767354260564326,0.028567601029672655,0.005189925623281265,0.004589170460444145,False,False,False
2.7,55.0,175.0,0.020370370370370372,0.06481481481481481,1+3,2+4,0.20424451194367194,0.17851292636276211,0.09624809373677047,0.08268521029821632,0.17852527528995846,0.15802377255014616,0.030248056308189872,0.028046903402510093,0.004705202333364723,0.004036435079420239,False,False,False
2.7,60.0,180.0,0.022222222222222223,0.06666666666666667,1+3,2+4,0.17705790357820048,0.15434240449916548,0.08429407982992194,0.07208393562232968,0.15285967110854187,0.13406878001738515,0.028527651521903584,0.026194831999597684,0.004271369569308556,0.003826658013267231,False,False,False
2.7,65.0,185.0,0.024074074074074074,0.06851851851851852,1+3,2+4,0.1555759949897902,0.1343382765900158,0.07343913852040965,0.061988372163351804,0.13223929842915827,0.11567319191110466,0.026430355725518828,0.02387283669107179,0.0038433360002382913,0.003533900522610822,False,False,False
2.7,70.0,190.0,0.025925925925925925,0.07037037037037037,1+3,2+4,0.13729834673399183,0.1186833610231551,0.06452931437170417,0.0547046659972345,0.11459933826834601,0.09875345651768994,0.024870969158200203,0.022860154439328526,0.003560063993000684,0.003189896531051395,False,False,False
2.7,75.0,195.0,0.027777777777777776,0.07222222222222222,1+3,2+4,0.12200864296284591,0.1053200893731982,0.05766133491091781,0.04999873885140446,0.09887915325207806,0.08488974114285301,0.023893941422375324,0.02238711853314493,0.0033265513174927028,0.0029752700002026178,False,False,False
2.7,80.0,200.0,0.02962962962962963,0.07407407407407407,1+3,2+4,0.10875146108791936,0.09449880891078508,0.05171759250425191,0.04513780126071959,0.08680900318274563,0.07388739105475844,0.022776649090689674,0.021047208656634717,0.003003605474565074,0.0027544500598182566,False,False,False
2.7,85.0,205.0,0.03148148148148148,0.07592592592592592,1+3,2+4,0.09713791175866618,0.08516132385438245,0.046736832462650514,0.0412463279790935,0.07631924742274138,0.06399744941809803,0.02193780606920051,0.020405850438098175,0.002794408953648013,0.002614125671274517,False,False,False
2.7,90.0,210.0,0.03333333333333333,0.07777777777777778,1+3,2+4,0.08809537375230253,0.07791970200339605,0.043013425636315175,0.03838853530515948,0.06553085815044972,0.05570062819854954,0.02111070431438529,0.01965295696498104,0.0026883193524336393,0.002468979628585107,False,False,False
2.7,95.0,215.0,0.03518518518518519,0.07962962962962963,1+3,2+4,0.07979115145007477,0.07092625489762897,0.03887059747305115,0.035251585542525804,0.05850419794744236,0.04799553448960245,0.020839198255684838,0.019960122058814256,0.002578125609269531,0.0023586315368672624,False,False,False
2.7,100.0,220.0,0.037037037037037035,0.08148148148148149,1+3,2+4,0.073330502863322,0.06532392471305735,0.03624592673639444,0.032708414666204694,0.051522816448891263,0.042786347626866006,0.02081879678367031,0.01939640811545626,0.0024305106849837263,0.0022881227536131338,False,False,True
2.7,105.0,225.0,0.03888888888888889,0.08333333333333333,1+3,2+4,0.06856331168258112,0.061405502834445506,0.03451180856779119,0.030550081317077343,0.04576169167265849,0.038752866027879945,0.02054526820270461,0.019534025494567342,0.002317061021651773,0.0022006752594796314,False,False,False
2.7,110.0,230.0,0.040740740740740744,0.08518518518518518,1+3,2+4,0.06309032593369171,0.05749187167074198,0.03184956994936035,0.029322022344892812,0.040142417388913214,0.034678061775207145,0.021499005297978047,0.02013862372781397,0.0022457318271659477,0.0021237853454758975,False,False,False
2.7,115.0,235.0,0.04259259259259259,0.08703703703703704,1+3,2+4,0.06012309578974376,0.05454370635423823,0.030392473714463235,0.02828013553909263,0.03630878935649542,0.031552017572213015,0.021671666403798272,0.020157075332625757,0.002194105016988454,0.002042976924945289,False,False,False
2.7,120.0,240.0,0.044444444444444446,0.08888888888888889,1+3,2+4,0.0581920034894165,0.0524221512410747,0.029739186855670743,0.026767685185023732,0.03313972918493776,0.028941262887257874,0.021897078561288724,0.019932277440663324,0.0022236912708473305,0.0020223748693371374,False,False,False
2.7,125.0,245.0,0.046296296296296294,0.09074074074074075,1+3,2+4,0.05589566775887355,0.05025940957210456,0.02869042006737607,0.026552511481599372,0.030279159627563695,0.027765331662786996,0.021569136205381062,0.01999932554857357,0.0021711265498634558,0.002018156008867747,False,False,False
2.7,130.0,250.0,0.04814814814814815,0.09259259259259259,1+3,2+4,0.05348032929338197,0.04940253436366435,0.02745874120444773,0.026013321576695253,0.02861138491705436,0.025604719934332415,0.021641078970131164,0.020194256995383457,0.002116070698842988,0.0019949258562631973,False,False,False
2.7,135.0,255.0,0.05,0.09444444444444444,1+3,2+4,0.05223804122698991,0.04884313766059723,0.027903165616557882,0.026178465143157137,0.026288592488632752,0.02369645592415877,0.02180013202609335,0.020254635438085592,0.0020589513049956154,0.0019301620374222173,False,False,False
2.7,140.0,260.0,0.05185185185185185,0.0962962962962963,1+3,2+4,0.052268003270908754,0.04819863598080541,0.028154496511596135,0.026196303872968313,0.024723042755751885,0.022662396397719914,0.022233870234278863,0.021024731127045615,0.002072022263602355,0.001908337708131723,False,False,False
2.7,145.0,265.0,0.053703703703703705,0.09814814814814815,1+3,2+4,0.0523911934056418,0.04877240865254849,0.02786248851526843,0.026359443689286444,0.023624417560642257,0.02219114106201453,0.023166654165747647,0.021133167938699293,0.0020554610809421295,0.0019628157949711927,False,False,False
2.7,150.0,270.0,0.05555555555555555,0.1,1+3,2+4,0.051794251764504584,0.04893753049201806,0.028108659162712143,0.026427886496290548,0.021940856191296723,0.020764396914003197,0.023940665927811654,0.02180664282353345,0.002069745970066185,0.0019314830385580295,False,True,False
2.7,155.0,275.0,0.05740740740740741,0.10185185185185185,1+3,2+4,0.05175950213436409,0.04893437382075137,0.028001240217196882,0.02684551857194395,0.021456923416270327,0.02031907283059331,0.024295446855215945,0.022554371877473472,0.00209479076107303,0.0019929714698460194,True,True,False
2.7,160.0,280.0,0.05925925925925926,0.1037037037037037,1+3,2+4,0.051949748720172495,0.049119652920841396,0.028574221678786052,0.026997292911647958,0.02153978634119906,0.019784208856776953,0.02573925277579149,0.02420001217105719,0.002095212090908981,0.0019939288480375766,False,True,False
2.7,165.0,285.0,0.06111111111111111,0.10555555555555556,1+3,2+4,0.05298912266894389,0.04874792667755185,0.028674947667757383,0.02688837810616243,0.020976887594594623,0.020136130511986136,0.02606226744983091,0.024771170651079005,0.002067458552310067,0.001948478065801687,False,False,False
2.7,170.0,290.0,0.06296296296296296,0.10740740740740741,1+3,2+4,0.05361185929068039,0.05003063772633072,0.029296411956820867,0.027039607011450202,0.020890773268712595,0.01969446733988156,0.026135297954726813,0.02514514294393111,0.0021007853251744646,0.001993214812160471,False,False,False
2.7,175.0,295.0,0.06481481481481481,0.10925925925925926,1+3,2+4,0.05472432718716525,0.05031229637402346,0.029915703199016007,0.026896604466919542,0.020204450257305495,0.019598347820923484,0.02706959756118303,0.026139188650703693,0.002105577778242329,0.0020464337763384244,False,False,False
2.7,180.0,300.0,0.06666666666666667,0.1111111111111111,1+3,2+4,0.05580793207791317,0.0519705445805525,0.030789661559381162,0.028023544626110817,0.02116568890087077,0.020409585742625497,0.02822536544147569,0.026882676248102186,0.002120636495926448,0.002040381505345301,False,False,False
