curve_row_index,acquisition_order,instrument_scan_number,block,position_in_block,source,map_start_time,speed_um_per_s,point_index,line_index,position_within_line,physical_row,physical_column,duration_s,sample_count,baseline_mode,baseline_start_nm,baseline_stop_nm,baseline_start_time_s,baseline_stop_time_s,baseline_sample_count,dynamic_baseline_raw_V,initial_0_10nm_raw_V,baseline_minus_initial_V,pre_guard_corrected_V,post_guard_corrected_V,near_320_360nm_corrected_V,near_380_420nm_corrected_V,terminal_last_25nm_corrected_V,detector_drift_V,detector_pre_guard_mismatch_V,detector_post_guard_mismatch_V,detector_roughness_V,detector_score_V
1678,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,14,2,7,1,1,1.6266266266266267,3250,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3181585810741734,-0.34835141640620076,0.03019283533202738,0.0005622153023325249,-0.0008511252033650551,0.014944547032279432,0.05376724361361973,1.315741843690915,0.002310016609279264,0.0011285270987135276,0.0016893685598649566,0.002584434432588434,0.004365073046715615
1679,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,15,2,8,1,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.31999341271700027,-0.33358659505476285,0.013593182337762577,0.0002494022333801027,0.0022166649353325685,0.013213857556887365,0.03331544006522222,1.321482294451741,0.0023759150985694366,0.00021295511678021128,0.002200315112854123,0.0022049678179070775,0.004133792167863373
1680,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,16,3,1,2,0,1.6356356356356356,3268,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3197688397428628,-0.25739548787087896,-0.06237335187198384,-0.0016029723045299371,-0.0012161275508733582,0.01703827264927882,0.06333941251732667,1.5036568777903785,2.2295718116960295e-05,0.0022913070616141784,0.0014442658375499184,0.0022052932013447712,0.0024414054680352015
1681,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,17,3,2,2,1,1.6236236236236237,3244,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.321035315513867,-0.3524611315902052,0.03142581607633821,-0.0019923533803671845,9.931147486036407e-05,0.015625886045454063,0.059849886508657885,1.2850515666090885,0.0008500336392686658,0.003288799190823477,0.0004103474496532922,0.003006784915719707,0.003451303188436977
1682,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,18,3,3,2,2,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.3215635491048773,-0.3244645232201486,0.0029009741152713486,-0.0012774998731140963,0.001639331817896661,0.01623638324403559,0.053775948315840816,1.2602164615888292,0.0029528421819720596,0.0019713939591887164,0.0015745401885054466,0.002303025036952233,0.005301565515057199
1683,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,19,3,4,2,3,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.3223599292401206,-0.32407963632922804,0.0017197070891074584,-0.001519996746872837,0.0004802993266391775,0.016629376910347327,0.062080331571627845,1.2792355740506811,0.002793731071486283,0.0017776879147480829,0.0008614429174992333,0.002476635177798836,0.00473245528205965
1684,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,20,3,5,2,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3238361827725415,-0.32835270234210034,0.004516519569558841,-0.00023527169280973537,0.0030526139214387404,0.020028674369859917,0.07213390666187297,1.2557074592109967,0.0006330890990584592,0.0007048013838735212,0.002583480530715665,0.0033161188848389034,0.003106259777562778
1685,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,21,3,6,2,5,1.662162162162162,3321,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.32517312769676565,-0.3715853178729247,0.04641219017615905,-0.00034530969689267055,0.002330026300167487,0.012089265651030912,0.04320951886886082,1.2612289074508953,0.0002902712274660546,0.0007884777673963228,0.001156027561305506,0.003423526010870259,0.002118405394534534
1686,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,22,3,7,2,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3265178985098237,-0.32801629758339035,0.0014983990735666364,0.001642379854201459,0.0017953545667797055,0.011688167990383025,0.0317118475854222,1.259224147784072,0.0020118930729566276,0.0023866388467370103,0.0019550093735224983,0.0017789741526960667,0.0046274607212603985
1687,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,23,3,8,2,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3275166532380134,-0.32767319882524076,0.00015654558722738576,-0.002883141990465854,-0.0008468201301898848,0.011888487383667629,0.02628612882151446,1.2481237196190198,0.0005559718338066233,0.0033741845326576425,0.0013747158230149048,0.001883380520357969,0.003401267141732389
1688,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,24,4,1,3,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.3281876884423289,-0.32700066185121296,-0.001187026591115914,-0.0019926314858694782,0.0065891926000364864,0.018025202331511947,0.05486448940543803,1.511110330516652,0.0016640679117959634,0.0023542075735898393,0.005817287139520344,0.002336102905392101,0.00633384099469908
1689,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,25,4,2,3,6,1.56006006006006,3117,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3284136269144825,-0.35307398156133596,0.024660354646853455,0.0015107914547477508,0.0015346529068424597,0.03175479819919269,0.21205131283256545,1.315139005517866,0.001959158707616371,0.0030207040961083287,0.0014546141432893456,0.003635639858506068,0.005105727791941725
1690,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,26,4,3,3,5,1.6331331331331334,3263,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.327725557748153,-0.34848183676254496,0.020756279014391976,-0.0011826742400053991,0.0003284843140053395,0.022479017453474193,0.10981615098056237,1.3318623876500904,0.0061021297475821745,0.0010616079622300378,3.4109639853174833e-06,0.0017207416415759291,0.0070648246210838345
1691,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,27,4,4,3,4,1.6236236236236237,3244,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3288167853369022,-0.35003835432397584,0.02122156898707367,5.641092008029647e-05,0.0016997085224392805,0.029037732471516975,0.14974089623574516,1.324856067388255,0.0045469387493971,6.96807241210573e-05,0.0011384137493192226,0.002348634339324418,0.005738144570948345
1692,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,28,4,5,3,3,1.6241241241241242,3245,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.335720365083034,-0.3848577082948747,0.04913734321184071,-0.011424379359370601,0.006785179109595696,0.030839116365585895,0.1252286828278405,1.3044796276499175,0.0013926577994938238,0.012315988380700915,0.007108398886443101,0.003017339019530829,0.01185918618794854
1693,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,29,4,6,3,2,1.6266266266266267,3250,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.33501200812031395,-0.3664408110497466,0.03142880292943262,-0.001761506346098507,0.00206719157102786,0.024119189149987674,0.1175946895716037,1.3153551435521196,0.0021426262979908905,0.0016507855930075754,0.0021136699530946434,0.0018330907023826337,0.004483126746637658
1694,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,30,4,7,3,1,1.6411411411411412,3279,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.34210775042534874,-0.3769980769204267,0.03489032649507795,-0.0037355520412513388,0.0007676184641985939,0.02162315611340554,0.07315658124431276,1.3011889581995912,0.002473559330943731,0.0027271067268350713,0.0002916687076149893,0.0016572501554078523,0.004397259587020724
1695,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,31,4,8,3,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3310538771213764,-0.34684139808474934,0.015787520963372936,-0.0020255480531180536,0.002459359263997901,0.015810859577123415,0.053627723645241265,1.3138103342323342,0.00249891977169564,0.001255113770708971,0.0027761687090179787,0.0016981928474518737,0.0049391092234220835
1696,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,32,5,1,4,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3321599472007817,-0.3315284363504487,-0.0006315108503329725,-3.135917643593e-05,0.0036574711404341875,0.02469169435590418,0.08602975121775519,1.5166050333503975,0.002317918977126243,0.0012381159624102467,0.0019161427390528285,0.004355629974385988,0.004983955821454278
1697,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,33,5,2,4,1,1.6001001001001003,3197,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.3332778951661889,-0.3734305145078211,0.04015261934163222,-0.0004232960418390497,0.0037505697383738434,0.026759909355180356,0.13409831551698984,1.2778430692092135,0.0026060849459401125,0.0003332566044242924,0.002990074946615906,0.0013001932820992934,0.004592799041985035
1698,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,34,5,3,4,2,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.33348658275403675,-0.3631296118512428,0.029643029097206064,-0.0013770282702663117,0.0024012074034733266,0.022749819905253876,0.07910564172344586,1.268564932909891,0.001374788130445448,0.0021248497942858435,0.0016333497685427911,0.0023340560488954165,0.0038374019240836194
1699,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,35,5,4,4,3,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.33310224094990065,-0.3367854757840651,0.0036832348341644394,-0.0011482308735493163,0.0002448440841978927,0.02014078147887971,0.08291199386346498,1.271846283044836,0.005585623865602574,0.0007667869287468765,0.001187021029005808,0.0019859291432647863,0.0070590101302951125
1700,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,36,5,5,4,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.33496469959332287,-0.34042723396362107,0.0054625343702982,-0.0012767295208728768,0.0010363684973715426,0.021222250345554194,0.08203532466971647,1.2637396606117126,0.0006808495474905918,0.0011728765831604537,0.0009317479884728419,0.0029635478532819004,0.0024740487966277147
1701,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,37,5,6,4,5,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.33667603570681204,-0.3413563065771621,0.004680270870350056,-0.003542519012126266,0.003746826438313311,0.01833424985196372,0.07295395357535933,1.270238407740301,0.0018320811794094172,0.002486952891933014,0.003270787687968957,0.003707151907359596,0.005637739446200302
1702,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,38,5,7,4,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3367683889820056,-0.3368520653655284,8.36763835228016e-05,-0.0016059285660190714,-0.0019463491681818434,0.015450590585263657,0.055303256456368244,1.2604005396207811,0.003264535876277952,0.0008618378273124172,0.0012531892806332823,0.002382262856658768,0.004917615144415494
1703,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,39,5,8,4,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.33953029922192224,-0.3411119964555286,0.0015816972336063495,0.003036469897031935,0.000225549124450386,0.013440705434033362,0.039253445850640056,1.265559485681637,0.000940212129434459,0.003014018439833843,0.00018041260143208948,0.0016252874900320458,0.0029437495225754368
1704,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,40,6,1,5,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3388855839223415,-0.3375122767036956,-0.001373307218645925,0.002927566563398376,0.002482998231690736,0.016078124526914206,0.05080227742227622,1.4763504966853487,0.0022101517044694208,0.00293446636090966,0.0022016194276597845,0.0030803938800603725,0.005548293068769236
1705,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,41,6,2,5,6,1.5655655655655658,3128,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.33763685128238213,-0.36445351362741063,0.026816662345028497,-0.0036492837144473933,0.0020952969130871857,0.030639481111836925,0.2001468176961872,1.3152866962259009,0.002305109437691799,0.003531870352444344,0.001527913019994942,0.0018744867063953952,0.005303622800510291
1706,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,42,6,3,5,5,1.5955955955955958,3188,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.3397591995176751,-0.35687340331223844,0.017114203794563354,0.0006709044947294518,0.002635408390099403,0.02715268888025546,0.10681871319077393,1.318105020166953,0.0023963906161740267,0.0022379775504989263,0.003022841336893234,0.002678359003869868,0.005696389810837574
1707,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,43,6,4,5,4,1.6096096096096095,3216,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3448165063606166,-0.3680499906690871,0.023233484308470498,-0.003625856106936276,0.0006458889048002736,0.027738949184314132,0.10048029110318864,1.342824641877395,0.003043298777640202,0.003080843020446533,0.0012077245931222391,0.0026866799204977587,0.005859252564549028
1708,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,44,6,5,5,3,1.6331331331331334,3263,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.33966539731281464,-0.3635010300926885,0.023835632779873883,-0.004718009787007982,0.002461867775628346,0.02496882926997057,0.11534115340878029,1.3302494452633038,0.006505545417591407,0.004410683739615229,0.00252852132135728,0.0018387056524734602,0.010434824361196027
1709,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,45,6,6,5,2,1.6446446446446448,3286,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.34627458013635426,-0.37176489059573997,0.025490310459385712,-0.0006511117261329136,0.00300432368202469,0.025265234114289215,0.11145205653867107,1.3108400617880074,0.005826856749853504,0.0005919461710526819,0.0028930202979064457,0.002233654400466134,0.008127753584449601
1710,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,46,6,7,5,1,1.6636636636636637,3324,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3411781466302984,-0.36314195139237854,0.021963804762080152,-0.0010575629176994839,-0.0002638220036726979,0.022641759231292163,0.07999311531595754,1.3070011268073425,0.004075562437798275,0.0015122403844145538,8.979331404523894e-05,0.0027234565921178677,0.005557443435057638
1711,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,47,6,8,5,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.3417020278701981,-0.34524777012509567,0.003545742254897566,-0.0035115658697236762,0.0008186841965252545,0.020269727876061794,0.08222475623258718,1.3168430747345807,0.0006999234133636678,0.0032661794797963495,0.0008590094943543569,0.002891129180491059,0.0034853001955617857
1712,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,48,7,1,6,0,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.34249206441893465,-0.3033243779620294,-0.03916768645690527,-0.0006859221918519842,0.002914832112449417,0.02269634021716746,0.08815713038158418,1.4871263701671427,0.003084673923740344,0.001265450952228353,0.0013710114577246135,0.0023959957063607873,0.005001904055307024
1713,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,49,7,2,6,1,1.6301301301301303,3257,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.34382466811626844,-0.3747662441110004,0.030941575994731962,-0.002653351757105793,0.0036995234734323312,0.024603629467555593,0.1201098534856869,1.2936395896666402,0.0009567163004666202,0.0023980870597378745,0.003924641534354345,0.002030784779725736,0.004625776792444164
1714,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,50,7,3,6,2,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3436272771739228,-0.3810251502733768,0.037397873099454026,0.0003902821376646215,-0.0008080716905586871,0.017566161389466317,0.08209845739978666,1.269481259948263,0.002300513744266708,0.0005505056701595179,0.0005486576590968961,0.0022666210267051623,0.0034167506655712054
1715,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,51,7,4,6,3,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.3502311926792494,-0.38277542393823866,0.032544231258989254,-0.00563472339202814,-0.0002997031755754831,0.022634317128051418,0.0829661048510415,1.264865072928801,0.004623088207500903,0.006857718758280118,7.892773207152093e-05,0.0024943282498532393,0.008714993515140032
1716,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,52,7,5,6,4,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.3520387505154687,-0.3555917596671405,0.0035530091516718376,-0.0020530332199073242,0.0013017117381416976,0.02196668037297364,0.07542866426308253,1.2632090269702179,0.002221100718093727,0.00022403623051814314,0.00286964274938567,0.00271146190180499,0.004445805683496881
1717,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,53,7,6,6,5,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.34758312214563164,-0.34952820315272315,0.0019450810070915092,-0.0022286457203703203,0.0005429175615300763,0.01743601357651428,0.06823039280252607,1.2716653253566195,0.0030586390771453753,0.001677618602394071,0.0004946551326662774,0.0024820304245428693,0.004765283550811267
1718,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,54,7,7,6,6,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.34827076581054267,-0.3517413444913419,0.0034705786807992522,-0.0032759270776508975,0.0033887489178114905,0.016883579244696523,0.059548400676812774,1.2484255669880178,0.004745931579435814,0.004877565866297451,0.0020164261926435834,0.0027209480804873953,0.00887316462902818
1719,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,55,7,8,6,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.3506653014630166,-0.35297943403372944,0.0023141325707128346,-0.0019230717376418904,0.0031292681410292067,0.0166487358343603,0.05337950057919083,1.2544693418580588,0.0008568013366663796,0.0011416258678704772,0.0030586835740257223,0.002469498990610608,0.0035743308052671313
1720,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,56,8,1,7,7,1.6666666666666667,3330,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.3510510476999392,-0.34928002736460806,-0.0017710203353311638,-0.0014053505346173778,0.0030149417501013076,0.01994727845145572,0.07531102841667764,1.47877779316599,0.0004985680770832057,5.2828921211112156e-05,0.0032763233779916634,0.0025251451205596243,0.0027944305068244996
1721,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,57,8,2,7,6,1.5615615615615615,3120,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.3502892889186734,-0.37259827266806017,0.02230898374938678,-0.0010938890584059613,0.0031868053883936376,0.03621832476529413,0.19963934189986626,1.307903924013029,0.0016796598967806498,0.0016154787089669442,0.0033264213031704015,0.002226201173005371,0.004707160196100665
1722,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,58,8,3,7,5,1.5945945945945945,3186,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,798,-0.35034366688753216,-0.37398822728207193,0.02364456039453977,-0.0017354812331961678,0.002307560937694242,0.02951992291557154,0.11026311101958951,1.3227881221513162,0.006550307888709139,0.0022504074759228665,0.0018135357139905661,0.003373127731749026,0.009425561416603112
1723,27,35,4,3,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-16.21.01.539.jpk-force-map,2026-09-12T16:21:01.038000+02:00,0.3,59,8,4,7,4,1.6071071071071072,3211,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.35160850183607295,-0.3686102119549684,0.017001710118895452,-0.0008818558613657435,0.0010100597168569148,0.029001428579250754,0.10924833741446915,1.330890414481769,0.004111728667840875,0.0011334134123884843,0.0011811585650179923,0.002760252731123125,0.005959077839324894
