acquisition_order,block,position_in_block,speed_um_per_s,elapsed_midpoint_min,scanner_travel_bin_center_nm,finite_pixel_count,map_median_corrected_V,map_median_corrected_nN_prior_D3_scale
24,3,8,0.9,64.25286666666666,482.5,57,1.0949201762714003,23.89726370198464
24,3,8,0.9,64.25286666666666,487.5,51,1.1632079450200996,25.387683599958386
25,4,1,2.7,65.53098333333334,2.5,64,-0.7516383955002134,-16.40494104965047
25,4,1,2.7,65.53098333333334,7.5,64,-0.6259498735675357,-13.661716641122114
25,4,1,2.7,65.53098333333334,12.5,64,-0.5301321449668401,-11.57043950757476
25,4,1,2.7,65.53098333333334,17.5,64,-0.4485705007128087,-9.790309628752503
25,4,1,2.7,65.53098333333334,22.5,64,-0.3851878872867595,-8.406947571875214
25,4,1,2.7,65.53098333333334,27.5,64,-0.3265017735776453,-7.126089327279552
25,4,1,2.7,65.53098333333334,32.5,64,-0.27884747662511844,-6.086006839544904
25,4,1,2.7,65.53098333333334,37.5,64,-0.23820321264288205,-5.198922360323631
25,4,1,2.7,65.53098333333334,42.5,64,-0.20563084962181072,-4.4880117703279145
25,4,1,2.7,65.53098333333334,47.5,64,-0.17589831783080934,-3.8390821331402973
25,4,1,2.7,65.53098333333334,52.5,64,-0.15405643452092405,-3.3623704453698036
25,4,1,2.7,65.53098333333334,57.5,64,-0.1338391128457098,-2.9211157512918233
25,4,1,2.7,65.53098333333334,62.5,64,-0.11373267183425034,-2.4822810915858673
25,4,1,2.7,65.53098333333334,67.5,64,-0.1001521293915659,-2.1858779281388356
25,4,1,2.7,65.53098333333334,72.5,64,-0.08790038338188916,-1.9184765124484096
25,4,1,2.7,65.53098333333334,77.5,64,-0.07551572658109534,-1.648174242163286
25,4,1,2.7,65.53098333333334,82.5,64,-0.06639948800939122,-1.449207082876765
25,4,1,2.7,65.53098333333334,87.5,64,-0.05982858918929401,-1.3057934302051566
25,4,1,2.7,65.53098333333334,92.5,64,-0.05271004779518318,-1.1504271628231284
25,4,1,2.7,65.53098333333334,97.5,64,-0.04762529889180517,-1.039449588351725
25,4,1,2.7,65.53098333333334,102.5,64,-0.04351985401778807,-0.9498458885619886
25,4,1,2.7,65.53098333333334,107.5,64,-0.040119968365138176,-0.875641425297235
25,4,1,2.7,65.53098333333334,112.5,64,-0.03547082862471218,-0.7741712717900834
25,4,1,2.7,65.53098333333334,117.5,64,-0.03278364950483781,-0.7155220392398308
25,4,1,2.7,65.53098333333334,122.5,64,-0.03007122396746753,-0.6563217890816239
25,4,1,2.7,65.53098333333334,127.5,64,-0.027140331262262035,-0.5923533671122421
25,4,1,2.7,65.53098333333334,132.5,64,-0.026252209683930106,-0.5729696019604341
25,4,1,2.7,65.53098333333334,137.5,64,-0.02324313039781667,-0.5072947128143525
25,4,1,2.7,65.53098333333334,142.5,64,-0.021355156965088717,-0.46608860486054515
25,4,1,2.7,65.53098333333334,147.5,64,-0.019196171110926807,-0.4189674946610259
25,4,1,2.7,65.53098333333334,152.5,64,-0.017513805247609038,-0.38224889037351445
25,4,1,2.7,65.53098333333334,157.5,64,-0.016507321967511313,-0.36028181288477895
25,4,1,2.7,65.53098333333334,162.5,64,-0.014590191953925524,-0.3184393457547432
25,4,1,2.7,65.53098333333334,167.5,64,-0.013415260171103338,-0.29279578263988737
25,4,1,2.7,65.53098333333334,172.5,64,-0.012099288573332756,-0.2640739443015549
25,4,1,2.7,65.53098333333334,177.5,64,-0.010135796981991019,-0.2212196090250696
25,4,1,2.7,65.53098333333334,182.5,64,-0.008555518086446279,-0.18672911162815894
25,4,1,2.7,65.53098333333334,187.5,64,-0.006339115960813435,-0.13835485822253116
25,4,1,2.7,65.53098333333334,192.5,64,-0.005342077143572821,-0.11659391157722256
25,4,1,2.7,65.53098333333334,197.5,64,-0.003400772809202146,-0.07422382596765521
25,4,1,2.7,65.53098333333334,202.5,64,-0.0025375917323137154,-0.05538440162969975
25,4,1,2.7,65.53098333333334,207.5,64,-0.0014136255638374506,-0.03085319241255512
25,4,1,2.7,65.53098333333334,212.5,64,-0.0003740797111024263,-0.008164505226508006
25,4,1,2.7,65.53098333333334,217.5,64,0.0001193211657486426,0.002604253191162983
25,4,1,2.7,65.53098333333334,222.5,64,0.0021778692177659154,0.04753325049011295
25,4,1,2.7,65.53098333333334,227.5,64,0.002458278824121529,0.05365335171107065
25,4,1,2.7,65.53098333333334,232.5,64,0.0041822450989962845,0.09127990894952116
25,4,1,2.7,65.53098333333334,237.5,64,0.006518537116129985,0.14227082831353396
25,4,1,2.7,65.53098333333334,242.5,64,0.008122673292186855,0.17728202460335576
25,4,1,2.7,65.53098333333334,247.5,64,0.009664207919682977,0.21092690602700784
25,4,1,2.7,65.53098333333334,252.5,64,0.011290675967572106,0.24642550828641527
25,4,1,2.7,65.53098333333334,257.5,64,0.012758856097262183,0.27846938553114425
25,4,1,2.7,65.53098333333334,262.5,64,0.014631198610235097,0.31933433965530644
25,4,1,2.7,65.53098333333334,267.5,64,0.01582297107174724,0.34534546028558294
25,4,1,2.7,65.53098333333334,272.5,64,0.01786789056362581,0.3899770064072042
25,4,1,2.7,65.53098333333334,277.5,64,0.01911248221265649,0.41714093623764853
25,4,1,2.7,65.53098333333334,282.5,64,0.021001783599157775,0.45837602754767953
25,4,1,2.7,65.53098333333334,287.5,64,0.023992742921270904,0.5236554380393625
25,4,1,2.7,65.53098333333334,292.5,64,0.026636189950913325,0.5813501925233958
25,4,1,2.7,65.53098333333334,297.5,64,0.02819527581665765,0.6153781398342271
25,4,1,2.7,65.53098333333334,302.5,64,0.031360911814218684,0.6844699694101757
25,4,1,2.7,65.53098333333334,307.5,64,0.033003957731098044,0.7203303932118854
25,4,1,2.7,65.53098333333334,312.5,64,0.03482789459087349,0.7601388660653617
25,4,1,2.7,65.53098333333334,317.5,64,0.037569999547446054,0.8199868866479061
25,4,1,2.7,65.53098333333334,322.5,64,0.04039569745589072,0.8816593715684057
25,4,1,2.7,65.53098333333334,327.5,64,0.04382115630000172,0.9564219844711799
25,4,1,2.7,65.53098333333334,332.5,64,0.04620109975677156,1.0083656216556902
25,4,1,2.7,65.53098333333334,337.5,64,0.0502877961483531,1.097560125014048
25,4,1,2.7,65.53098333333334,342.5,64,0.05528929138857186,1.2067206403191406
25,4,1,2.7,65.53098333333334,347.5,64,0.05839511106417722,1.2745069442043258
25,4,1,2.7,65.53098333333334,352.5,64,0.06267710287314487,1.3679638825695515
25,4,1,2.7,65.53098333333334,357.5,64,0.06685318098262838,1.4591091934197515
25,4,1,2.7,65.53098333333334,362.5,64,0.07246038444467945,1.5814896396543103
25,4,1,2.7,65.53098333333334,367.5,64,0.07751851587043529,1.6918862723405466
25,4,1,2.7,65.53098333333334,372.5,64,0.08383521235618324,1.8297518126024532
25,4,1,2.7,65.53098333333334,377.5,64,0.09019200887430334,1.9684925591751234
25,4,1,2.7,65.53098333333334,382.5,64,0.09478339583560069,2.068702225002653
25,4,1,2.7,65.53098333333334,387.5,64,0.10246230173992649,2.236298770682632
25,4,1,2.7,65.53098333333334,392.5,64,0.10956591721173053,2.3913392712105184
25,4,1,2.7,65.53098333333334,397.5,64,0.1191597672203944,2.6007305752917564
25,4,1,2.7,65.53098333333334,402.5,64,0.12888215620167964,2.8129273165101347
25,4,1,2.7,65.53098333333334,407.5,64,0.13853064698890183,3.023511187065522
25,4,1,2.7,65.53098333333334,412.5,64,0.1505496339889818,3.285832503263866
25,4,1,2.7,65.53098333333334,417.5,64,0.1623089177278776,3.542485646154893
25,4,1,2.7,65.53098333333334,422.5,64,0.17717463158395635,3.8669384161702522
25,4,1,2.7,65.53098333333334,427.5,64,0.19502956938381394,4.256632721045284
25,4,1,2.7,65.53098333333334,432.5,64,0.21134391533382824,4.612702721162131
25,4,1,2.7,65.53098333333334,437.5,64,0.23225368772756022,5.0690705511377425
25,4,1,2.7,65.53098333333334,442.5,64,0.25606400595409,5.588744465107626
25,4,1,2.7,65.53098333333334,447.5,64,0.28491367514180743,6.218405117303895
25,4,1,2.7,65.53098333333334,452.5,64,0.3159224386448326,6.895189246926684
25,4,1,2.7,65.53098333333334,457.5,64,0.3550076848971727,7.7482472659412664
25,4,1,2.7,65.53098333333334,462.5,64,0.40484683429662754,8.836015417165983
25,4,1,2.7,65.53098333333334,467.5,62,0.46307625427413524,10.106906057938314
25,4,1,2.7,65.53098333333334,472.5,60,0.5322893064489072,11.617520799802168
25,4,1,2.7,65.53098333333334,477.5,57,0.5945866075902404,12.977195290746403
25,4,1,2.7,65.53098333333334,482.5,55,0.6481583013199395,14.146428372540711
25,4,1,2.7,65.53098333333334,487.5,50,0.7102103982304495,15.500751139869095
26,4,2,0.1,69.52426666666666,2.5,64,-0.0034558613376191594,-0.07542616484044747
26,4,2,0.1,69.52426666666666,7.5,64,-0.0006763080846385466,-0.014760813612393795
26,4,2,0.1,69.52426666666666,12.5,64,-0.0008741467768428324,-0.01907875705751458
26,4,2,0.1,69.52426666666666,17.5,64,-0.0007576150092819534,-0.016535384088953598
26,4,2,0.1,69.52426666666666,22.5,64,-0.0003993831402263892,-0.00871676714609285
26,4,2,0.1,69.52426666666666,27.5,64,-0.001004738168070951,-0.021928989413278425
26,4,2,0.1,69.52426666666666,32.5,64,-0.00016890876733077764,-0.0036865311663416057
26,4,2,0.1,69.52426666666666,37.5,64,-0.00039208843290189366,-0.008557555955779502
26,4,2,0.1,69.52426666666666,42.5,64,-0.0004394525809933436,-0.009591305777447481
26,4,2,0.1,69.52426666666666,47.5,64,-0.00036779730780611697,-0.008027388154864137
26,4,2,0.1,69.52426666666666,52.5,64,0.00012928290483993354,0.0028216738864374306
26,4,2,0.1,69.52426666666666,57.5,64,-4.0511628515566e-05,-0.0008841896337412565
26,4,2,0.1,69.52426666666666,62.5,64,0.00030732187581020143,0.006707477007716175
26,4,2,0.1,69.52426666666666,67.5,64,0.00018092014397377842,0.003948686382111874
26,4,2,0.1,69.52426666666666,72.5,64,8.976967507751121e-05,0.0019592748807261144
26,4,2,0.1,69.52426666666666,77.5,64,-0.00038206272954502407,-0.00833873920355482
26,4,2,0.1,69.52426666666666,82.5,64,-0.00014853336770700998,-0.0032418263299574404
26,4,2,0.1,69.52426666666666,87.5,64,-0.00012965000410292138,-0.0028296860393619465
26,4,2,0.1,69.52426666666666,92.5,64,-0.00013447513456728288,-0.0029349972918187145
26,4,2,0.1,69.52426666666666,97.5,64,5.391770425244857e-05,0.0011767849608125245
26,4,2,0.1,69.52426666666666,102.5,64,-0.00011088066375475325,-0.0024200343720231447
26,4,2,0.1,69.52426666666666,107.5,64,-5.177629188496402e-05,-0.0011300474020849694
26,4,2,0.1,69.52426666666666,112.5,64,-0.0001978470353693751,-0.004318125539505903
26,4,2,0.1,69.52426666666666,117.5,64,0.00038719794764444093,0.008450818297308364
26,4,2,0.1,69.52426666666666,122.5,64,0.00028306134231971536,0.006177976886212094
26,4,2,0.1,69.52426666666666,127.5,64,0.00018224670721961322,0.003977639389271747
26,4,2,0.1,69.52426666666666,132.5,64,0.00031364182334928103,0.006845413504090189
26,4,2,0.1,69.52426666666666,137.5,64,-1.0102182369908785e-05,-0.00022048595074880643
26,4,2,0.1,69.52426666666666,142.5,64,-9.646367451712767e-05,-0.002105375275345019
26,4,2,0.1,69.52426666666666,147.5,64,0.00014580793378479728,0.0031823421643050694
26,4,2,0.1,69.52426666666666,152.5,64,0.0005513733593266179,0.012034041249424633
26,4,2,0.1,69.52426666666666,157.5,64,0.0004693405793222416,0.010243628561399095
26,4,2,0.1,69.52426666666666,162.5,64,0.0004842317384412126,0.010568636688937752
26,4,2,0.1,69.52426666666666,167.5,64,0.00041601523978959665,0.0090797723018962
26,4,2,0.1,69.52426666666666,172.5,64,0.0010064401737448492,0.02196613666774763
26,4,2,0.1,69.52426666666666,177.5,64,0.00043032793946393144,0.009392155218767491
26,4,2,0.1,69.52426666666666,182.5,64,0.0003616011172155875,0.007892152725196673
26,4,2,0.1,69.52426666666666,187.5,64,0.0011188545893446172,0.0244196460574826
26,4,2,0.1,69.52426666666666,192.5,64,0.0008361492220678168,0.018249438531682545
26,4,2,0.1,69.52426666666666,197.5,64,0.000898289115494888,0.019605677508570167
26,4,2,0.1,69.52426666666666,202.5,64,0.00041904937081932436,0.009145993959780606
26,4,2,0.1,69.52426666666666,207.5,64,0.0007699601125277233,0.016804823080110946
26,4,2,0.1,69.52426666666666,212.5,64,0.001226595441978784,0.026771152242749157
26,4,2,0.1,69.52426666666666,217.5,64,0.001062371361833736,0.02318686707338966
26,4,2,0.1,69.52426666666666,222.5,64,0.002038128155513158,0.04448332129251468
26,4,2,0.1,69.52426666666666,227.5,64,0.0018402547001210856,0.040164619120791105
26,4,2,0.1,69.52426666666666,232.5,64,0.0017117185085547548,0.03735924268178023
26,4,2,0.1,69.52426666666666,237.5,64,0.0016213230960971659,0.03538631072220584
26,4,2,0.1,69.52426666666666,242.5,64,0.0015002971436196555,0.032744849578446596
26,4,2,0.1,69.52426666666666,247.5,64,0.0018303458010752172,0.039948351689952595
26,4,2,0.1,69.52426666666666,252.5,64,0.0020743625214038885,0.04527415720505918
26,4,2,0.1,69.52426666666666,257.5,64,0.0023424951603617794,0.05112630653900066
26,4,2,0.1,69.52426666666666,262.5,64,0.0022025260515971534,0.048071400094888396
26,4,2,0.1,69.52426666666666,267.5,64,0.003016357307107864,0.06583373614762728
26,4,2,0.1,69.52426666666666,272.5,64,0.0035263610824443903,0.07696486239075506
26,4,2,0.1,69.52426666666666,277.5,64,0.003624689454354235,0.07911093576106981
26,4,2,0.1,69.52426666666666,282.5,64,0.0036167259032967303,0.07893712667091908
26,4,2,0.1,69.52426666666666,287.5,64,0.003119784743401799,0.06809109953602804
26,4,2,0.1,69.52426666666666,292.5,64,0.0039887949116177435,0.08705774715072585
26,4,2,0.1,69.52426666666666,297.5,64,0.004588518303041356,0.10014705570827148
26,4,2,0.1,69.52426666666666,302.5,64,0.004466201941033282,0.09747743063301868
26,4,2,0.1,69.52426666666666,307.5,64,0.0051428298469994305,0.11224522453015728
26,4,2,0.1,69.52426666666666,312.5,64,0.006013571221967023,0.13124965672967084
26,4,2,0.1,69.52426666666666,317.5,64,0.0060575897608662055,0.13221038670309412
26,4,2,0.1,69.52426666666666,322.5,64,0.007245065492368266,0.15812772872527445
26,4,2,0.1,69.52426666666666,327.5,64,0.007735696438416706,0.1688360318072404
26,4,2,0.1,69.52426666666666,332.5,64,0.008055534452356544,0.17581668074099868
26,4,2,0.1,69.52426666666666,337.5,64,0.008966680385221276,0.19570296569631596
26,4,2,0.1,69.52426666666666,342.5,64,0.011010123136882849,0.24030228111185495
26,4,2,0.1,69.52426666666666,347.5,64,0.011720852339537263,0.2558143554571941
26,4,2,0.1,69.52426666666666,352.5,64,0.01386540868971392,0.30262053341845774
26,4,2,0.1,69.52426666666666,357.5,64,0.015313188390284976,0.3342191595436475
26,4,2,0.1,69.52426666666666,362.5,64,0.017515918849426326,0.3822950209509605
26,4,2,0.1,69.52426666666666,367.5,64,0.018576282289533674,0.4054380639757772
26,4,2,0.1,69.52426666666666,372.5,64,0.02319369714478832,0.5062158035852904
26,4,2,0.1,69.52426666666666,377.5,64,0.02525180300905705,0.5511351498818553
26,4,2,0.1,69.52426666666666,382.5,64,0.02954205037985963,0.6447722706406953
26,4,2,0.1,69.52426666666666,387.5,64,0.03607689977422514,0.787399123825286
26,4,2,0.1,69.52426666666666,392.5,64,0.03926287918927708,0.8569349602091422
26,4,2,0.1,69.52426666666666,397.5,64,0.04502317555874494,0.9826567473548722
26,4,2,0.1,69.52426666666666,402.5,64,0.05858440496482427,1.2786383926504985
26,4,2,0.1,69.52426666666666,407.5,64,0.06934463362158805,1.513486582753261
26,4,2,0.1,69.52426666666666,412.5,64,0.08862498587752428,1.9342913794063608
26,4,2,0.1,69.52426666666666,417.5,64,0.12214060211169739,2.665789014247664
26,4,2,0.1,69.52426666666666,422.5,64,0.18383470632388368,4.012298384672211
26,4,2,0.1,69.52426666666666,427.5,64,0.27593282389071805,6.022392864295249
26,4,2,0.1,69.52426666666666,432.5,64,0.36734215060744446,8.017454086757388
26,4,2,0.1,69.52426666666666,437.5,64,0.46032756934137903,10.04691442558441
26,4,2,0.1,69.52426666666666,442.5,64,0.5554897045457727,12.1238828555274
26,4,2,0.1,69.52426666666666,447.5,64,0.638405177509071,13.933560825958342
26,4,2,0.1,69.52426666666666,452.5,64,0.7349687628184126,16.041116711908547
26,4,2,0.1,69.52426666666666,457.5,64,0.838243455227348,18.295146377013502
26,4,2,0.1,69.52426666666666,462.5,64,0.9326680059712606,20.35601660113602
26,4,2,0.1,69.52426666666666,467.5,64,1.0273916577923363,22.423414878599246
26,4,2,0.1,69.52426666666666,472.5,61,1.1162024529085643,24.361761651697126
26,4,2,0.1,69.52426666666666,477.5,60,1.1981269720030117,26.1498114829873
26,4,2,0.1,69.52426666666666,482.5,58,1.2814055033563574,27.96741341196262
26,4,2,0.1,69.52426666666666,487.5,55,1.3704231811557237,29.91027551881859
27,4,3,0.3,73.78829723333334,2.5,64,-0.04404357117544158,-0.9612763172753577
27,4,3,0.3,73.78829723333334,7.5,64,-0.0076254790562848285,-0.16643047393879631
27,4,3,0.3,73.78829723333334,12.5,64,-0.0029707674721208555,-0.06483871173176112
27,4,3,0.3,73.78829723333334,17.5,64,-0.002255392517051036,-0.04922524116323504
27,4,3,0.3,73.78829723333334,22.5,64,-0.002182715206143021,-0.04763901697853296
27,4,3,0.3,73.78829723333334,27.5,64,-0.0012471627343990932,-0.02722004524997979
27,4,3,0.3,73.78829723333334,32.5,64,-0.0014402611183172431,-0.03143452873555517
27,4,3,0.3,73.78829723333334,37.5,64,-0.001551254414800446,-0.033857021381771775
27,4,3,0.3,73.78829723333334,42.5,64,-0.0016349377509607965,-0.03568345840889441
27,4,3,0.3,73.78829723333334,47.5,64,-0.0008911167745913329,-0.019449137035897117
27,4,3,0.3,73.78829723333334,52.5,64,-0.0013428741335325955,-0.029309001681642317
27,4,3,0.3,73.78829723333334,57.5,64,-0.0005452453045841077,-0.01190029292389769
27,4,3,0.3,73.78829723333334,62.5,64,-0.0007449556468187013,-0.016259086209309492
27,4,3,0.3,73.78829723333334,67.5,64,-0.0008849664714086769,-0.019314903125345215
27,4,3,0.3,73.78829723333334,72.5,64,-0.0010527906272805587,-0.022977762021681083
27,4,3,0.3,73.78829723333334,77.5,64,-1.0597210163998394e-05,-0.00023129021757258158
27,4,3,0.3,73.78829723333334,82.5,64,-0.0010121538512889716,-0.02209084097217005
27,4,3,0.3,73.78829723333334,87.5,64,-0.0002690406534228418,-0.005871967272805332
27,4,3,0.3,73.78829723333334,92.5,64,-0.0004619318487417423,-0.01008192874782724
27,4,3,0.3,73.78829723333334,97.5,64,-0.00012228716093032332,-0.0026689877449062606
27,4,3,0.3,73.78829723333334,102.5,64,0.0002413844517496211,0.005268354736747358
27,4,3,0.3,73.78829723333334,107.5,64,0.0001946627273684276,0.004248626182697887
27,4,3,0.3,73.78829723333334,112.5,64,-0.000364364095380626,-0.0079524563155804
27,4,3,0.3,73.78829723333334,117.5,64,0.0002487862296925436,0.005429902804998233
27,4,3,0.3,73.78829723333334,122.5,64,0.00041898540655385674,0.009144597902832794
27,4,3,0.3,73.78829723333334,127.5,64,0.0011865885749498262,0.02589797931927911
27,4,3,0.3,73.78829723333334,132.5,64,0.0005170134245212343,0.011284115875299715
27,4,3,0.3,73.78829723333334,137.5,64,0.0011142519432821019,0.024319190655283887
27,4,3,0.3,73.78829723333334,142.5,64,0.0006880316220866656,0.015016686571892849
27,4,3,0.3,73.78829723333334,147.5,64,0.0007594254761017494,0.016574898570423557
27,4,3,0.3,73.78829723333334,152.5,64,0.0015778746734776417,0.034438023865067245
27,4,3,0.3,73.78829723333334,157.5,64,0.0012533491912970485,0.02735506823619861
27,4,3,0.3,73.78829723333334,162.5,64,0.0011226451673405358,0.02450237760624251
27,4,3,0.3,73.78829723333334,167.5,64,0.0017304934110129733,0.03776901574537558
27,4,3,0.3,73.78829723333334,172.5,64,0.0016200479823692826,0.03535848063041868
27,4,3,0.3,73.78829723333334,177.5,64,0.0017083756804174843,0.03728628353166318
27,4,3,0.3,73.78829723333334,182.5,64,0.0015368068339575158,0.033541694605682064
27,4,3,0.3,73.78829723333334,187.5,64,0.0027655645462164313,0.0603600396431199
27,4,3,0.3,73.78829723333334,192.5,64,0.0036076846934179896,0.0787397970560854
27,4,3,0.3,73.78829723333334,197.5,64,0.0029297941884715295,0.06394444620873595
27,4,3,0.3,73.78829723333334,202.5,64,0.0028073401642398077,0.06127181657613584
27,4,3,0.3,73.78829723333334,207.5,64,0.0025407343244893688,0.055452990514585514
27,4,3,0.3,73.78829723333334,212.5,64,0.003439647786836836,0.07507229475294012
27,4,3,0.3,73.78829723333334,217.5,64,0.0037433987879978703,0.08170183536402466
27,4,3,0.3,73.78829723333334,222.5,64,0.0047774687433931595,0.10427100793561078
27,4,3,0.3,73.78829723333334,227.5,64,0.003917688896797528,0.08550581740846605
27,4,3,0.3,73.78829723333334,232.5,64,0.004772336306348796,0.10415898953998612
27,4,3,0.3,73.78829723333334,237.5,64,0.005010924407273132,0.1093663123088117
27,4,3,0.3,73.78829723333334,242.5,64,0.005274668541405236,0.1151226799964268
27,4,3,0.3,73.78829723333334,247.5,64,0.005376929325117158,0.11735458052004055
27,4,3,0.3,73.78829723333334,252.5,64,0.0063066221139282674,0.1376456612924398
27,4,3,0.3,73.78829723333334,257.5,64,0.006258181697542969,0.13658842129515028
27,4,3,0.3,73.78829723333334,262.5,64,0.006477149455282216,0.14136751876940307
27,4,3,0.3,73.78829723333334,267.5,64,0.006053237409755691,0.13211539413243403
27,4,3,0.3,73.78829723333334,272.5,64,0.00737028249476504,0.16086066194825857
27,4,3,0.3,73.78829723333334,277.5,64,0.007257993226641252,0.15840988397429248
27,4,3,0.3,73.78829723333334,282.5,64,0.008499414472945999,0.18550461793856773
27,4,3,0.3,73.78829723333334,287.5,64,0.008533613106560034,0.18625102282125536
27,4,3,0.3,73.78829723333334,292.5,64,0.00969114521863279,0.21151482809692077
27,4,3,0.3,73.78829723333334,297.5,64,0.010429626569358641,0.22763260906373992
27,4,3,0.3,73.78829723333334,302.5,64,0.010142579975191385,0.22136765175979198
27,4,3,0.3,73.78829723333334,307.5,64,0.011671641570910746,0.2547403020783899
27,4,3,0.3,73.78829723333334,312.5,64,0.012141307533670598,0.2649910323207894
27,4,3,0.3,73.78829723333334,317.5,64,0.013067524003703312,0.2852062404329164
27,4,3,0.3,73.78829723333334,322.5,64,0.013026065425952527,0.2843013830865173
27,4,3,0.3,73.78829723333334,327.5,64,0.01579777471324159,0.3447955352439332
27,4,3,0.3,73.78829723333334,332.5,64,0.016830835145663692,0.3673426743949775
27,4,3,0.3,73.78829723333334,337.5,64,0.017505138089630834,0.38205972465692567
27,4,3,0.3,73.78829723333334,342.5,64,0.01946563587524061,0.42484871839838434
27,4,3,0.3,73.78829723333334,347.5,64,0.021604143430742878,0.47152287793077463
27,4,3,0.3,73.78829723333334,352.5,64,0.02332484196596596,0.5090781148685696
27,4,3,0.3,73.78829723333334,357.5,64,0.025576064291010475,0.5582123391885431
27,4,3,0.3,73.78829723333334,362.5,64,0.028899491788448972,0.6307480591632825
27,4,3,0.3,73.78829723333334,367.5,64,0.03150297922899789,0.687570672592027
27,4,3,0.3,73.78829723333334,372.5,64,0.035078054661747265,0.7655987537456999
27,4,3,0.3,73.78829723333334,377.5,64,0.03961952307591471,0.8647189185207914
27,4,3,0.3,73.78829723333334,382.5,64,0.045549241317365013,0.9941384356375187
27,4,3,0.3,73.78829723333334,387.5,64,0.05023304690864891,1.0963651913128996
27,4,3,0.3,73.78829723333334,392.5,64,0.06041858723130333,1.318670477408328
27,4,3,0.3,73.78829723333334,397.5,64,0.06770831924839107,1.4777730787709003
27,4,3,0.3,73.78829723333334,402.5,64,0.07779864319970603,1.6980002127014888
27,4,3,0.3,73.78829723333334,407.5,64,0.09151652526363117,1.997400892512404
27,4,3,0.3,73.78829723333334,412.5,64,0.10999268679129288,2.4006537631742306
27,4,3,0.3,73.78829723333334,417.5,64,0.142503812371292,3.110227810735666
27,4,3,0.3,73.78829723333334,422.5,64,0.17594357532972116,3.8400699041298423
27,4,3,0.3,73.78829723333334,427.5,64,0.25391789916573826,5.541904447939882
27,4,3,0.3,73.78829723333334,432.5,64,0.33136550925731495,7.2322431608034
27,4,3,0.3,73.78829723333334,437.5,64,0.41496139931404785,9.056771626331178
27,4,3,0.3,73.78829723333334,442.5,64,0.5121649721294317,11.178295608339262
27,4,3,0.3,73.78829723333334,447.5,64,0.6066456695931974,13.24039126697236
27,4,3,0.3,73.78829723333334,452.5,64,0.6988025119178909,15.251767448270833
27,4,3,0.3,73.78829723333334,457.5,64,0.7937618039215668,17.32430870848697
27,4,3,0.3,73.78829723333334,462.5,64,0.88943524304452,19.41243664104803
27,4,3,0.3,73.78829723333334,467.5,64,0.9851308847202469,21.50104915711571
27,4,3,0.3,73.78829723333334,472.5,60,1.0589291582573308,23.111738997056833
27,4,3,0.3,73.78829723333334,477.5,60,1.1551067539874353,25.21087043804644
27,4,3,0.3,73.78829723333334,482.5,57,1.2297799446536033,26.840655848426593
27,4,3,0.3,73.78829723333334,487.5,54,1.3184444368082526,28.77580947509335
28,4,4,0.9,75.67360833333333,2.5,64,-0.21328978198896356,-4.655172382051038
28,4,4,0.9,75.67360833333333,7.5,64,-0.11886655224618682,-2.594330989539423
28,4,4,0.9,75.67360833333333,12.5,64,-0.07051281300281514,-1.5389827708128054
28,4,4,0.9,75.67360833333333,17.5,64,-0.043172284713689515,-0.9422599882427131
28,4,4,0.9,75.67360833333333,22.5,64,-0.026283235133763336,-0.5736467502788277
28,4,4,0.9,75.67360833333333,27.5,64,-0.017343366900015825,-0.37852897523665435
28,4,4,0.9,75.67360833333333,32.5,64,-0.012035146320289347,-0.26267400267235086
28,4,4,0.9,75.67360833333333,37.5,64,-0.009110021523200923,-0.19883146862089182
28,4,4,0.9,75.67360833333333,42.5,64,-0.007476756576836316,-0.16318452013612098
28,4,4,0.9,75.67360833333333,47.5,64,-0.0055796585025788825,-0.12177926162363217
28,4,4,0.9,75.67360833333333,52.5,64,-0.004963679844547625,-0.10833517250665635
28,4,4,0.9,75.67360833333333,57.5,64,-0.0051920044619106764,-0.11331848883329522
28,4,4,0.9,75.67360833333333,62.5,64,-0.004817891378148004,-0.10515325522924918
28,4,4,0.9,75.67360833333333,67.5,64,-0.004014655942273779,-0.08762217904501875
28,4,4,0.9,75.67360833333333,72.5,64,-0.003296102241313034,-0.07193933051594059
28,4,4,0.9,75.67360833333333,77.5,64,-0.0024121661507902903,-0.05264691604710043
28,4,4,0.9,75.67360833333333,82.5,64,-0.002319768378716336,-0.050630281435209014
28,4,4,0.9,75.67360833333333,87.5,64,-0.0024764863913551427,-0.054050742356510195
28,4,4,0.9,75.67360833333333,92.5,64,-0.00215908875319773,-0.04712335603026288
28,4,4,0.9,75.67360833333333,97.5,64,-0.0024707518558983316,-0.053925582816125736
28,4,4,0.9,75.67360833333333,102.5,64,-0.0019159230357060492,-0.04181612414239181
28,4,4,0.9,75.67360833333333,107.5,64,-0.0002523793527818702,-0.0055083247866551345
28,4,4,0.9,75.67360833333333,112.5,64,-0.0008266547002203084,-0.01804221512194795
28,4,4,0.9,75.67360833333333,117.5,64,-0.0009318119527383928,-0.02033733274610063
28,4,4,0.9,75.67360833333333,122.5,64,-0.0016064500138358029,-0.035061697132499736
28,4,4,0.9,75.67360833333333,127.5,64,-0.000872539327039748,-0.019043673539405687
28,4,4,0.9,75.67360833333333,132.5,64,0.0001253769130605542,0.002736423365356088
28,4,4,0.9,75.67360833333333,137.5,64,2.870048783419621e-05,0.0006264046832025703
