source,map_order,point_index,row,column,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,36,4,4,100.0,135.3537262205107,97.55235215164713
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,37,4,5,100.0,158.8584968653734,74.66038630012487
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,38,4,6,100.0,155.559710383022,65.90523849932876
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,39,4,7,100.0,60.060699174321975,47.75534626535119
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,40,5,7,100.0,-18.56531975139025,16.900145130145
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,41,5,6,100.0,95.63615144171344,40.741542721175904
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,42,5,5,100.0,174.28770679001875,59.09235474408355
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,43,5,4,100.0,163.47602213155866,68.63474388384896
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,44,5,3,100.0,141.35024245702098,65.34327803023378
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,45,5,2,100.0,219.3498912911974,77.58135085961834
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,46,5,1,100.0,239.56612926525636,93.1881709328859
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,47,5,0,100.0,181.53820900985625,75.34823206370032
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,48,6,0,100.0,148.0375204831202,58.96156175611813
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,49,6,1,100.0,85.5356111463612,47.704495465326254
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,50,6,2,100.0,81.06480065380954,49.266620216283805
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,51,6,3,100.0,51.832729360992396,60.940249165406065
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,52,6,4,100.0,34.4153756348057,61.172743753421365
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,53,6,5,100.0,-15.116641276317488,11.835937607337389
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,54,6,6,100.0,-90.59872817924607,-25.219395142830777
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,55,6,7,100.0,-24.148664372351668,26.168826882339435
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,56,7,7,100.0,95.90970861557803,57.84745620490279
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,57,7,6,100.0,172.64884342034193,82.5050682651522
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,58,7,5,100.0,-14.842376651535163,47.99274854685618
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,59,7,4,100.0,-168.97185942167525,25.749899070518666
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,60,7,3,100.0,-159.19764667525942,5.987031285560967
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,61,7,2,100.0,-72.7358290547265,35.500362588517284
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,62,7,1,100.0,-172.18793847125812,15.943499672492978
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,63,7,0,100.0,-96.66671047082805,25.449524577356875
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,0,0,0,200.0,-123.26241943582303,13.482734853213827
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,1,0,1,200.0,-54.32387475443965,56.19326785437406
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,2,0,2,200.0,39.065721479391925,53.06422891664503
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,3,0,3,200.0,64.25738071524043,49.34892755771703
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,4,0,4,200.0,-23.811935400427878,43.267585776760825
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,5,0,5,200.0,-47.62512602519291,28.389706008948636
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,6,0,6,200.0,-89.5727821978078,54.68199390344145
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,7,0,7,200.0,-118.20167391009576,2.6689574551881114
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,8,1,7,200.0,32.33919569966737,26.82994641148147
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,9,1,6,200.0,-93.9202320381935,36.97302540873494
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,10,1,5,200.0,10.512171526296692,18.55185006951348
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,11,1,4,200.0,44.75975925175297,59.719652578326915
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,12,1,3,200.0,2.787226464935843,60.75381594159825
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,13,1,2,200.0,27.750343557607284,70.48748686982093
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,14,1,1,200.0,-5.7847609237666875,43.216734976739424
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,15,1,0,200.0,-122.92075113188449,69.4581129423706
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,16,2,0,200.0,-102.48766211967853,77.27855208412711
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,17,2,1,200.0,-77.2495990523911,33.34014964891356
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,18,2,2,200.0,-51.814469619136986,43.06164003666649
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,19,2,3,200.0,-100.1225315985326,44.1418647641441
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,20,2,4,200.0,-95.89540117382342,50.68831397880195
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,21,2,5,200.0,-70.23626207165952,-7.08404860281098
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,22,2,6,200.0,-45.28969410073148,6.037822956749208
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,23,2,7,200.0,152.99271478384358,47.07968104224903
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,24,3,7,200.0,145.09654738622547,66.69957529876801
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,25,3,6,200.0,106.1544499317618,13.698318593780973
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,26,3,5,200.0,24.612600811982674,-10.644373279345343
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,27,3,4,200.0,-59.1177943898762,-2.7222916663768326
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,28,3,3,200.0,-132.15505316995194,19.01447409205252
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,29,3,2,200.0,-177.0301780371722,0.4964457174377058
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,30,3,1,200.0,-16.48524683684632,-1.939958020897226
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,31,3,0,200.0,-63.412891858558375,22.201695805622077
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,32,4,0,200.0,89.81701774350519,-31.116727982303875
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,33,4,1,200.0,25.595536633622178,-27.285238458206102
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,34,4,2,200.0,-46.003148710055974,-24.921563189669463
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,35,4,3,200.0,-74.34472819999414,-0.8331253166654871
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,36,4,4,200.0,49.7170887602756,14.475744545767357
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,37,4,5,200.0,109.30798740154468,30.286086076803347
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,38,4,6,200.0,156.76637503772596,72.49774907819408
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,39,4,7,200.0,89.44618474716462,77.68541761315271
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,40,5,7,200.0,32.020780299720464,65.1205397003623
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,41,5,6,200.0,124.59579685749897,72.71569797224925
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,42,5,5,200.0,167.93683111435078,59.59128387268622
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,43,5,4,200.0,86.31078960446806,-2.770659055235631
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,44,5,3,200.0,67.73113414419117,-3.6498457361074133
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,45,5,2,200.0,133.85022520619307,0.9422180213676503
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,46,5,1,200.0,132.34746614644774,-5.0448132641933165
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,47,5,0,200.0,126.94024849108476,26.85903779940409
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,48,6,0,200.0,178.4576977122977,94.457194037657
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,49,6,1,200.0,109.85914832365988,74.19060768827799
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,50,6,2,200.0,110.4606756566708,80.50207890375911
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,51,6,3,200.0,54.90765250822718,63.5026564558925
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,52,6,4,200.0,50.88666919267025,76.04340980309254
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,53,6,5,200.0,33.46409484688463,58.714580602980575
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,54,6,6,200.0,-21.847344044370434,39.63949945275927
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,55,6,7,200.0,-34.968255298724216,12.417233206208799
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,56,7,7,200.0,50.449855026339065,14.82945325011551
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,57,7,6,200.0,78.90845778157583,-5.800479804077383
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,58,7,5,200.0,-22.33932741196047,36.68246630255251
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,59,7,4,200.0,-137.2334820399703,45.86150873749696
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,60,7,3,200.0,-129.5112970017872,25.769175071459564
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,61,7,2,200.0,-23.127111710796022,78.35859942509227
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,62,7,1,200.0,-109.46396007913786,67.79665174485592
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,3,63,7,0,200.0,-51.72929453013002,62.85844777419979
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,0,0,0,20.0,814.0352947561271,943.2858290378348
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,1,0,1,20.0,339.08239244560855,377.37579012855707
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,2,0,2,20.0,359.75767461721557,374.86192761344074
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,3,0,3,20.0,290.30029193235106,239.91513883007408
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,4,0,4,20.0,124.11020031546421,169.2072787838674
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,5,0,5,20.0,7.086879591876296,155.70751482553084
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,6,0,6,20.0,135.77149784487943,297.77950588242743
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,7,0,7,20.0,472.32188392337974,584.9196644366772
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,8,1,7,20.0,368.75061796777186,432.8934518886621
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,9,1,6,20.0,212.1164742146733,277.6510444968353
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,10,1,5,20.0,142.39219605050442,224.82652388634656
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,11,1,4,20.0,116.77634413672573,171.54198092215952
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,12,1,3,20.0,186.91896815624742,178.61639152450243
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,13,1,2,20.0,130.2908013045524,119.58452558091071
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,14,1,1,20.0,100.25857017816669,169.99446099400117
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,15,1,0,20.0,199.14840141986807,261.11170353150607
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,16,2,0,20.0,83.3548580019396,175.82391392832542
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,17,2,1,20.0,120.82664432399311,134.67798908928887
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,18,2,2,20.0,44.88862026348757,97.07524156398348
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,19,2,3,20.0,173.5170074449266,145.0970814987623
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,20,2,4,20.0,158.15634561170793,197.87548161620566
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,21,2,5,20.0,184.06923737316893,221.85731019567243
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,22,2,6,20.0,364.5524001732085,496.0618530276587
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,23,2,7,20.0,573.4251792677534,625.2808313479094
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,24,3,7,20.0,811.4428787552706,683.0072508229896
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,25,3,6,20.0,770.706331781776,732.8382557906954
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,26,3,5,20.0,341.5263810849151,333.83219093957393
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,27,3,4,20.0,68.94550913936824,150.17589384436553
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,28,3,3,20.0,91.90292513228304,165.74392540040685
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,29,3,2,20.0,25.637649444463918,96.22757055335785
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,30,3,1,20.0,124.87605667146731,124.72152070235686
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,31,3,0,20.0,73.01692111079564,172.70930242688547
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,32,4,0,20.0,195.9239655478784,173.07743856752037
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,33,4,1,20.0,153.6244604842058,144.2977778769978
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,34,4,2,20.0,192.14334729497335,102.84420569781588
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,35,4,3,20.0,69.4275125390357,136.86250398099656
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,36,4,4,20.0,157.36210602987427,220.47434582154264
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,37,4,5,20.0,365.16452134673085,293.00349231231297
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,38,4,6,20.0,574.2791207338928,482.3756558455095
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,39,4,7,20.0,868.1040353223832,901.0960437062209
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,40,5,7,20.0,680.1596248150638,753.2477565396741
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,41,5,6,20.0,366.0180031987993,350.7759731515982
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,42,5,5,20.0,580.8885644536515,431.406420760998
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,43,5,4,20.0,310.06978560006104,226.23615536606954
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,44,5,3,20.0,310.07428198460707,171.4304639351303
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,45,5,2,20.0,220.3143729573121,162.13038477036426
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,46,5,1,20.0,307.9984514075379,167.12683064569876
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,47,5,0,20.0,273.97903549005684,206.03496551067678
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,48,6,0,20.0,595.835976930264,479.03824688536264
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,49,6,1,20.0,256.5075537944935,192.42616797647358
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,50,6,2,20.0,169.83045161197992,99.1775673719337
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,51,6,3,20.0,314.96232854531047,196.6668881830885
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,52,6,4,20.0,392.8497598315207,305.15435010677
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,53,6,5,20.0,342.63438326093103,289.3634028343506
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,54,6,6,20.0,261.63402442123237,286.5588629553761
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,55,6,7,20.0,815.2365228981839,890.3887573440579
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,56,7,7,20.0,362.96697514287837,391.20496083914014
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,57,7,6,20.0,1094.7515669852132,1124.6704553352458
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,58,7,5,20.0,347.91930590606904,506.0958984490454
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,59,7,4,20.0,380.84281283282905,518.6584112083467
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,60,7,3,20.0,220.45805605534164,363.2415737466717
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,61,7,2,20.0,360.3431607820865,430.52002036198166
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,62,7,1,20.0,136.5286187435659,264.12461343290084
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,63,7,0,20.0,192.0687794824965,294.16608351005584
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,0,0,0,50.0,10.176937089004628,137.09742285133893
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,1,0,1,50.0,22.464464374222484,60.09494330826965
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,2,0,2,50.0,44.772045530447514,59.58649443687229
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,3,0,3,50.0,70.55345075715402,21.068314253469374
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,4,0,4,50.0,-25.743569081701448,18.588273433250507
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,5,0,5,50.0,-119.21297064486394,26.922069139897594
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,6,0,6,50.0,-59.55668121822086,99.78292840756231
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,7,0,7,50.0,100.99042530443909,211.37772898570717
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,8,1,7,50.0,92.96692563603273,155.9860116489157
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,9,1,6,50.0,6.382858230377024,70.63519070524039
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,10,1,5,50.0,-66.05609948733681,14.85357781570939
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,11,1,4,50.0,-52.66257538163223,1.177077762869793
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,12,1,3,50.0,21.922408743456142,13.761409063112362
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,13,1,2,50.0,5.95292941534016,-4.577518063513752
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,14,1,1,50.0,-46.129497455703856,22.301032252178032
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,15,1,0,50.0,-8.952963283172215,51.790298118379525
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,16,2,0,50.0,-41.50636852156836,49.399896615413006
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,17,2,1,50.0,16.536953158689897,30.123895676263984
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,18,2,2,50.0,-24.440613791143434,26.71854768213034
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,19,2,3,50.0,68.6641090064488,40.678511380681215
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,20,2,4,50.0,-14.018870270477949,25.0183570962273
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,21,2,5,50.0,2.1225093282657554,39.23990677071374
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,22,2,6,50.0,3.9281961144958513,133.03586302155296
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,23,2,7,50.0,153.00570778252197,203.93027454923737
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,24,3,7,50.0,291.4044821685553,165.23772342482295
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,25,3,6,50.0,198.68991968517673,161.51763263007865
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,26,3,5,50.0,93.28435410589196,85.72132223780179
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,27,3,4,50.0,-20.594359199266787,59.07301961430713
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,28,3,3,50.0,-6.911699612516925,65.54431607683725
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,29,3,2,50.0,-52.07291013757808,17.25852501263486
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,30,3,1,50.0,17.284210750077246,17.13263971815794
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,31,3,0,50.0,-63.90701181165021,33.83180593053498
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,32,4,0,50.0,90.03423867388203,67.56427541451636
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,33,4,1,50.0,56.749442478574075,47.614915276915326
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,34,4,2,50.0,110.91139245243428,23.182524957702316
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,35,4,3,50.0,-6.3935967542706305,59.80686761325218
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,36,4,4,50.0,34.01926705542226,95.96840885975173
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,37,4,5,50.0,152.75968220428464,81.91886497278875
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,38,4,6,50.0,169.60729926633843,79.50912834004228
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,39,4,7,50.0,130.7322803712687,163.11854589826126
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,40,5,7,50.0,60.89168899443798,132.67263457440774
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,41,5,6,50.0,42.02714489671621,27.043164998558233
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,42,5,5,50.0,214.37066129124028,67.54730543822915
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,43,5,4,50.0,162.484375715807,80.09284822124313
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,44,5,3,50.0,233.7920194301752,97.63471862191824
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,45,5,2,50.0,114.17314339968834,57.05554368779415
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,46,5,1,50.0,211.6974711988751,73.09110695986539
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,47,5,0,50.0,159.43893704400347,92.75457916942689
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,48,6,0,50.0,212.3665745409726,97.62023205679363
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,49,6,1,50.0,167.86444021384008,104.92713724715182
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,50,6,2,50.0,108.95118435833992,39.55961639365194
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,51,6,3,50.0,159.15977111489204,42.97696754174524
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,52,6,4,50.0,129.19770088041247,42.938179024519016
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,53,6,5,50.0,73.65290953031604,21.247474630297134
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,54,6,6,50.0,-29.11902471366966,-4.637888606332202
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,55,6,7,50.0,78.93339973966056,152.63157358364373
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,56,7,7,50.0,96.27968536063315,123.98518929224684
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,57,7,6,50.0,151.42296436203645,180.74278276920745
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,58,7,5,50.0,-64.80598072447185,90.27696263153864
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,59,7,4,50.0,-32.12983240877991,103.11075849608136
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,60,7,3,50.0,-77.14936285922475,63.078880079419925
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,61,7,2,50.0,-7.063085970581232,61.783130740213046
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,62,7,1,50.0,-69.27027116571958,56.21745154879992
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,63,7,0,50.0,-30.42329403667274,69.94019035235945
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,0,0,0,100.0,-150.17442143550122,-27.215111657243806
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,1,0,1,100.0,-56.01758049206759,-19.49400896204089
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,2,0,2,100.0,-13.780816593951817,0.5352342346662957
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,3,0,3,100.0,32.17430373582865,-15.887741178978354
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,4,0,4,100.0,-53.16604099010145,-10.179324974479222
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,5,0,5,100.0,-131.0808710904535,10.964023773445671
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,4,6,0,6,100.0,-123.69738690910246,30.695375888156025
