source,timestamp,point_index,row,column,contact_invOLS_40nm_nm_per_V,contact_invOLS_30nm_nm_per_V,contact_invOLS_50nm_nm_per_V,contact_fit_R2,contact_points,valid_before_map_outlier_filter,retained_for_global_consensus
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,14,1,1,74.93318188675553,72.53520748658136,77.58902678749511,0.9987679690453646,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,15,1,0,76.0160244525656,73.41863506119363,79.05736122098425,0.9987226537430831,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,16,2,0,75.48534030893688,74.00700944656957,77.98933439606778,0.9990237192227228,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,17,2,1,72.18064098657095,70.87046802958328,74.75584627881007,0.9995340205747475,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,18,2,2,72.48903260239986,71.36278254670897,73.96852373791202,0.9996504303658204,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,19,2,3,72.81168785302644,72.25724608842671,75.61891744782612,0.9996942369601549,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,20,2,4,72.5987827809973,69.298040062259,75.42362626139293,0.997458329877163,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,21,2,5,60.85420387387854,59.11623291807273,63.18768679902391,0.9989596970432584,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,22,2,6,61.94990082844826,59.56138417173582,69.01206314663786,0.9981207274354889,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,23,2,7,62.63779323097846,61.44417011819619,70.30002624531443,0.9992588122868382,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,24,3,7,62.615064399294454,60.44571737862713,69.87112365965646,0.9988147526420782,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,25,3,6,65.97227308444482,61.85614581593318,72.12020352409733,0.9952431263295007,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,26,3,5,72.61274555035908,70.81615017963497,75.04017991819568,0.9992526003452127,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,27,3,4,74.6459798342947,72.84540907666312,75.91481002379024,0.9995837657045019,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,28,3,3,75.3483718534667,73.54931815808223,78.14076144218153,0.999298651833403,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,29,3,2,72.2352825143591,71.50859876378551,72.96962527098339,0.9997791741552768,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,30,3,1,71.82658794478378,70.8156983766865,73.66969480347753,0.9996586699656308,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,31,3,0,73.72661491407179,72.1442316322812,75.80713803778023,0.9994810385314861,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,32,4,0,72.39744901748112,71.66346510862556,73.56601189974597,0.9998244746143297,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,33,4,1,73.57627016126602,72.00880137594451,74.71994246854887,0.9994935547196789,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,34,4,2,71.54600585018119,71.00204769330867,72.63958193356812,0.9998268393280169,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,35,4,3,71.16403612672207,69.4190890517038,73.24083342771877,0.9993218254100411,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,36,4,4,70.2735767337892,69.08197490121711,72.78806688937324,0.9996854433682094,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,37,4,5,71.78460277912825,70.19751827376504,73.1257019453321,0.9994660422029948,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,38,4,6,62.212960641472826,61.5016302854431,67.38227325996763,0.9992993626674211,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,39,4,7,60.32792393422642,59.14823654608987,71.51604770845115,0.9993973832861465,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,40,5,7,59.35007497321926,59.134131634899674,70.78753316769802,0.9998635452532333,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,41,5,6,71.88172624591935,69.46958624877739,75.3418672341405,0.9988250726635755,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,42,5,5,67.51229839963344,64.54113778870915,70.90961654556165,0.9975035339639916,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,43,5,4,77.71286129304946,75.21053116882968,80.22799124593288,0.9988641156388868,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,44,5,3,75.367726781818,72.99015374875879,77.96281146851099,0.9989996923219028,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,45,5,2,76.6854376903416,74.83108685760753,78.24343195608905,0.9992460859899142,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,46,5,1,73.695893916659,72.60115343799289,74.76828069335605,0.9997330976925116,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,47,5,0,72.57573529127328,71.61945942166493,74.32435472623321,0.9996299034586313,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,48,6,0,60.479633268861946,59.97503361440375,60.80875368365058,0.9998002305006533,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,49,6,1,74.86808534981454,73.64758849987571,75.9653507415167,0.9995217471775005,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,50,6,2,72.90636144383161,71.24229359239739,75.2233084379174,0.9993631524848547,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,51,6,3,71.1131224730825,69.63508812562246,72.48645277376096,0.9993226529039348,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,52,6,4,63.613610154682355,61.115782848952755,69.87533797983383,0.9982096990159798,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,53,6,5,73.1001818092935,69.58214202021489,76.76621969933575,0.9962151662898729,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,54,6,6,69.93561838118927,69.0042031076014,71.88812614795177,0.9996116145848769,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,55,6,7,61.72771686738961,60.83093637765892,62.201758813816454,0.9996417536914654,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,56,7,7,67.7682731853394,66.54071647500886,69.74590851707973,0.9993066501980438,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,57,7,6,59.69360656666822,58.40229551419817,64.21148365919734,0.9992748427942333,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,58,7,5,58.52077160317159,57.41054619804077,68.69286938562178,0.9995180700173559,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,59,7,4,60.90630002367695,59.843380528758814,71.90929243078882,0.9996142949301271,40,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,60,7,3,62.78778258575278,61.97662968288419,63.17688285115832,0.9998319541463849,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,61,7,2,66.2975146611955,65.1279242100702,68.8206683496853,0.9994746442804691,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,62,7,1,60.4527202034391,59.84360642328877,66.00495909163516,0.9998177464361716,41,True,True
31-08-26/map-data-2026.08.31-15.29.09.174.jpk-force-map,2026-08-31T15:29:09.174000,63,7,0,62.34357265597171,62.000133997691655,65.16948995906439,0.9998673975990551,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,0,0,0,64.82250445384723,62.28178183655412,76.26913749971844,0.9977442528095107,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,1,0,1,75.40620435008657,75.11327523381608,75.7291090124936,0.9999128074594622,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,2,0,2,69.45585525456343,67.42241081418726,72.52558678057466,0.9990829994196907,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,3,0,3,61.50801860813109,61.097011493122686,66.01831392526498,0.9998964016469163,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,4,0,4,65.34219049909362,64.37450553543677,67.97653838812748,0.9996163970652784,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,5,0,5,67.31705032713639,67.52367520953415,67.31232352846231,0.9998417185872364,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,6,0,6,66.72491298696664,66.18396070008016,67.35414696793264,0.9996265130805547,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,7,0,7,64.18639222511023,62.73256954871427,69.25318234371841,0.9994267376222187,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,8,1,7,67.43761175566726,66.69610422714001,68.15587606124942,0.9997272634725864,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,9,1,6,72.13885168169851,70.84554541688631,73.19744604655791,0.9990233239071957,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,10,1,5,61.34340742648096,60.34595975991544,62.126051758754905,0.9996555055737683,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,11,1,4,61.949778794489006,60.894739601650954,66.19194936066741,0.9995879631434367,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,12,1,3,70.5829232534613,67.61128872712894,74.25370646663009,0.9975603541020948,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,13,1,2,73.82603045554063,71.51384382140785,76.20460398173806,0.9989227000099121,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,14,1,1,75.10433142820675,73.55975518376914,76.6307620175646,0.9995383304403355,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,15,1,0,76.05955482242373,74.3009133952392,77.35050871186162,0.9991478353503496,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,16,2,0,73.61210273677821,72.23771854118029,75.2824608647941,0.9996137833843425,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,17,2,1,73.00424040212816,71.80456970186279,74.74646131537786,0.9996634917468371,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,18,2,2,72.3399736022969,71.39477120901758,73.47102783620174,0.9996188850917619,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,19,2,3,70.91472074691963,69.98493940385795,73.31448405622913,0.9997565096524518,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,20,2,4,68.54460920598343,66.32770972142411,72.41339112861074,0.9983068052189634,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,21,2,5,62.948441644208344,61.94631303925278,63.77162451431844,0.9996882127041643,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,22,2,6,65.77491890392028,63.73620036482751,71.05123142102732,0.9987235444346374,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,23,2,7,63.03186694024304,60.01752591149242,68.85957608170756,0.9969461244903368,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,24,3,7,62.86638777156468,61.41244889946166,71.09269761939562,0.9992307400740806,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,25,3,6,65.52480757045385,61.764520853165195,73.20466279353016,0.9955617368118108,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,26,3,5,72.56175244509528,71.35458470075554,73.53163343216886,0.9995089323490826,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,27,3,4,75.94658920951191,74.38004273410341,78.13546130219957,0.9994699687656247,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,28,3,3,70.69161874736706,70.22998878282564,72.54053779075417,0.9998979942773185,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,29,3,2,77.09731208851406,75.6064102327329,78.51762848266877,0.9996636760938256,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,30,3,1,72.25133869027397,71.2971087920149,73.98505717953105,0.9997436510323993,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,31,3,0,72.39103885137798,71.30335719867125,74.31397027476824,0.9997104489146078,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,32,4,0,72.4258271059841,70.28918423241275,75.68367093881639,0.9990458454321659,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,33,4,1,72.85976295296022,71.50413883523612,74.45126099489154,0.9996273514201305,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,34,4,2,72.06233225131565,70.85281676466346,74.01772282746634,0.9996840998268469,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,35,4,3,72.1188879329489,70.25011535403286,74.46032848897,0.999242286393883,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,36,4,4,71.93263611969915,70.19841374999311,74.05701195831708,0.9990881953670555,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,37,4,5,73.84114387977647,72.021269511872,76.05605193024066,0.9993900480348158,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,38,4,6,65.88489862852563,64.75584866843089,70.00332779062516,0.9994791502493762,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,39,4,7,59.79960589335648,58.29723880433465,72.41758766740233,0.9987363044061087,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,40,5,7,63.29329906909946,59.018350719408154,72.04885316461377,0.9939862414619843,41,False,False
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,41,5,6,69.26941990007059,68.22264470913609,71.44707729435642,0.998182944514371,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,42,5,5,67.05457388083246,61.99722568692715,72.33883979819439,0.9918395312558885,40,False,False
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,43,5,4,70.95237579609278,68.63635872490634,73.20011383026326,0.9992684969497126,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,44,5,3,71.18229186196878,70.57235493757872,72.23515357642417,0.9998718928882222,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,45,5,2,72.42771264457025,71.11771408448263,74.49894910434685,0.9996469536985527,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,46,5,1,71.92064103530191,70.09636573161171,74.5656565493778,0.9993968514812203,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,47,5,0,71.71825164103738,70.80918083358056,71.97910971639871,0.9998024713730128,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,48,6,0,61.048342507449476,60.29055709705514,68.46289297670587,0.9996363038236781,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,49,6,1,74.7633482390439,72.40783664035766,77.21225827089904,0.9989023365797726,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,50,6,2,72.93436236933707,71.71335688275646,74.86725148895091,0.9996132082796818,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,51,6,3,73.26128936603101,71.74284474071708,74.61099960714876,0.9994397736724,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,52,6,4,62.495264258090394,60.817966139064474,63.49099235242011,0.9991256236022397,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,53,6,5,69.76851280294915,66.73127183324503,75.13797093995387,0.9971942176009705,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,54,6,6,71.91227178487276,70.5447872386913,75.12356835960004,0.9994005242651518,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,55,6,7,62.75865393809493,61.14915176136796,73.99657934687292,0.9982295267757263,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,56,7,7,66.92379148881102,67.14770535627099,67.77254458093776,0.9997931268282325,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,57,7,6,57.92278789026065,57.02056529369932,66.21511031202895,0.9991885813494492,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,58,7,5,72.71586088423226,70.05453587048856,76.51803508751365,0.997328725641647,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,59,7,4,65.67417050611483,61.9099444927169,72.33867221051968,0.9961040875411588,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,60,7,3,61.16317204058311,60.20878467696573,66.71784116715247,0.9995008847786527,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,61,7,2,60.292357975422235,59.13318834591357,64.3387857524442,0.9994736802421409,41,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,62,7,1,63.27573791848145,61.95841283877083,66.29245936503395,0.9994181596805672,40,True,True
31-08-26/map-data-2026.08.31-15.55.19.495.jpk-force-map,2026-08-31T15:55:19.495000,63,7,0,60.170064476101835,59.960433999184254,60.49074090758128,0.9998213195318628,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,0,0,0,66.43451709679198,66.52833304391264,67.4453505908297,0.9994543675791878,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,1,0,1,83.48495159670594,85.99489234486781,82.14385628035087,0.9939079287917747,40,False,False
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,2,0,2,65.36700002050986,64.6314380388478,66.62333549670919,0.999520430346816,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,3,0,3,60.225772509248486,60.04823050612733,60.6339790160456,0.9997899180257325,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,4,0,4,66.22730348684276,64.9921784415865,67.18752072644746,0.9995122608709379,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,5,0,5,66.31991501384944,63.801964008136075,68.32205042590545,0.998795285134413,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,6,0,6,67.04773090754072,66.12023138978797,69.07073536839751,0.9997349961809637,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,7,0,7,67.69547696263199,63.26757128772865,72.05095638256493,0.9954067846416846,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,8,1,7,67.36409116741501,66.25469362568374,69.44423400170112,0.9995872516590238,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,9,1,6,66.75510521501829,64.1236486107145,70.30502045169558,0.997930172786916,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,10,1,5,62.58063295589357,61.348233576348626,64.88099288573405,0.999450089939628,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,11,1,4,56.86736407340602,56.21479016246558,62.66971349863057,0.999373144002218,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,12,1,3,65.8754422289421,63.22411713197223,70.82957118957265,0.9983221326753446,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,13,1,2,74.26450263576263,72.13857944223531,76.64539976100738,0.9990448855831933,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,14,1,1,74.50995870316841,72.83524760661183,76.14775483551416,0.9992102636947569,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,15,1,0,72.33777270858985,71.38790549403237,73.47262071531671,0.9996358578655776,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,16,2,0,73.49043168661262,72.14929402667707,75.65945145906242,0.9995712598356444,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,17,2,1,74.02942564252636,72.61072284591633,75.27119221678122,0.9995922284378995,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,18,2,2,72.38313863241879,70.38495505689927,74.47605357721909,0.9992219747051906,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,19,2,3,71.72988802226288,70.05412132865688,73.67982315214242,0.9995645298158934,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,20,2,4,64.189690553059,61.451411597458005,68.96439250213604,0.997918107988935,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,21,2,5,62.41394011847754,61.72500738584523,62.677608511945024,0.9998200875772424,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,22,2,6,60.89741603434187,60.228264202524535,64.55950658429244,0.999433451902602,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,23,2,7,62.22044409149963,60.92517061506577,64.129543064415,0.9995205357128911,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,24,3,7,61.3090589889326,59.448868728505346,62.52549780339455,0.9989158993084358,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,25,3,6,59.055651146539695,57.82513553296545,68.45551635669436,0.9993007540051226,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,26,3,5,69.53471489381333,66.57656734629846,73.7040242306441,0.9981460699146403,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,27,3,4,74.76978535066283,72.97787901258712,76.1398691427075,0.9994164290053809,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,28,3,3,72.26003399667499,71.39972277276777,73.11504503179145,0.9998007492605877,41,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,29,3,2,73.2532678092484,70.83925094018592,76.92813890007844,0.9990260932602361,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,30,3,1,71.69349000155974,69.86092363070442,73.56509430612728,0.9991989246254627,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,31,3,0,72.90550411036787,70.89414830085704,75.07636577727733,0.9991803461340534,40,True,True
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,2026-08-31T16:20:38.892000,32,4,0,70.8547661374626,69.950526465499,72.72874293385884,0.9996801902691366,40,True,True
