concentration_wt_percent,load_regime,variant,velocity_model,scale_mode,contact_shift_nm,excluded_speed_label_um_per_s,source,map_intercept_pN_at_window_center,map_linear_slope_pN_per_nm,fitted_map_force_scale,contact_response_constraint_center,contact_response_constraint_sigma
30,high_load,primary,M1_no_slip_chi1,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,-161.57366415845587,0.27441562559420146,0.8667261305521193,1.020501445017358,0.02
30,high_load,primary,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,-0.4277301787571024,-0.42007747078670243,1.1772224453246534,0.9942215281537514,0.02
30,high_load,primary,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,-172.69046140407275,0.19101508941996162,0.9888229504587288,1.0132625529666317,0.02
30,high_load,primary,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,-219.17250534982531,0.3115473916337908,0.8977807255276069,1.0173275001234479,0.02
30,high_load,primary,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,-103.60732087926067,-0.04382567841559258,0.907548954533308,1.020501445017358,0.02
30,high_load,M2_dmin30,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,-2.019827387991079,-0.405710629997216,1.1848782292847289,0.9942215281537514,0.02
30,high_load,M2_dmin30,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,-172.92946505795575,0.20597888242656498,0.9941572296434218,1.0132625529666317,0.02
30,high_load,M2_dmin30,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,-218.65373270606173,0.3174339151363693,0.8950755390351154,1.0173275001234479,0.02
30,high_load,M2_dmin30,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,-103.24102405288878,-0.04763359304383121,0.903798750833208,1.020501445017358,0.02
30,high_load,M2_dmax150,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,84.27226453934875,-1.8671300895477094,1.1284353511902396,0.9942215281537514,0.02
30,high_load,M2_dmax150,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,-159.95702980853278,-0.08585615057945914,1.0037555655674764,1.0132625529666317,0.02
30,high_load,M2_dmax150,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,-215.72929167305233,0.1222692821158699,0.9178472572724524,1.0173275001234479,0.02
30,high_load,M2_dmax150,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,-32.41527258032818,-0.5797567838527186,0.9599911536259373,1.020501445017358,0.02
30,high_load,M2_dmax350,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,-30.405418235021624,-0.10524982186585621,1.1947143271733829,0.9942215281537514,0.02
30,high_load,M2_dmax350,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,-168.09510194386448,0.24156295839930195,0.9919417120019245,1.0132625529666317,0.02
30,high_load,M2_dmax350,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,-210.00992288570703,0.32012489531518784,0.8943187013307313,1.0173275001234479,0.02
30,high_load,M2_dmax350,M2_fitted_chi,contact_constrained,0.0,nan,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,-128.0707604610893,0.1274442704875285,0.8771264147465936,1.020501445017358,0.02
30,high_load,M2_fixed_unity_scale,M2_fitted_chi,fixed_unity,0.0,nan,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,55.53976883787795,-1.0948429977079779,1.0,0.9942215281537514,0.02
30,high_load,M2_fixed_unity_scale,M2_fitted_chi,fixed_unity,0.0,nan,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,-162.91146568042925,0.17123328143269856,1.0,1.0132625529666317,0.02
30,high_load,M2_fixed_unity_scale,M2_fitted_chi,fixed_unity,0.0,nan,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,-213.7811828961583,0.39323508327936774,1.0,1.0173275001234479,0.02
30,high_load,M2_fixed_unity_scale,M2_fitted_chi,fixed_unity,0.0,nan,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,-53.115855223661,-0.2616164521390031,1.0,1.020501445017358,0.02
30,high_load,M2_contact_minus2p5nm,M2_fitted_chi,contact_constrained,-2.5,nan,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,-4.011048981303482,-0.4005277112490812,1.1840805729666237,0.9942215281537514,0.02
30,high_load,M2_contact_minus2p5nm,M2_fitted_chi,contact_constrained,-2.5,nan,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,-173.5477109321638,0.20461872764595893,0.9944370563811917,1.0132625529666317,0.02
30,high_load,M2_contact_minus2p5nm,M2_fitted_chi,contact_constrained,-2.5,nan,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,-219.24471835501993,0.3166176349531556,0.8953749762316789,1.0173275001234479,0.02
30,high_load,M2_contact_minus2p5nm,M2_fitted_chi,contact_constrained,-2.5,nan,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,-106.67961001438157,-0.033520022024060646,0.9034507239917543,1.020501445017358,0.02
30,high_load,M2_contact_plus2p5nm,M2_fitted_chi,contact_constrained,2.5,nan,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,1.6319458082214406,-0.44187792174849666,1.1786107477440015,0.9942215281537514,0.02
30,high_load,M2_contact_plus2p5nm,M2_fitted_chi,contact_constrained,2.5,nan,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,-172.80969312559742,0.18351118783929382,0.9909045109482567,1.0132625529666317,0.02
