analysis_variant,acquisition_order,block,speed_um_per_s,distance_nm,available_pixels,original_map_median_force_pN,empirical_hyd_full_model_pN,empirical_hyd_reference_value_pN,empirical_hyd_shape_correction_pN,full_model_corrected_map_median_force_pN,full_model_corrected_map_force_q25_pN,full_model_corrected_map_force_q75_pN,pb_fit_gauge_centered_map_median_force_pN,pb_fit_gauge_centered_map_force_q25_pN,pb_fit_gauge_centered_map_force_q75_pN,map_force_spatial_mad_pN,hyd_reference_distance_nm,hyd_coefficient_pN_nm_per_um_s_to_alpha,hyd_velocity_exponent_alpha,hyd_distance_shift_D0_nm
shared_empirical_20_250,20,3,0.3,120.0,64,125.43008189753934,319.4532087991477,176.18104651418403,143.27216228496368,-194.02312690160838,-222.17462210558244,-175.89911000151696,-17.842080387424346,-45.99357559139841,0.2819365126670732,33.08335268771444,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,125.0,64,118.09050963972689,309.7646076489904,176.18104651418403,133.5835611348064,-191.67409800926353,-213.9859622759364,-161.76476988991976,-15.493051495079499,-37.80491576175237,14.41627662426427,39.00213976377099,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,130.0,64,118.85482371821254,300.6463928150613,176.18104651418403,124.46534630087726,-181.79156909684875,-210.1478980881194,-162.15395087239258,-5.610522582664714,-33.96685157393537,14.027095641791448,38.34180845440045,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,135.0,64,116.89343272239412,292.04963499227074,176.18104651418403,115.8685884780867,-175.15620226987662,-207.47893579996807,-162.17586851834747,1.0248442443074168,-31.297889285784038,14.005177995836561,34.674332832725355,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,140.0,64,95.20084957639435,283.93084568655985,176.18104651418403,107.74979917237582,-188.7299961101655,-208.7212336459901,-157.92891576844738,-12.548949595981469,-32.54018713180608,18.25213074573665,39.184742261764,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,145.0,64,89.84587955199547,276.2512414146824,176.18104651418403,100.07019490049836,-186.40536186268693,-213.23960690744013,-163.66174538208065,-10.224315348502898,-37.0585603932561,12.51930113210338,36.29176749621785,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,150.0,64,85.71618453656541,268.97612416843145,176.18104651418403,92.79507765424742,-183.25993963186605,-209.6001630576107,-170.68466765617774,-7.078893117682014,-33.41911654342667,5.496378858006295,34.19746373181246,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,155.0,64,87.3828872503729,262.07435726037596,176.18104651418403,85.89331074619193,-174.69147001000306,-197.35224009975008,-160.12157238994462,1.4895765041809739,-21.171193585566044,16.059474124239415,27.029861266888506,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,160.0,64,69.42991447371601,255.51791984767988,176.18104651418403,79.33687333349584,-186.08800537396388,-211.57709210122704,-158.57107492141103,-9.906958859779849,-35.396045587043005,17.609971592773007,39.72392808818877,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,165.0,64,71.30253615402263,249.28152669200145,176.18104651418403,73.10048017781742,-177.9789905379788,-195.01611348692407,-151.97434428388527,-1.79794402379477,-18.835066972740037,24.20670223029876,31.357864703172478,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,170.0,64,76.10370029756311,243.34230227555744,176.18104651418403,67.16125576137341,-167.23860197799434,-204.63111049753684,-150.77287144003412,8.942444536189697,-28.450063983352806,25.40817507414991,42.19399900546271,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,175.0,64,66.19995727417857,237.67950041892246,176.18104651418403,61.498453904738426,-171.4795431447439,-198.92610262536218,-150.06430198114447,4.7015033694401325,-22.745056111178144,26.116744533039565,35.06493613151354,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,180.0,64,57.49882475367559,232.27426215705202,176.18104651418403,56.09321564286799,-174.77543740337643,-204.7542501269159,-150.95108184297806,1.4056091108076032,-28.573203612731874,25.229964671205977,43.26799841662657,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,185.0,64,54.836209181691814,227.10940591855456,176.18104651418403,50.928359404370525,-172.27319673686276,-203.9508616435582,-141.1662201172417,3.9078497773212746,-27.769815129374166,35.01482639694234,46.97887713407944,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,190.0,64,40.78555738423407,222.16924508951283,176.18104651418403,45.988198575328795,-181.38368770527876,-202.33482009033395,-159.1336869369524,-5.2026411910947274,-26.153773576149916,17.047359577231646,33.20548069686744,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,195.0,64,42.38497898749941,217.4394288808801,176.18104651418403,41.258382366696054,-175.05444989338068,-196.25794857155933,-154.4277281031455,1.1265966208033547,-20.076902057375293,21.75331841103852,31.853278986489816,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,200.0,64,39.69749541578138,212.90680309903408,176.18104651418403,36.725756584850046,-173.2093076832527,-192.6356721671154,-143.04023239544634,2.9717388309313435,-16.454625652931355,33.140814118737694,35.28180423145204,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,205.0,64,42.182605491980766,208.55928797455863,176.18104651418403,32.378241460374596,-166.37668248257785,-196.6322821731974,-145.52377124105118,9.804364031606184,-20.451235659013378,30.657275273132853,41.714722715309975,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,210.0,64,23.600874915204674,204.38577065976625,176.18104651418403,28.20472414558222,-180.78489574456157,-200.7939434733993,-155.9617114246215,-4.603849230377534,-24.612896959215277,20.21933508956252,32.65946631321541,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,215.0,64,36.704637446236205,200.37601038050192,176.18104651418403,24.19496386631789,-163.67137293426572,-180.63726339496299,-142.3291121429751,12.509673579918314,-4.456216880778953,33.85193437120893,27.210081138804306,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,220.0,64,33.86103717797126,196.52055453785115,176.18104651418403,20.339508023667122,-162.65951735987989,-184.95202236093058,-138.44719780893666,13.521529154304147,-8.770975846746552,37.73384870524737,36.18177368587542,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,225.0,64,33.68581801394774,192.81066431277657,176.18104651418403,16.629617798592534,-159.12484629882883,-180.57430788445564,-143.75024273928761,17.056200215355204,-4.393261370271603,32.43080377489642,24.79154372176661,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,230.0,64,30.811335699372997,189.2382485411838,176.18104651418403,13.05720202699976,-158.4269128418108,-177.11726902835863,-132.8036615163749,17.75413367237323,-0.9362225141746023,43.377384997809145,31.898131308437346,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,235.0,64,25.073537647059865,185.79580480628218,176.18104651418403,9.614758292098145,-160.72226715922233,-188.88105211661582,-141.753061336726,15.458779354961706,-12.700005602431787,34.42798517745803,38.98693517050795,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,240.0,64,23.093855997203548,182.4763668456279,176.18104651418403,6.295320331443861,-159.38251084842435,-182.79201316872422,-140.64176424135553,16.798535665759687,-6.610966654540192,35.5392822728285,28.851563131534665,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,245.0,64,19.41251395236254,179.27345749698202,176.18104651418403,3.092410982797986,-159.8609435446195,-183.06372336878204,-132.09261600479397,16.320102969564545,-6.882676854598003,44.088430509390065,35.55079534734956,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,250.0,64,19.869929411862582,176.18104651418403,176.18104651418403,0.0,-156.31111710232145,-175.97983275216544,-127.47360639863864,19.869929411862586,0.20121376201859675,48.707440115545396,34.165703571749496,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,255.0,64,18.143450720006427,173.1935126749683,176.18104651418403,-2.987533839215729,-155.05006195496188,-180.17447876737134,-135.11564307676556,21.130984559222156,-3.993432253187308,41.06540343741847,36.786592263804586,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,260.0,64,20.78515795377156,170.3056096797639,176.18104651418403,-5.875436834420128,-149.52045172599236,-182.6384227999329,-131.71521242944266,26.660594788191673,-6.457376285748865,44.465834084741374,30.892908732673142,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,265.0,64,11.701694434000707,167.51243540624733,176.18104651418403,-8.668611107936698,-155.81074097224663,-171.0008474997753,-128.49827981931804,20.370305541937398,5.180199014408743,47.68276669486599,31.685610887033643,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,270.0,64,13.137162855797826,164.8094041406024,176.18104651418403,-11.371642373581636,-151.67224128480456,-174.52104559374143,-132.34510028556696,24.508805229379476,1.6600009204425987,43.835946228617075,33.64513661719747,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,275.0,64,6.311849566534544,162.19222145459491,176.18104651418403,-13.988825059589118,-155.88037188806038,-173.4006729477998,-127.25245816283257,20.30067462612365,2.7803735663842417,48.928588351351465,31.5261960078197,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,280.0,64,2.9075844221458045,159.6568614389502,176.18104651418403,-16.524185075233845,-156.74927701680437,-171.6558784067688,-124.47520259079596,19.431769497379662,4.525168107415226,51.70584392338807,34.58234381536829,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,285.0,64,7.65695818116313,157.1995460391683,176.18104651418403,-18.981500475015736,-149.54258785800516,-164.32629063235743,-129.20584914531034,26.63845865617887,11.854755881826605,46.975197368873694,22.50098034491566,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,290.0,64,12.411799255237586,154.81672627069707,176.18104651418403,-21.364320243486958,-142.4049270154595,-167.26090694198345,-113.36070209944651,33.77611949872454,8.920139572200583,62.82034441473752,43.278978147136606,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,295.0,64,4.599453352877482,152.50506511702997,176.18104651418403,-23.67598139715406,-147.9056117641525,-166.0425017060815,-128.13023376767896,28.275434750031536,10.138544808102523,48.05081274650507,29.05295644348785,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,20,3,0.3,300.0,64,0.2401145370898331,150.26142193741538,176.18104651418403,-25.919624576768655,-150.02130740032555,-165.32753638631223,-120.32783882032096,26.15973911385848,10.8535101278718,55.85320769386307,32.98097345558386,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,5.0,64,1927.0872220969563,1138.375268531707,176.18104651418403,962.194222017523,788.7119535652494,225.1015531667872,1781.1924313429984,964.8930000794334,401.2825996809712,1957.3734778571825,1163.035863539713,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,10.0,64,1575.499813522354,1024.2188716076384,176.18104651418403,848.0378250934544,551.2809419147156,-162.09276214946806,736.4376137787788,727.4619884288996,14.088284364715975,912.6186602929628,758.4705478399203,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,15.0,64,1320.610569876666,930.8710231907146,176.18104651418403,754.6899766765306,389.7395466859514,-166.63576515911507,667.5031667642172,565.9205932001354,9.545281355068965,843.6842132784012,565.2941517845022,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,20.0,64,1087.461276206585,853.1174487404983,176.18104651418403,676.9364022263143,234.34382746608662,-188.32544482916944,478.96521318885925,410.5248739802706,-12.14439831498541,655.1462597030433,440.06570745205585,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,25.0,64,935.3829042469968,787.3517206186889,176.18104651418403,611.1706741045049,148.03118362830787,-210.42641992195013,281.25253741377765,324.2122301424919,-34.245373407766095,457.43358392796165,335.76150994968776,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,30.0,64,794.7695913848178,730.9998790589573,176.18104651418403,554.8188325447733,63.769712325860496,-221.76662390435945,192.23147012990307,239.95075884004453,-45.585577390175416,368.4125166440871,250.76930743973222,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,35.0,64,665.3409140600634,682.1756341327495,176.18104651418403,505.99458761856545,-16.834720072686082,-209.11393663790852,92.73403468353604,159.34632644149795,-32.93289012372449,268.91508119772004,224.38390968375222,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,40.0,64,565.1143593671611,639.465093102831,176.18104651418403,463.284046588647,-74.3507337356699,-250.737070124598,34.22596013435748,101.83031277851413,-74.55602361041397,210.4070066485415,192.13739914083544,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,45.0,64,484.34127378675316,601.7875914039745,176.18104651418403,425.6065448897905,-117.44631761722133,-230.52884121154028,-18.923179487178345,58.73472889696271,-54.34779469735625,157.2578670270057,157.1366465346429,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,50.0,64,445.00225199541507,568.3029853970013,176.18104651418403,392.1219388828173,-123.30073340158623,-255.69836161819177,-67.2390255480384,52.880313112597804,-79.51731510400774,108.94202096614563,116.71745832996857,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,55.0,64,378.3715862674479,538.3482641984983,176.18104651418403,362.1672176843143,-159.9766779310504,-238.57320053257786,-103.18655803459956,16.20436858313363,-62.392154018393825,72.99448847958448,96.16517136364916,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,60.0,64,328.1472561546923,511.3932045578422,176.18104651418403,335.2121580436582,-183.2459484031499,-247.72186242582023,-127.83363332218335,-7.0649018889658635,-71.5408159116362,48.34741319200069,87.02055420183633,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,65.0,64,299.3036071472743,487.0087126446033,176.18104651418403,310.8276661304193,-187.705105497329,-260.7192840382366,-131.69814534872398,-11.524058983144954,-84.53823752405256,44.48290116546005,85.33213201895441,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,70.0,64,279.1114043637523,464.84381087027157,176.18104651418403,288.66276435608756,-185.73240650651928,-246.74239069791543,-153.49214659580497,-9.55135999233525,-70.56134418373139,22.688899918379065,62.66726630053372,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,75.0,64,235.71606555220916,444.60863544763396,176.18104651418403,268.4275889334499,-208.8925698954248,-240.73473471509237,-162.0956167589195,-32.71152338124077,-64.55368820090834,14.085429755264528,59.53146017969264,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,80.0,64,227.93849508718546,426.06168951320456,176.18104651418403,249.88064299902052,-198.1231944260191,-235.1299175972224,-173.01000217710998,-21.942147911835065,-58.94887108303837,3.1710443370740506,46.673458858571884,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,85.0,64,216.17805186766668,409.0001589222249,176.18104651418403,232.81911240804087,-192.82210705455822,-242.6478450476307,-158.5004651499643,-16.641060540374184,-66.46679853344668,17.680581364219734,61.898218464926615,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,90.0,64,191.33753781573432,393.2524652637287,176.18104651418403,217.07141874954468,-201.9149274479944,-241.38067497549548,-165.57328658684784,-25.733880933810354,-65.19962846131145,10.60775992733619,56.561086911153375,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,95.0,64,175.1680363485711,378.6724754749758,176.18104651418403,202.49142896079175,-203.5044391264047,-241.3471893253717,-173.6375158340491,-27.32339261222066,-65.16614281118765,2.5435306801349213,53.53935208446531,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,100.0,64,153.88101200706183,365.13495349184564,176.18104651418403,188.9539069776616,-211.2539414847838,-233.13629845021785,-172.62780787508055,-35.072894970599776,-56.95525193603382,3.5532386391034834,40.91755006664857,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,105.0,64,137.6210678946307,352.5319538443594,176.18104651418403,176.35090733017537,-214.9108859497287,-225.56451265335238,-182.33483348828463,-38.729839435544676,-49.38346613916835,-6.153786974100598,35.120104978778066,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,110.0,64,137.80510103325264,340.7699372053026,176.18104651418403,164.58889069111856,-202.96483617204996,-233.99918033941162,-176.0859248199831,-26.783789657865924,-57.81813382522759,0.09512169420094096,45.44554671503338,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,115.0,64,128.62266254317657,329.7674447232548,176.18104651418403,153.58639820907078,-201.14478218007824,-220.9222311292313,-173.31908925112185,-24.963735665894205,-44.741184615047274,2.8619572630621803,36.46434822677679,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,120.0,64,126.11246908816162,319.4532087991477,176.18104651418403,143.27216228496368,-193.3407397109861,-223.606644462122,-162.99873159090583,-17.159693196802067,-47.42559794793797,13.182314923278199,44.90967691459722,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,125.0,64,111.09367176601026,309.7646076489904,176.18104651418403,133.5835611348064,-198.67093588298016,-224.19090465654585,-167.46225063553064,-22.489889368796128,-48.00985814236182,8.718795878653395,45.80618296410326,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,130.0,64,112.57284557308472,300.6463928150613,176.18104651418403,124.46534630087726,-188.07354724197657,-209.79880173740062,-171.64594708469065,-11.892500727792537,-33.61775522321659,4.5350994294933855,28.369167320627728,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,135.0,64,102.74912416110655,292.04963499227074,176.18104651418403,115.8685884780867,-189.3005108311642,-211.5727370636087,-172.51747720796322,-13.119464316980157,-35.39169054942468,3.6635693062208077,30.54821397150994,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,140.0,64,101.48198277283367,283.93084568655985,176.18104651418403,107.74979917237582,-182.44886291372617,-212.8095841621906,-155.07444714053602,-6.267816399542141,-36.62853764800656,21.10659937364801,42.529703651708644,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,145.0,64,91.50519310665331,276.2512414146824,176.18104651418403,100.07019490049836,-184.7460483080291,-207.99707304573363,-165.52021831370774,-8.565001793845056,-31.816026531549596,10.660828200476288,29.979847116361295,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,150.0,64,90.81672559897973,268.97612416843145,176.18104651418403,92.79507765424742,-178.15939856945172,-197.06586280966917,-153.21189081845338,-1.9783520552676919,-20.884816295485138,22.96915569573065,33.81174850097029,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,155.0,64,80.25299480912142,262.07435726037596,176.18104651418403,85.89331074619193,-181.82136245125454,-213.05868483231524,-158.38555074815469,-5.640315937070511,-36.877638318131204,17.795495766029347,36.55179306035682,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,160.0,64,74.45777338100287,255.51791984767988,176.18104651418403,79.33687333349584,-181.060146466677,-200.57170994363895,-153.80661634309934,-4.879099952492965,-24.390663429454918,22.374430171084697,35.22341761081218,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,165.0,64,68.05844677342729,249.28152669200145,176.18104651418403,73.10048017781742,-181.22307991857417,-205.26946645730064,-158.13411136968466,-5.042033404390139,-29.088419943116605,18.046935144499372,35.72941861416489,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,170.0,64,63.70855150184124,243.34230227555744,176.18104651418403,67.16125576137341,-179.6337507737162,-208.60815144929978,-149.75006933230685,-3.452704259532169,-32.42710493511575,26.430977181877182,43.86574280576883,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,175.0,64,59.2018271259925,237.67950041892246,176.18104651418403,61.498453904738426,-178.47767329292995,-210.90083146019225,-152.9085898056905,-2.2966267787459174,-34.71978494600822,23.272456708493536,45.471681912481166,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,180.0,64,61.36033968134715,232.27426215705202,176.18104651418403,56.09321564286799,-170.91392247570488,-203.61948403370462,-145.78851160600664,5.267124038479153,-27.43843751952059,30.392534908177396,42.14646929956482,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,185.0,64,45.59056521593837,227.10940591855456,176.18104651418403,50.928359404370525,-181.5188407026162,-199.83748573521606,-155.69195674243076,-5.337794188432156,-23.65643922103203,20.48908977175327,32.62318653254002,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,190.0,64,55.3850779113734,222.16924508951283,176.18104651418403,45.988198575328795,-166.78416717813943,-196.69364440607882,-150.46930140073513,9.396879336044606,-20.512597891894785,25.7117451134489,31.397755267705698,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,195.0,64,45.67911915237809,217.4394288808801,176.18104651418403,41.258382366696054,-171.760309728502,-193.6263393030423,-148.14521979413078,4.420736785682038,-17.445292788858268,28.03582672005325,33.704530327201304,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,200.0,64,41.177630144893484,212.90680309903408,176.18104651418403,36.725756584850046,-171.7291729541406,-198.5078501966813,-144.02811824104674,4.451873560043424,-22.326803682497257,32.15292827313729,41.61349795148779,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,205.0,64,44.41340257954606,208.55928797455863,176.18104651418403,32.378241460374596,-164.14588539501256,-194.15626772115087,-144.41428733811586,12.035161119171477,-17.975221206966836,31.766759176068177,31.466335597863125,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,210.0,64,32.62532456751336,204.38577065976625,176.18104651418403,28.20472414558222,-171.7604460922529,-200.26323285678887,-142.81213113658345,4.420600421931141,-24.082186342604842,33.36891537760059,43.094803607180275,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,215.0,64,40.06145292290407,200.37601038050192,176.18104651418403,24.19496386631789,-160.31455745759786,-180.98578816274787,-143.67296990218193,15.866489056586175,-4.804741648563834,32.5080766120021,28.56962723268131,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,220.0,64,29.689558621351086,196.52055453785115,176.18104651418403,20.339508023667122,-166.83099591650006,-186.4684567485541,-138.30176722819536,9.350050597683975,-10.287410234370071,37.87927928598867,35.22985315755891,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,225.0,64,30.647051165476952,192.81066431277657,176.18104651418403,16.629617798592534,-162.1636131472996,-176.88067266452737,-143.55845595385037,14.017433366884433,-0.6996261503433345,32.62259056033366,25.84746465049249,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,230.0,64,21.512476533652926,189.2382485411838,176.18104651418403,13.05720202699976,-167.72577200753088,-190.21043656550162,-139.41772934885384,8.455274506653154,-14.029390051317591,36.76331716533019,38.55737470709203,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,235.0,64,14.478792269926975,185.79580480628218,176.18104651418403,9.614758292098145,-171.3170125363552,-196.3151260869512,-139.3657582135147,4.864033977828825,-20.134079572767178,36.81528830066932,39.736037723854345,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,240.0,64,23.53102582334192,182.4763668456279,176.18104651418403,6.295320331443861,-158.94534102228596,-179.58032177179462,-134.20180554227215,17.235705491898074,-3.399275257610583,41.97924097191188,33.166007705977385,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,245.0,64,21.473940246253363,179.27345749698202,176.18104651418403,3.092410982797986,-157.79951725072866,-174.6607997498391,-135.20812407562943,18.381529263455377,1.5202467643449324,40.972922438554605,27.670640304469064,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,250.0,64,25.674594384185394,176.18104651418403,176.18104651418403,0.0,-150.50645212999865,-174.929255027145,-130.39584488192145,25.674594384185383,1.2517914870390427,45.785201632262584,35.882176878223326,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,255.0,64,23.46195540968264,173.1935126749683,176.18104651418403,-2.987533839215729,-149.73155726528566,-174.13171222396497,-131.04183893215878,26.449489248898374,2.0493342902190648,45.13920758202525,28.648425835532677,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,260.0,64,19.199404638174173,170.3056096797639,176.18104651418403,-5.875436834420128,-151.10620504158973,-177.7046017117678,-125.35081865160495,25.0748414725943,-1.523555197583761,50.83022786257908,39.722454298860285,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,265.0,64,15.229007302596576,167.51243540624733,176.18104651418403,-8.668611107936698,-152.28342810365075,-168.6469861203773,-129.8493527776541,23.897618410533283,7.534060393806726,46.33169373652993,27.035633608430455,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,270.0,64,17.527814476046018,164.8094041406024,176.18104651418403,-11.371642373581636,-147.28158966455638,-168.86234136604153,-130.19410114651825,28.899456849627654,7.318705148142499,45.98694536766578,27.576023029477124,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,275.0,64,16.472357586524637,162.19222145459491,176.18104651418403,-13.988825059589118,-145.71986386807026,-160.1141364173779,-130.4774947788035,30.46118264611377,16.06691009680614,45.70355173538053,22.809223383306215,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
shared_empirical_20_250,21,3,0.3,280.0,64,17.551804391845945,159.6568614389502,176.18104651418403,-16.524185075233845,-142.10505704710425,-169.57645139221162,-125.63554080765215,34.07598946707978,6.604595121972409,50.545505706531884,27.23027205262468,250.0,114656.57964985952,0.6717637848660486,39.86033631075889
