block,nominal_speed_um_per_s,actual_gap_speed_um_per_s,metric,metric_label,unit,early_value,late_value,pair_symmetric_value,pair_history_half_difference,early_source,late_source
4,0.05,0.04925536853190737,retract_pull_off_force_median_nN,retract pull-off,nN,-0.7082625991338688,-0.7282820630870348,-0.7182723311104517,-0.010009731976583003,27-08-26/0/map4-0.05-data-2026.08.27-16.56.56.658.jpk-force-map,27-08-26/0/map4-0.05-data-2026.08.27-17.08.28.590.jpk-force-map
4,0.05,0.04925536853190737,branch_contact_height_difference_median_nm,approach-retract contact-height difference,nm,0.8395765301558538,0.8653212811744408,0.8524489056651473,0.012872375509293543,27-08-26/0/map4-0.05-data-2026.08.27-16.56.56.658.jpk-force-map,27-08-26/0/map4-0.05-data-2026.08.27-17.08.28.590.jpk-force-map
4,0.1,0.09849597192461855,map_contact_invOLS_median_nm_per_V,InvOLS,nm/V,51.089990897324704,51.13608839185281,51.11303964458875,0.023048747264052594,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,terminal_load_median_nN,terminal load,nN,21.824548854174278,21.821874056613147,21.82321145539371,-0.0013373987805653798,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,far_slope_median_pN_per_100nm,far slope,pN/100 nm,-0.5308226683205418,-0.4909531928289992,-0.5108879305747704,0.019934737745771314,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,contact_height_median_um,contact height,um,13.523468025205407,13.625206450035037,13.574337237620222,0.050869212414815124,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,approach_snap_detected_fraction,approach snap-detected fraction,fraction,0.109375,0.109375,0.109375,0.0,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,approach_snap_distance_median_nm,approach snap distance,nm,75.52205740491925,48.22682968182641,61.874443543372834,-13.647613861546422,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,retract_detachment_piezo_travel_median_nm,retract detachment travel,nm,92.8928592147627,80.98849106185078,86.94067513830674,-5.952184076455957,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,retract_pull_off_force_median_nN,retract pull-off,nN,-0.5586091307821587,-0.6551411491937797,-0.6068751399879693,-0.048266009205810534,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.1,0.09849597192461855,branch_contact_height_difference_median_nm,approach-retract contact-height difference,nm,0.7801028626980644,0.6211765368200403,0.7006396997590523,-0.07946316293901207,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map
4,0.2,0.1968899240691211,map_contact_invOLS_median_nm_per_V,InvOLS,nm/V,51.11063660179005,51.20210020859717,51.15636840519361,0.04573180340356231,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,terminal_load_median_nN,terminal load,nN,21.807502649940133,21.781965810937287,21.79473423043871,-0.012768419501423267,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,far_slope_median_pN_per_100nm,far slope,pN/100 nm,1.0233705276597722,-1.5080607960058354,-0.2423451341730316,-1.2657156618328038,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,contact_height_median_um,contact height,um,13.483709622113315,13.640805281740326,13.56225745192682,0.07854782981350539,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,approach_snap_detected_fraction,approach snap-detected fraction,fraction,0.015625,0.078125,0.046875,0.03125,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,approach_snap_distance_median_nm,approach snap distance,nm,120.02540156372143,96.37232589712809,108.19886373042476,-11.826537833296669,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,retract_detachment_piezo_travel_median_nm,retract detachment travel,nm,88.53079291205455,82.97163822916531,85.75121557060993,-2.7795773414446217,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,retract_pull_off_force_median_nN,retract pull-off,nN,-0.5857803010646461,-0.5000453749784158,-0.5429128380215309,0.04286746304311512,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
4,0.2,0.1968899240691211,branch_contact_height_difference_median_nm,approach-retract contact-height difference,nm,0.7512252725477269,0.46954274246681904,0.610384007507273,-0.1408412650404539,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map
5,0.05,0.04992569032215696,map_contact_invOLS_median_nm_per_V,InvOLS,nm/V,51.04906026937794,51.13147521826652,51.09026774382223,0.04120747444429185,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,terminal_load_median_nN,terminal load,nN,21.805226385871205,21.804707653685497,21.804967019778353,-0.0002593660928535968,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,far_slope_median_pN_per_100nm,far slope,pN/100 nm,-1.4810158544237524,0.8874393342742188,-0.2967882600747668,1.1842275943489855,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,contact_height_median_um,contact height,um,13.713775353954299,13.829541398474483,13.77165837621439,0.0578830222600919,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,approach_snap_detected_fraction,approach snap-detected fraction,fraction,0.921875,0.96875,0.9453125,0.0234375,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,approach_snap_distance_median_nm,approach snap distance,nm,5.218149531165096,5.041559553313727,5.1298545422394115,-0.08829498892568477,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,retract_detachment_piezo_travel_median_nm,retract detachment travel,nm,151.27501272216855,146.86610274821925,149.07055773519392,-2.2044549869746533,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,retract_pull_off_force_median_nN,retract pull-off,nN,-0.5559248387808671,-0.7697577464847449,-0.662841292632806,-0.10691645385193893,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,branch_contact_height_difference_median_nm,approach-retract contact-height difference,nm,1.2117489084876594,0.6396746342669197,0.9257117713772895,-0.2860371371103698,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.2,0.1997452400244206,map_contact_invOLS_median_nm_per_V,InvOLS,nm/V,51.17232245089003,51.13708895713901,51.15470570401452,-0.01761674687551107,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,terminal_load_median_nN,terminal load,nN,21.7937911526856,21.793187526474632,21.793489339580116,-0.000301813105483717,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,far_slope_median_pN_per_100nm,far slope,pN/100 nm,-1.3243567318995568,-0.6568640934075154,-0.9906104126535361,0.3337463192460207,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,contact_height_median_um,contact height,um,13.757283184135236,13.786212991105597,13.771748087620416,0.014464903485180258,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,approach_snap_detected_fraction,approach snap-detected fraction,fraction,0.921875,0.953125,0.9375,0.015625,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,approach_snap_distance_median_nm,approach snap distance,nm,5.181320730875475,5.487801936213124,5.3345613335443,0.15324060266882444,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,retract_detachment_piezo_travel_median_nm,retract detachment travel,nm,130.65549013629987,116.44803285363643,123.55176149496816,-7.10372864133172,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,retract_pull_off_force_median_nN,retract pull-off,nN,-0.6144460874518812,-0.5657179843597169,-0.590082035905799,0.024364051546082177,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,branch_contact_height_difference_median_nm,approach-retract contact-height difference,nm,0.537847333104179,0.478633960215322,0.5082406466597504,-0.029606686444428487,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
