block,nominal_speed_um_per_s,actual_gap_speed_um_per_s,pair_midpoint_acquisition_order,pair_center_time_epoch_s,pair_half_span_min,baseline_method,quantity,distance_nm,median_pN,q25_pN,q75_pN,paired_pixel_count,early_source,late_source
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,290.0,-0.746302795229129,-1.4741330135908026,0.730600659483881,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,295.0,0.6538597373572004,-1.0180138824550822,1.7039786674063642,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,295.0,-0.4271527290570645,-1.5078088686384885,0.9012426101045061,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,300.0,0.388942615067919,-0.5248100362419844,1.1968068093659712,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,300.0,-0.0958400403402939,-1.3216043436149638,0.9355390677175098,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,305.0,0.23034748077076198,-1.0435595469442618,0.996340302877167,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,305.0,-0.1182173654123335,-1.4396791782932838,0.8900420700071604,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,310.0,-0.41304812527641876,-1.1460777460008194,0.7634421158646659,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,310.0,-0.33083758627357546,-1.0040369624556962,0.9862740698634433,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,315.0,-0.23547858715636902,-1.068481639476459,0.9601226497597439,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,315.0,0.16881577560521252,-0.9355479758886525,1.3150301135580191,64,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,320.0,-0.0009739600085680866,-1.4047769650651678,1.101210259027582,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,320.0,-0.27975219607593843,-1.1330599390584326,1.1977688918130946,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,325.0,-0.12357414545756029,-1.3113777635264823,0.8650071406455093,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,325.0,0.152258455462166,-0.6837733749329524,1.0486461124761122,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,330.0,-0.002446777582152962,-0.9764127247783525,0.9426091859492288,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,330.0,0.0613119702859406,-0.8613488518324203,1.225995915715486,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,335.0,-0.4043003015418297,-1.1732239118451404,1.054745240089328,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,335.0,0.2354370156922621,-0.9696128210607808,1.5251916792764346,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,340.0,0.046714447720999974,-1.1131293915693168,0.6784284724473918,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,340.0,0.31915006617265707,-0.7774338828150573,1.6543482784408567,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,345.0,0.18682215819919257,-1.1235697677570995,1.3437322399035465,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,345.0,0.32887778869570644,-1.0248197249525464,1.482390887931043,63,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,350.0,0.0870744002650794,-1.3665846674180702,1.258582004533544,61,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,350.0,0.33956759366587935,-0.7599263577859758,2.003922717314838,61,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,355.0,-0.267090715966215,-1.2522512644795123,1.2245290369219117,61,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,355.0,0.14497751052055807,-1.2001919142728332,1.7918013540188502,61,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,360.0,-0.8241483305359387,-2.0060963109927794,1.5799294195052527,59,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,360.0,0.49428470427069415,-1.0073062611422685,2.152766373967598,59,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,365.0,-0.26732826718799035,-1.8639189354960242,1.3084707304525545,56,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,365.0,0.32960231992129163,-0.6598163342382402,1.6635979291307055,56,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_sym,370.0,0.8676736531071525,-1.88131956247584,2.040882718000458,34,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.05,0.04992569032215696,27.5,1787845992.351375,9.543593750397365,far_constant_referenced,F_history,370.0,1.1941224805621613,-1.057901701945557,3.1578871638723185,34,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.57.18.559.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,5.0,3565.8859675411736,2594.310870853198,4092.684089031282,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,5.0,-121.14340276878374,-235.15606442974172,5.913390103271809,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,10.0,2527.6305762203037,1550.2557184892698,2854.4992889818886,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,10.0,-54.8606899188668,-195.47334388377016,1.9910501654158566,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,15.0,1405.1393229662453,861.4181992446591,1597.7616865884638,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,15.0,-50.7822920968801,-85.40076620753439,-18.9336055988434,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,20.0,776.1642403907391,570.8291653484883,866.0884387367402,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,20.0,-45.324487498008665,-70.78267526814984,-21.342895622334947,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,25.0,425.32583489230217,341.00270967741073,477.3480887398878,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,25.0,-32.40141635149176,-43.63825898326431,-16.15512677938912,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,30.0,238.3969293024556,201.19310997286863,263.5043598417154,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,30.0,-22.102715748356268,-32.90014510347759,-8.674962011329603,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,35.0,132.56385013232386,110.85747811462639,148.61147188354806,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,35.0,-13.691070301764082,-22.06154565904059,-5.0057858305098915,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,40.0,76.71129499263924,64.67638438162668,90.81997614658182,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,40.0,-9.546876875946097,-16.203442546866036,-2.2199096221610777,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,45.0,46.297480533684784,35.4701226480643,58.06262711250285,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,45.0,-5.066887424300196,-12.1772492193727,0.5283307523904588,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,50.0,28.151350098515984,21.666773080908897,37.66203962271473,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,50.0,-4.209928585646422,-10.081320052862639,2.6233544623082232,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,55.0,19.792362466011724,12.139046162011446,25.24390849791409,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,55.0,-1.5222833300378176,-8.203742930269353,4.841090410858036,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,60.0,15.221578486776037,8.243159388704505,20.99158366657925,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,60.0,-1.5586260214126435,-6.404257924009171,5.519550102595105,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,65.0,12.429133187311978,7.74014649243526,18.044801421934785,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,65.0,-0.034173468666668705,-5.830331795513355,5.063706366437126,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,70.0,10.428195739519117,4.92316148267829,15.694200554019387,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,70.0,-0.5108913949533342,-5.502005709933554,5.76738757989941,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,75.0,9.24419935301686,4.490436958698124,14.780910747587,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,75.0,0.26669708684040416,-5.284634233320041,6.457254179033347,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,80.0,9.856657431888639,3.345694070096864,14.069522220276282,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,80.0,0.5230804847783608,-6.058848354238954,7.735704035130875,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,85.0,8.561233145778571,2.8235774151308175,12.146193065984358,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,85.0,-0.16729665545033223,-4.860687051834131,7.1215821610353345,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,90.0,7.231369726403496,3.5289450811559155,14.000825060878025,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,90.0,1.570378577947834,-4.536583175425981,5.9228457444163825,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,95.0,7.4335986172214135,2.0893842035314827,12.8906035602304,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,95.0,0.057725050980103276,-5.368071189619741,6.305393263733018,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,100.0,7.340807917233716,2.756944935693596,11.5544877646411,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,100.0,0.4901930325862638,-4.152374720823351,5.01129419251979,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,105.0,7.253940795039927,1.5132569305220183,11.62491168915328,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,105.0,-0.2561967457391344,-4.791878472309875,4.934697709574886,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,110.0,6.476767415724443,2.7137626666104073,10.87814262739738,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,110.0,1.1925729007765562,-3.947090517410886,4.782839519674124,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,115.0,6.402861845286711,2.2319877349657506,11.076643937414767,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,115.0,0.6422738651655556,-4.9651357079504255,5.879655118419779,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,120.0,6.716859811113316,2.057899662747696,11.486696087738803,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,120.0,0.43176920954201226,-4.624686914654851,5.936089005172464,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,125.0,6.03837911280632,0.44146338993985057,10.418769984818464,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,125.0,-0.49260839309403176,-2.8181083999209178,5.066959030116912,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_sym,130.0,6.633583305755975,2.1129801615815644,10.307354297164906,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
5,0.2,0.1997452400244206,27.5,1787845981.617,2.0810374995072682,linear_drift_corrected,F_history,130.0,0.058283214019222596,-4.558518629310467,5.650931558464015,64,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map
