source,timestamp,block,nominal_speed_um_per_s,point_index,row,column,distance_nm,force_linear_drift_corrected_pN
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,43,5,4,100.0,29.01757639561663
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,44,5,3,100.0,54.22732672362619
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,45,5,2,100.0,35.20276027837752
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,46,5,1,100.0,39.519039974138565
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,47,5,0,100.0,16.945963649574104
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,48,6,0,100.0,42.35984377416718
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,49,6,1,100.0,49.61971971112951
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,50,6,2,100.0,21.593845570669565
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,51,6,3,100.0,35.630386832935194
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,52,6,4,100.0,10.449320817815632
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,53,6,5,100.0,31.63267492996372
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,54,6,6,100.0,28.61283245993696
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,55,6,7,100.0,39.90114520607705
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,56,7,7,100.0,41.06291454496688
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,57,7,6,100.0,41.37332709956516
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,58,7,5,100.0,33.9756014642759
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,59,7,4,100.0,11.738298718742131
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,60,7,3,100.0,6.50427037550424
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,61,7,2,100.0,26.295618554660027
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,62,7,1,100.0,27.178745736798064
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,63,7,0,100.0,16.614778175121693
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,0,0,0,200.0,8.64674177430943
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,1,0,1,200.0,2.2307705637769795
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,2,0,2,200.0,-1.2105119071214747
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,3,0,3,200.0,3.391508025082715
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,4,0,4,200.0,-7.977801139166035
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,5,0,5,200.0,18.726569530388325
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,6,0,6,200.0,8.502209101567683
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,7,0,7,200.0,3.658094984841162
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,8,1,7,200.0,0.8579688573231112
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,9,1,6,200.0,10.484254537786086
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,10,1,5,200.0,0.79123819646939
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,11,1,4,200.0,-6.2137740264556225
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,12,1,3,200.0,5.016987224482618
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,13,1,2,200.0,-8.756633124030886
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,14,1,1,200.0,12.165269242471133
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,15,1,0,200.0,-5.80590700177706
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,16,2,0,200.0,4.33934053785567
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,17,2,1,200.0,20.078199872689424
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,18,2,2,200.0,9.120684141976808
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,19,2,3,200.0,4.8150240116201
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,20,2,4,200.0,7.534170750114447
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,21,2,5,200.0,10.373313232957726
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,22,2,6,200.0,-1.7194692068467403
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,23,2,7,200.0,1.5038027084787708
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,24,3,7,200.0,5.200763326595466
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,25,3,6,200.0,2.255747096662627
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,26,3,5,200.0,-4.855364855558504
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,27,3,4,200.0,-5.063221597987942
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,28,3,3,200.0,-0.35283116996285724
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,29,3,2,200.0,4.88249534978612
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,30,3,1,200.0,-0.9355898085063669
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,31,3,0,200.0,14.122118556739448
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,32,4,0,200.0,0.523148422594527
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,33,4,1,200.0,-10.48178767539978
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,34,4,2,200.0,6.568500918087914
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,35,4,3,200.0,9.846551722948348
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,36,4,4,200.0,15.253859599313959
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,37,4,5,200.0,4.645331719626589
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,38,4,6,200.0,6.599924468298579
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,39,4,7,200.0,10.658305869412523
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,40,5,7,200.0,-7.279618270171648
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,41,5,6,200.0,-2.35694060793408
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,42,5,5,200.0,1.4356104274978716
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,43,5,4,200.0,13.481303498205817
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,44,5,3,200.0,19.62782114870656
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,45,5,2,200.0,6.082921411114108
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,46,5,1,200.0,3.351131852268723
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,47,5,0,200.0,4.146695842619809
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,48,6,0,200.0,15.256559727358542
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,49,6,1,200.0,17.50739419967336
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,50,6,2,200.0,3.416378995177778
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,51,6,3,200.0,8.438369241946523
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,52,6,4,200.0,-10.752371613262504
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,53,6,5,200.0,5.926006050177785
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,54,6,6,200.0,6.1023072658065285
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,55,6,7,200.0,5.373282949018476
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,56,7,7,200.0,19.616578548505142
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,57,7,6,200.0,7.1090354610292925
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,58,7,5,200.0,4.3228391328117395
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,59,7,4,200.0,-13.135817648286714
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,60,7,3,200.0,-8.918479225767458
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,61,7,2,200.0,2.9974387821610184
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,62,7,1,200.0,0.7830911034394368
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,0.2,63,7,0,200.0,-6.2679621087662944
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,0,0,0,20.0,2350.3189270174057
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,1,0,1,20.0,2294.043065167821
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,2,0,2,20.0,2148.378373057799
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,3,0,3,20.0,2285.5779250664955
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,4,0,4,20.0,2301.854565132856
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,5,0,5,20.0,2287.8298992011837
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,6,0,6,20.0,2082.000334122008
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,7,0,7,20.0,2171.065039151775
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,8,1,7,20.0,2213.7186761977205
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,9,1,6,20.0,2209.7688637486335
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,10,1,5,20.0,1397.9725642506505
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,11,1,4,20.0,2061.3297257210393
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,12,1,3,20.0,2044.8178384788694
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,13,1,2,20.0,2230.537411248259
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,14,1,1,20.0,2175.954949408738
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,15,1,0,20.0,2140.6216268366948
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,16,2,0,20.0,2139.5417708290715
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,17,2,1,20.0,2222.41613292384
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,18,2,2,20.0,2146.598027847209
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,19,2,3,20.0,2026.5648598682637
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,20,2,4,20.0,2223.608771498283
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,21,2,5,20.0,2046.3474223721494
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,22,2,6,20.0,2202.8468835880567
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,23,2,7,20.0,2179.718373565811
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,24,3,7,20.0,2005.4231794263032
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,25,3,6,20.0,2239.5303955453865
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,26,3,5,20.0,2215.2399361232287
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,27,3,4,20.0,2082.916660081357
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,28,3,3,20.0,2148.1192393788197
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,29,3,2,20.0,2124.4963091686823
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,30,3,1,20.0,2155.3346931300216
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,31,3,0,20.0,2047.85625882386
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,32,4,0,20.0,2131.1998176029138
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,33,4,1,20.0,2083.077757869989
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,34,4,2,20.0,2142.981372400668
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,35,4,3,20.0,2171.3954662620376
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,36,4,4,20.0,2206.0288221505557
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,37,4,5,20.0,2091.889125585094
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,38,4,6,20.0,2050.499106896426
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,39,4,7,20.0,2127.465845878083
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,40,5,7,20.0,2059.521317507705
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,41,5,6,20.0,1911.6173029788952
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,42,5,5,20.0,2031.2872008705078
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,43,5,4,20.0,2014.277749603105
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,44,5,3,20.0,2198.5819783973857
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,45,5,2,20.0,2187.2774571391747
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,46,5,1,20.0,1728.6895156545288
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,47,5,0,20.0,463.4145401838547
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,48,6,0,20.0,2229.719544632839
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,49,6,1,20.0,2146.6031089903754
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,50,6,2,20.0,1890.447723308197
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,51,6,3,20.0,1979.0917554795483
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,52,6,4,20.0,2109.906686144684
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,53,6,5,20.0,2165.9223788106488
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,54,6,6,20.0,1935.7152045290904
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,55,6,7,20.0,1919.6076585695264
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,56,7,7,20.0,2086.9380227201264
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,57,7,6,20.0,2097.757698580868
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,58,7,5,20.0,2042.133356677191
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,59,7,4,20.0,1990.0033439826561
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,60,7,3,20.0,1557.3280209911165
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,61,7,2,20.0,1993.279755881049
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,62,7,1,20.0,2012.294508499337
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,63,7,0,20.0,2178.2000172125636
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,0,0,0,50.0,384.20658501111814
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,1,0,1,50.0,371.65477983215766
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,2,0,2,50.0,351.8216923140272
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,3,0,3,50.0,408.06877820701834
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,4,0,4,50.0,397.152912984108
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,5,0,5,50.0,389.85581701273225
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,6,0,6,50.0,343.37424845048076
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,7,0,7,50.0,377.72257166249074
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,8,1,7,50.0,342.3710155178788
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,9,1,6,50.0,335.4752384687142
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,10,1,5,50.0,241.74810773408524
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,11,1,4,50.0,347.192536464631
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,12,1,3,50.0,312.909929685868
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,13,1,2,50.0,362.1519939970399
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,14,1,1,50.0,355.7067962627295
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,15,1,0,50.0,330.7569722383711
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,16,2,0,50.0,349.9693073624029
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,17,2,1,50.0,365.33323531538815
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,18,2,2,50.0,359.26428705254534
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,19,2,3,50.0,338.3385136129134
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,20,2,4,50.0,354.5763953986695
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,21,2,5,50.0,289.7389235399834
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,22,2,6,50.0,361.84553507224996
27-08-26/0/map1-0.1-data-2026.08.27-14.04.47.122.jpk-force-map,2026-08-27T14:04:47.122000,1,0.1,23,2,7,50.0,329.28180423529983
