block,distance_nm,speed_um_per_s,pair_mean_force_pN,double_centered_interaction_pN,pair_mean_gap_speed_um_per_s,gap_speed_over_nominal,additive_null_prediction_pN,theoretical_no_slip_prediction_pN,fitted_v_over_D_prediction_pN,shifted_v_over_D_prediction_pN,velocity_power_over_D_prediction_pN,empirical_power_shift_prediction_pN,actual_gap_theoretical_no_slip_prediction_pN,actual_gap_fitted_prediction_pN,actual_gap_shifted_prediction_pN
1,195.0,0.2,5.718493757454834,13.1002370712621,0.1992806307026566,0.996403153513283,0.0,84.87735765923598,8.810563397219179,10.659318270333674,6.994678923494645,8.539241117816022,72.45513392349395,9.330154660430713,10.162955408438599
1,195.0,0.4,9.690068535202577,-62.031364523808605,0.39801890626550185,0.9950472656637546,-0.0,-424.38678829617965,-44.05281698609586,-53.29659135166834,-43.447522166972135,-52.570940683774815,-374.87480645186685,-48.273182769741865,-52.55457908909367
1,200.0,0.1,-6.270880042863109,45.928456436924805,0.09980780696481423,0.9980780696481423,0.0,344.89032714242666,35.80080926382793,43.52297113374882,37.030585595010265,44.94579889501715,307.8162437793875,39.63795256367992,43.241256880694834
1,200.0,0.2,5.659463342703489,12.37948700483328,0.19891947865614645,0.9945973932807323,0.0,86.22258178560669,8.950202315956986,10.88074278343721,7.105537827489729,8.716516005076976,72.96983345302631,9.396433279406954,10.239751011128128
1,200.0,0.4,14.0752092689306,-58.307943441758056,0.3986708065069886,0.9966770162674715,-0.0,-431.1129089280333,-44.75101157978491,-54.40371391718601,-44.1361234225,-53.66231490009416,-380.7860772324144,-49.03438584308695,-53.48100789182278
2,20.0,0.1,523.7351675029665,-139.1438705659926,0.08807506925457473,0.8807506925457472,-0.0,-1543.8043462820795,-160.25223264405759,-135.91573099573338,-165.75697979299716,-140.4699691314562,-1173.844441004441,-151.1576832281167,-137.74864854432434
2,20.0,0.2,675.205291148569,-30.39576131688841,0.16981858844839473,0.8490929422419736,-0.0,-385.95108657052003,-40.06305816101442,-33.97893274893336,-31.805937474785583,-27.241894999506815,-277.96387289368323,-35.793818652641136,-32.51840342525866
2,20.0,0.4,948.3699758663204,169.53963188288068,0.3285355245612237,0.8213388114030592,0.0,1929.755432852599,200.31529080507195,169.8946637446667,197.56291726778278,167.7118641309631,1451.8083138981228,186.95150188075766,170.2670519695828
2,25.0,0.1,409.73877976509357,-114.55268947336336,0.08971313904625136,0.8971313904625136,-0.0,-1124.094418854411,-116.6848899978608,-110.55880219879623,-120.69307637343995,-114.24117385032295,-891.5869348409292,-114.81096707472742,-110.96939280181815
2,25.0,0.2,542.8789852048426,-24.13449843011267,0.17462649534455607,0.8731324767227803,-0.0,-281.02360471360294,-29.171222499465213,-27.639700549699068,-23.15894296316884,-22.155241308115173,-213.10825251164977,-27.442264580551512,-26.464944477752695
2,25.0,0.4,778.9299630564138,138.6871879034763,0.34030413617079736,0.8507603404269933,0.0,1405.1180235680135,145.85611249732594,138.19850274849526,143.8520193366088,136.3964151584382,1104.6951873525777,142.25323165527877,137.4343372795708
2,30.0,0.1,337.25803081448163,-91.57419671637288,0.09206491782464488,0.9206491782464488,-0.0,-844.2878005692992,-87.63999490039626,-90.50488625033465,-90.65047409373513,-93.50408208735895,-702.845415478531,-90.5064427279048,-91.47092211582292
2,30.0,0.2,444.288533047392,-27.26570887996087,0.18031301815385375,0.9015650907692687,-0.0,-211.07195014232488,-21.909998725099076,-22.626221562583666,-17.394279955424352,-18.133615334287736,-167.57099681724162,-21.57836487554191,-21.757005583551827
2,30.0,0.4,663.6234390416689,118.83990559633381,0.3524586234337904,0.881146558584476,0.0,1055.3597507116237,109.54999362549532,113.13110781291827,108.04475404915951,111.63769742164678,870.4164122957719,112.08480760344662,113.2279276993747
2,35.0,0.1,267.23999404982055,-78.71505165028051,0.09344876057985424,0.9344876057985424,-0.0,-644.4259303656478,-66.89364125935019,-74.24790408618315,-69.19147246537456,-76.69739056820802,-560.8283386540244,-72.21869389020281,-75.66209484621176
2,35.0,0.2,367.6872351933837,-20.98982490321572,0.1850314833370849,0.9251574166854245,-0.0,-161.106482591412,-16.723410314837555,-18.561976021545796,-13.276663521321145,-14.874227377668019,-127.84377342566208,-16.46263161550402,-17.165138272186677
2,35.0,0.4,561.611228168078,99.70487655349635,0.36124306856323585,0.9031076714080896,0.0,805.5324129570595,83.6170515741877,92.80988010772892,82.46813598669573,91.57161794587608,688.6721120796855,88.68132550570671,92.82723311839835
2,40.0,0.1,219.5651316728622,-63.24512408755024,0.09475109436204114,0.9475109436204113,-0.0,-494.5295277129093,-51.33387602856563,-60.802766324443674,-53.09722124410415,-62.800406349956646,-445.19280056000594,-57.328134778152354,-61.94170971921842
2,40.0,0.2,307.9831252419318,-17.549144914978967,0.18784234040830605,0.9392117020415303,-0.0,-123.63238192822737,-12.833469007141414,-15.200691581110926,-10.188451195743742,-12.179130431151854,-103.29622422696747,-13.301607431901099,-14.32227942776068
2,40.0,0.4,479.55583067742225,80.7942690025292,0.36829437607401183,0.9207359401850296,0.0,618.1619096411364,64.16734503570702,76.00345790555457,63.28567243984789,74.97953678110855,548.4890247869724,70.62974221005334,76.26398914697897
2,45.0,0.1,175.63886303687514,-51.01820464892265,0.09583156882856668,0.9583156882856667,-0.0,-377.9434367607793,-39.23183640462208,-49.49802600657839,-40.57947029422714,-51.11770115709927,-344.92195966173745,-44.41611042801957,-49.373592406226614
2,45.0,0.2,258.88441536810365,-10.494666714192476,0.1899411003573051,0.9497055017865255,-0.0,-94.48585919019486,-9.807959101155523,-12.374506501644603,-7.786508275850203,-9.913457347133614,-77.30089148418278,-9.9541500219729,-11.01864912489015
2,45.0,0.4,404.1212449633936,61.51287136311524,0.3711829635788658,0.9279574089471645,0.0,472.429295950974,49.03979550577759,61.872532508222974,48.36597857007735,61.03115850423292,422.22285114591875,54.37026044999228,60.3922415311166
2,50.0,0.1,150.19121135126824,-38.51344684191787,0.09670008518670992,0.9670008518670992,-0.0,-284.67456399907525,-29.550204705467237,-39.86025615868678,-30.565269534325544,-41.159106584247475,-271.3134688865578,-34.9374363015113,-40.017321789466635
2,50.0,0.2,220.915508898739,-10.511163690945438,0.19154113997687783,0.9577056998843891,-0.0,-71.16864099976884,-7.387551176366812,-9.9650640396717,-5.864953939935373,-7.982147833977786,-64.91816149814093,-8.35960758402619,-9.552381416828105
2,50.0,0.4,353.68057464053004,49.024610532863335,0.3772952833067722,0.9432382082669305,0.0,355.843204998844,36.937755881834036,49.82532019835846,36.43022347426092,49.141254418225294,336.2316303846969,43.29704388553726,49.569703206294506
2,55.0,0.1,121.98118339219631,-31.117507818957563,0.09703900542082602,0.9703900542082602,-0.0,-208.36366810313558,-21.628869678885998,-31.546063440160935,-22.3718325489515,-32.56918849266204,-205.62845244438844,-26.47907967318059,-31.364616475646184
2,55.0,0.2,193.83692311293555,-1.983782494716678,0.19274525396521783,0.9637262698260891,-0.0,-52.09091702578391,-5.407217419721501,-7.886515860040237,-4.292773119641421,-6.316271147649588,-48.56191070849403,-6.253389000628966,-7.389407022556223
2,55.0,0.4,302.15128743930876,33.10129031367427,0.37988241869981154,0.9497060467495289,0.0,260.4545851289194,27.03608709860749,39.43257930020116,26.664605668592923,38.88545964031165,254.1903631528814,32.732468673809414,38.754023498202315
2,60.0,0.1,107.6395817240641,-19.134418357051118,0.09743358922836609,0.9743358922836609,-0.0,-144.77125485651925,-15.027757156734973,-24.300312191702876,-15.543968394473135,-25.083930091595462,-155.73541452547576,-20.054279454693305,-24.749746819555728
2,60.0,0.2,166.26463546481014,-3.2313790128034157,0.19458536027448342,0.972926801372417,-0.0,-36.19281371412983,-3.7569392891837445,-6.075078047925721,-2.9826224360631275,-4.86462547087718,-36.73155579379015,-4.729976716848992,-5.825117845418412
2,60.0,0.4,265.0911033654504,22.36579736985459,0.38471507402023253,0.9617876850505813,0.0,180.964068570649,18.784696445918712,30.375390239628587,18.526590830536268,29.94855556247266,192.46697031926425,24.784256171542083,30.574864664974097
2,65.0,0.1,83.92145058013382,-17.033415743596777,0.09787073776388278,0.9787073776388278,-0.0,-90.96228980169006,-9.44220040722257,-17.929481758855363,-9.766544879145295,-18.503116996092267,-105.87290659281379,-13.633410627648907,-17.893769375295154
2,65.0,0.2,140.2119008448387,-3.4649798753902132,0.19510867065141901,0.9755433532570951,-0.0,-22.740572450422526,-2.3605501018056434,-4.4823704397138435,-1.8740333961122648,-3.588382438522645,-25.659054604135655,-3.3041543771047364,-4.317718760120563
2,65.0,0.4,237.40456785719817,20.49839561898699,0.38621356537190393,0.9655339134297598,0.0,113.70286225211255,11.80275050902821,22.411852198569203,11.640578275257562,22.091499434614924,131.5319611969485,16.93756500475352,22.211488135415554
2,70.0,0.1,65.65253988426174,-16.600163567960635,0.09817357370852223,0.9817357370852222,-0.0,-44.84031975469353,-4.65458033621193,-12.284125568784942,-4.814467580292849,-12.67216213277122,-63.65289264348368,-8.196677043956477,-12.015149268450346
2,70.0,0.2,125.18054007802188,0.20582222930113403,0.19546345780250185,0.9773172890125092,-0.0,-11.210079938673386,-1.1636450840529828,-3.071031392196237,-0.9238142190115238,-2.457562369894295,-16.841459396556644,-2.168699612689368,-3.1111293992573703
2,70.0,0.4,214.59835070536258,16.394341338659586,0.38795837973531133,0.9698959493382783,0.0,56.0503996933669,5.818225420264911,15.355156960981173,5.738281799304374,15.129724502665525,80.49435204003896,10.365376656645669,15.126278667707533
2,75.0,0.1,60.11335454214231,-3.8060202149536906,0.09859941900990263,0.9859941900990262,-0.0,-4.867945713963302,-0.5053096080027181,-7.246999781723033,-0.5226672546207409,-7.469808700143734,-27.08541665439459,-3.4878291260153813,-6.862421741858003
2,75.0,0.2,103.79207673311065,-2.849312420483699,0.19584030132296254,0.9792015066148126,-0.0,-1.2169864284908258,-0.12632740200067957,-1.811749945430759,-0.10029093219088347,-1.448649455352867,-9.64645602698282,-1.2421883969164784,-2.1218782392474838
2,75.0,0.4,186.52601330701407,6.6553326354374605,0.389943741302137,0.9748593532553425,0.0,6.084932142454124,0.6316370100033974,9.058749727153788,0.6229581868116245,8.918458155496605,36.731872681376316,4.730017522931719,8.98429998110535
2,80.0,0.1,48.73690144656974,-3.2241752106050683,0.09863410928363123,0.9863410928363122,0.0,30.107881571675705,3.1253022791803478,-2.7248328617309134,3.23265803034236,-2.7996067409350522,2.6372294337550746,0.339599931151275,-2.659401197348259
2,80.0,0.2,94.47483187002263,-0.20825918365051166,0.19679397459213463,0.9839698729606731,0.0,7.526970392918929,0.7813255697950873,-0.6812082154327286,0.6202919437771779,-0.5429387743731297,-1.8159157911730672,-0.23383815976177963,-1.0087019381898379
2,80.0,0.4,171.34481696591104,3.432434394255637,0.3923036521706512,0.980759130426628,-0.0,-37.634851964594624,-3.9066278489754334,3.406041077163641,-3.852949974119539,3.342545515308184,-0.8213136425833724,-0.10576177138967119,3.6681031355379363
2,85.0,0.1,43.217967208458845,3.3696586308584955,0.09884162052377646,0.9884162052377645,0.0,60.968905647239566,6.328783356106586,1.3575033519489874,6.546180340603923,1.41612195423433,33.2260537604855,4.278568040029455,1.764423725105467
2,85.0,0.2,82.08865505686092,-0.4816679172377576,0.1970779589189949,0.9853897945949744,0.0,15.242226411809897,1.582195839026647,0.339375837987247,1.2561003637489974,0.2746341144821186,6.336258318938127,0.815929346656884,0.17658132037005317
2,85.0,0.4,152.9116237784603,-2.8879907136206384,0.39214453280511563,0.9803613320127891,-0.0,-76.21113205904943,-7.91097919513323,-1.6968791899362339,-7.802280704352922,-1.6907560687164496,-39.562312079424586,-5.094497386686462,-1.9410050454756576
2,90.0,0.1,34.39587878489838,5.154549607423718,0.09885159610509504,0.9885159610509504,0.0,88.40092704774071,9.176322091152123,5.061200664647767,9.491533505280863,5.2406388057617255,58.566201482063036,7.541656306626621,5.439529302713917
2,90.0,0.2,68.55488037796897,-3.4084631960040213,0.19784338855951278,0.9892169427975639,0.0,22.100231761935188,2.2940805227880317,1.2653001661619423,1.821263403723947,1.0163377479160531,14.107509081460668,1.8166447907258465,1.321104391392927
2,90.0,0.4,143.4465486805356,-1.7460864114196397,0.39269563698586596,0.9817390924646648,-0.0,-110.50115880967587,-11.470402613940152,-6.3265008308097075,-11.312796909004811,-6.256976553677783,-72.67371056352506,-9.358301097352642,-6.760633694107005
2,95.0,0.1,24.698586791048413,3.188615549826821,0.09916540399371451,0.9916540399371451,0.0,112.94536724818916,11.724119906719189,8.436602817273215,12.126849494728654,8.725984767199934,81.4957442756258,10.49432741455394,8.792511643198814
2,95.0,0.2,65.15190406652427,0.9199184288043369,0.19797617809903467,0.9898808904951734,0.0,28.2363418120473,2.9310299766797985,2.1091507043183046,2.3269355973857446,1.6922646332533744,18.214511702256267,2.345509587018661,1.9053752152555785
2,95.0,0.4,133.3527431770711,-4.108533978631101,0.39425456142130205,0.9856364035532551,-0.0,-141.18170906023641,-14.655149883398984,-10.545753521591516,-14.453785092114401,-10.418249400453316,-99.71025597788343,-12.839837001572775,-10.697886858454531
2,100.0,0.1,23.06765975190607,8.698551650953135,0.09927628317229918,0.9927628317229917,0.0,135.03536342859272,14.017137940729546,11.525507392891573,14.498633885231664,11.915362372238192,102.97641713306366,13.260425399848323,11.963416432801242
2,100.0,0.2,61.86490557353464,4.773783076083376,0.19803857919190357,0.9901928959595178,0.0,33.75884085714819,3.5042844851823878,2.881376848222894,2.782040571681362,2.3107932082039486,23.17211188664301,2.98390708848142,2.6336021781007437
2,100.0,0.4,116.84807928839706,-13.472334727036468,0.3946735714432008,0.986683928608002,-0.0,-168.79420428574085,-17.521422425911926,-14.406884241114462,-17.280674456913026,-14.22615558044215,-126.14852901970791,-16.244332488329903,-14.597018610902099
2,105.0,0.1,21.363008243814136,13.047866948361104,0.09922063621388318,0.9922063621388317,0.0,155.02155044895784,16.09177330483415,14.36290544191002,16.644534048067715,14.84493566238531,123.22432374912903,15.867778254613954,14.978205772646357
2,105.0,0.2,55.760602864929126,4.723447172977757,0.19803140359461813,0.9901570179730906,0.0,38.755387612239474,4.022943326208539,3.590726360477506,3.1938022150916825,2.878936907935679,28.761219264947684,3.703624704467056,3.4709698020536135
2,105.0,0.4,106.49513308859478,-17.771314121338833,0.39401553186118154,0.9850388296529539,-0.0,-193.77693806119723,-20.114716631042683,-17.95363180238752,-19.838336263159402,-17.723872570321003,-151.98554301407822,-19.571402959081205,-18.449175574700064
2,110.0,0.1,14.783821382853152,17.249570903616075,0.09934656030654715,0.9934656030654715,0.0,173.19081137656258,17.977805454020164,16.978312795915638,18.595352377918687,17.545207466658127,140.55573224665952,18.099569337021006,17.56340860866173
2,110.0,0.2,47.82238192540375,7.566117049668321,0.19791319198373292,0.9895659599186646,0.0,43.29770284414066,4.494451363505043,4.244578198978911,3.5681309818283387,3.4026112663552257,31.929105115321562,4.111558046523779,3.9330831228314387
2,110.0,0.4,88.66986844043333,-24.81568795328434,0.3949594562217043,0.9873986405542607,-0.0,-216.48851422070314,-22.4722568175252,-21.22289099489454,-22.163483359747026,-20.947818733013364,-172.48483736198258,-22.21112738354498,-21.496491731493354
2,115.0,0.1,16.310315427476127,22.962733565002054,0.09953806669033308,0.9953806669033307,0.0,189.78013657133204,19.69983480762478,19.396800669318107,20.376534331260864,20.0420854568571,155.98346855803072,20.08622173900852,19.872612712351057
2,115.0,0.2,43.34378813674165,7.274191877769226,0.1983775042319716,0.9918875211598579,0.0,47.44503414283302,4.9249587019061964,4.8492001673295295,3.9099094210226757,3.886840660411154,35.83992188792246,4.61515970124574,4.518970775253035
2,115.0,0.4,79.06196233418346,-30.236925442771224,0.39588668547173966,0.9897167136793491,-0.0,-237.225170714165,-24.624793509530967,-24.24600083664763,-24.286443752283546,-23.92892611726827,-191.8233904459544,-24.70138144025442,-24.391583487604205
2,120.0,0.1,14.820242301427477,22.66887601788372,0.09947006556283408,0.9947006556283408,0.0,204.98701799987074,21.278361715095677,21.6398019181639,22.009284455157864,22.357716049234064,170.97710324233563,22.016974233017812,22.13473199805531
2,120.0,0.2,34.969702431452255,0.09632175141015864,0.19835675298547528,0.9917837649273764,0.0,51.2467544999677,5.319590428773921,5.409950479540978,4.223206323617485,4.335920031932513,39.684704794324965,5.1102580774407755,5.0998905678702355
2,120.0,0.4,85.33747442873053,-22.76519776929382,0.39580609852038307,0.9895152463009577,-0.0,-256.2337724998383,-26.597952143869588,-27.04975239770487,-26.232490778775354,-26.693636081166595,-210.66180803666197,-27.127232310458762,-27.23462256592566
2,125.0,0.1,13.611877001566217,27.415079060787605,0.09932006745446348,0.9932006745446348,0.0,218.9773489141263,22.7306064699689,23.725747935917976,23.511414569143106,24.51114306858467,183.90380512934806,23.681564736465898,24.086242439139504
2,125.0,0.2,31.762522097357298,2.843709760080344,0.1990897784120336,0.995448892060168,0.0,54.7443372285316,5.682651617492227,5.931436983979497,4.5114394740047095,4.753542624953454,44.4591580434792,5.725071477422093,5.834051036210174
2,125.0,0.4,71.88931503439133,-30.258788820867892,0.3958411237134548,0.989602809283637,-0.0,-273.7216861426578,-28.41325808746112,-29.657184919897464,-28.022854043147817,-29.264685693538148,-228.3629631728285,-29.40663621388815,-29.920293475349816
2,130.0,0.1,6.105157096186872,22.930532803271845,0.09929086139026891,0.992908613902689,0.0,231.89150052728533,24.071140089851877,25.670576288116315,24.897996212821784,26.51883268318094,196.58577959318217,25.314641328003848,26.014525871952397
2,130.0,0.2,33.99212063347285,8.095481944059486,0.19843214246429414,0.9921607123214706,0.0,57.972875131821354,6.017785022462972,6.4176440720290815,4.777500843592916,5.142901788414564,45.956141430571414,5.917840240232105,6.049068233842186
2,130.0,0.4,68.09991546006435,-31.02601474733126,0.39657963431382853,0.9914490857845712,-0.0,-289.8643756591066,-30.08892511231484,-32.088220360145385,-29.675497056414706,-31.661734471595526,-242.54192102375495,-31.23248156823613,-32.06359410579474
2,135.0,0.1,6.876224236242331,25.0892807195781,0.09957845871151648,0.9957845871151647,0.0,243.84904831724737,25.312374923076856,27.488138691016584,26.181868105116862,28.395095250090808,208.4325199251961,26.84016358618315,27.823110755658405
2,135.0,0.2,29.131488496711427,4.6225305835488655,0.19853025023709242,0.992651251185462,0.0,60.96226207931186,6.328093730769217,6.872034672754149,5.023853963581997,5.506772786289069,48.46989529998034,6.241540040505837,6.429492790371061
2,135.0,0.4,68.02643812801793,-29.711811303126893,0.39706198076220167,0.9926549519055041,-0.0,-304.8113103965591,-31.640468653846064,-34.36017336377072,-31.20572206869887,-33.9018680363799,-256.90241522517766,-33.08170362668915,-34.252603546029604
2,140.0,0.1,2.5439778609961605,28.709450356878875,0.09969107049402237,0.9969107049402237,0.0,254.9524855507836,26.4649501253572,29.190531435670717,27.37403486224801,30.152426941821712,219.87408506958914,28.313510836735478,29.57889898097126
2,140.0,0.2,25.082665783870663,8.526123883255053,0.1986595881651697,0.9932979408258485,0.0,63.73812138769592,6.616237531339302,7.297632858917683,5.252610432143287,5.8475790505848755,51.708780732517795,6.658616103672035,6.929065799221293
2,140.0,0.4,52.55025917846402,-37.23557424013387,0.39657469217609975,0.9914367304402494,-0.0,-318.6906069384794,-33.081187656696486,-36.48816429458839,-32.6266452943913,-36.000005992406614,-271.582865802108,-34.972126940407655,-36.50796478019267
2,145.0,0.1,6.9520175941299085,33.86068018731292,0.09950825152557347,0.9950825152557347,0.0,265.29016849235177,27.538037382652686,30.788364929054246,28.483983222335624,31.801788404475218,229.230825989631,29.518392191226546,31.010520206478972
2,145.0,0.2,22.606361068208088,6.79300926489276,0.19934061736850178,0.9967030868425089,0.0,66.32254212308797,6.884509345663174,7.697091232263565,5.465590592527935,6.167446222619286,55.267572562950114,7.116886986412675,7.48292686027968
2,145.0,0.4,48.38895386909195,-40.65368945220564,0.3967354575991774,0.9918386439979434,-0.0,-331.61271061543965,-34.42254672831585,-38.4854561613178,-33.94957381486356,-37.96923462709453,-284.49839855258233,-36.635279177639376,-38.49344706675881
2,150.0,0.1,4.499981722427084,35.25828645236041,0.09953545412412886,0.9953545412412885,0.0,274.9386725711487,28.539585489461803,32.29098505009995,29.519935025084063,33.352833584555896,238.0782174872068,30.65768386793402,32.369009612221156
2,150.0,0.2,18.205862541168464,6.242152874603448,0.19953606790380382,0.997680339519019,0.0,68.7346681427872,7.1348963723654535,8.072746262524989,5.664372075553606,6.468246530304318,57.2437932893991,7.371367849568446,7.784916702811477
2,150.0,0.4,43.69256185758346,-41.5004393269638,0.39763825569085853,0.9940956392271463,-0.0,-343.6733407139358,-35.67448186182724,-40.36373131262492,-35.184307100637675,-39.82108011486024,-295.322010776607,-38.029051717502604,-40.15392631503274
2,155.0,0.1,0.7534145040658715,32.33029079434701,0.09952954073157211,0.9952954073157211,0.0,283.96469251582977,29.476517589380016,33.70665607944037,30.48905122765519,34.814098819880975,247.41023309942466,31.85938130800064,33.813359548317855
2,155.0,0.2,21.166061314597023,10.020923208379827,0.19907133848342828,0.9953566924171414,0.0,70.99117312895747,7.369129397345007,8.426664019860096,5.850328946771172,6.751635459292423,58.87446380414215,7.581351701352115,8.033064578109967
2,155.0,0.4,42.02321562147268,-42.35121400272678,0.39757591876028764,0.9939397969007191,-0.0,-354.95586564478714,-36.845646986725015,-42.133320099300455,-36.33938017442637,-41.56573427917343,-306.2846969035683,-39.44073300935295,-41.84642412642798
2,160.0,0.1,4.2420272832270145,36.13511641884503,0.09974059486845191,0.997405948684519,0.0,292.4265862139682,30.354891433053336,35.04271276640579,31.397597667565613,36.19316001834486,255.6649154835223,32.922348956334396,35.091203903439734
2,160.0,0.2,18.687433512037693,7.8585082511573745,0.19917018981909457,0.9958509490954728,0.0,73.10664655349207,7.588722858263337,8.760678191601452,6.024663513537638,7.0190822352740545,60.59105865396949,7.8024001567327845,8.29659861967517
2,160.0,0.4,40.06459210886023,-43.99362467000236,0.3981373437144138,0.9953433592860345,-0.0,-365.53323276746016,-37.943614291316656,-43.80339095800722,-37.42226118110326,-43.212242253618946,-316.255974137493,-40.72474911306734,-43.38780252311506
2,165.0,0.1,4.899708011790479,37.83960081531656,0.09958942792083536,0.9958942792083536,0.0,300.37563786979524,31.180030498322218,36.305687441926516,32.25108068687541,37.496764035943706,264.38234491280383,34.04490522546598,36.45001355987362
2,165.0,0.2,18.222328920020146,8.440207327047887,0.198750491227634,0.99375245613817,0.0,75.09390946744885,7.795007624580558,9.076421860481632,6.188432348984925,7.27189530263601,62.86840842744279,8.095657852244585,8.652116313575945
2,165.0,0.4,36.73160496859015,-46.279808142364374,0.39697849636642424,0.9924462409160606,-0.0,-375.469547337244,-38.97503812290276,-45.38210930240813,-38.439513035860344,-44.76865933857974,-327.2507533402481,-42.14056307771076,-45.102129873449705
2,170.0,0.1,2.449402098413487,41.781448554056766,0.09941177672997448,0.9941177672997448,0.0,307.85709825175013,31.956631971516455,37.501416827598305,33.05435882269639,38.73093906350939,271.3699632494852,34.94471116410574,37.535029341663986
2,170.0,0.2,9.619775738689057,6.229807797833985,0.19921287972467816,0.9960643986233908,0.0,76.96427456293758,7.989157992879117,9.375354206899578,6.342567723523547,7.511243732196028,65.47714182797168,8.431588307089465,9.0627117088658
2,170.0,0.4,28.608003106946633,-48.011256351890694,0.3968563704058522,0.9921409260146304,-0.0,-384.8213728146876,-39.94578996439556,-46.876771034497864,-39.39692654621995,-46.242182795705446,-336.8471050774581,-43.37629947119536,-46.59774105052988
2,175.0,0.1,-1.685304219047182,37.447286279383974,0.0994479556181728,0.9944795561817279,0.0,314.911046611879,32.688856217671024,38.63513222646594,33.81173535075618,39.90108783358831,278.7257940803067,35.89193236971413,38.68443983467702
2,175.0,0.2,9.176984078563562,5.587560180496382,0.1990454355617871,0.9952271778089355,0.0,78.72776165296979,8.17221405441776,9.658783056616489,6.487895362374249,7.738175297180288,67.18676560346357,8.651739086926979,9.329284829322358
2,175.0,0.4,33.78386895616916,-43.0348464598803,0.3965116782410033,0.9912791956025082,-0.0,-393.63880826484865,-40.86107027208877,-48.29391528308241,-40.29963071313043,-47.63926313076863,-345.91255968377135,-44.54367145664125,-48.0137246639995
2,180.0,0.1,-3.4408376851173816,39.19343325047862,0.09958603344464237,0.9958603344464236,0.0,321.5731089520007,33.380401339039224,39.71153603583127,34.527035405034866,41.01206668798165,285.2509849262647,36.73219083705614,39.70382206583744
2,180.0,0.2,16.396502657435263,16.308759196532918,0.19882722011703952,0.9941361005851975,0.0,80.39327723800021,8.34510033475981,9.927884008957822,6.625149243511022,7.9536318071032905,68.11243920128992,8.77093944396333,9.469944028575359
2,180.0,0.4,17.81484253187312,-55.50219244701148,0.3971454541371381,0.9928636353428452,-0.0,-401.9663861900008,-41.72550167379902,-49.63942004478907,-41.15218464854589,-48.96569849508497,-353.363424127556,-45.503130281019644,-49.17376609441294
2,185.0,0.1,-5.227955247502412,37.82029118522861,0.09969733847174178,0.9969733847174178,0.0,327.87505981427796,34.03456564303617,40.73486694249585,35.2036705915147,42.0682529466406,292.1456276600537,37.620024169923774,40.787038931725846
2,185.0,0.2,9.884692377522962,10.210924413755649,0.19902662392599718,0.9951331196299859,0.0,81.96876495356953,8.508641410759045,10.183716735623968,6.7549839959377,8.158462172883345,70.46638625311266,9.074060684194032,9.842958658268756
2,185.0,0.4,24.87184388276536,-48.031215598984204,0.3960348000138381,0.9900870000345953,-0.0,-409.8438247678474,-42.54320705379521,-50.9185836781198,-41.95865458745241,-50.22671511952397,-362.61201391316763,-46.69408485411796,-50.629997589994744
2,190.0,0.1,-5.925841619797339,41.94835069681763,0.09971458256773906,0.9971458256773905,0.0,333.84532905222494,34.65430024682276,41.70895570652178,35.84469339975877,43.07360254870529,297.4493711943737,38.30299506204463,41.61580203213792
2,190.0,0.2,4.555227412021511,9.707405332138137,0.1987207896200951,0.9936039481004755,0.0,83.46133226305626,8.663575061705693,10.42723892663045,6.8779853403419215,8.35343358539652,70.78720040732722,9.11537239689113,9.887127819566858
2,190.0,0.4,16.42135756890992,-51.65575602895572,0.3974649352594455,0.9936623381486137,-0.0,-417.3066613152811,-43.31787530852844,-52.13619463315221,-42.72267874010069,-51.42703613410184,-368.2365716017023,-47.41836745893593,-51.50292985170492
2,195.0,0.1,-4.551485053191635,42.86709272851412,0.09988071769646001,0.9988071769646001,0.0,339.5094306369438,35.2422535888767,42.63727308133468,36.45284324347748,44.03169956595875,302.555249182274,38.960486515372146,42.415451561962485
2,195.0,0.2,6.297500217935608,10.994063603143019,0.1991515907989625,0.9957579539948125,0.0,84.87735765923598,8.810563397219179,10.659318270333674,6.994678923494645,8.539241117816022,72.11446147556633,9.28628576590809,10.09524901910272
2,195.0,0.4,14.671571801117754,-53.8611563316571,0.3983184681039048,0.995796170259762,-0.0,-424.38678829617965,-44.05281698609586,-53.29659135166834,-43.447522166972135,-52.570940683774815,-374.6697106578417,-48.246772281280414,-52.51070058106534
2,200.0,0.1,1.3735021790237925,50.71164172042174,0.09983856478385202,0.9983856478385201,0.0,344.89032714242666,35.80080926382793,43.52297113374882,37.030585595010265,44.94579889501715,307.8064510829616,39.63669154369074,43.24147825964938
2,200.0,0.2,2.3117185987438518,8.927843743643464,0.1992810484367492,0.996405242183746,0.0,86.22258178560669,8.950202315956986,10.88074278343721,7.105537827489729,8.716516005076976,73.62951611364771,9.481381590411406,10.334600562089967
2,200.0,0.4,6.9736809090175065,-59.63948546406513,0.3982931594740409,0.9957328986851023,-0.0,-431.1129089280333,-44.75101157978491,-54.40371391718601,-44.1361234225,-53.66231490009416,-381.43596719661053,-49.1180731341023,-53.57607882173946
3,20.0,0.1,501.5857555089493,-142.89460832297738,0.08822499118636679,0.8822499118636679,-0.0,-1543.8043462820795,-160.25223264405759,-135.91573099573338,-165.75697979299716,-140.4699691314562,-1171.3667979840948,-150.83863347523686,-137.41832091419283
