acquisition_order,instrument_scan_number,block,position_in_block,source,map_midpoint_time,speed_um_per_s,point_index,acquisition_line,position_within_line,physical_row,physical_column,declared_approach_points,actual_approach_points,point_count_fraction,approach_duration_s,approach_sample_rate_Hz,approach_travel_span_nm,approach_largest_backward_step_nm,approach_direction_valid,raw_saturation_fraction,raw_min_encoder,raw_max_encoder,baseline_start_nm,baseline_stop_nm,baseline_points,baseline_raw_V,baseline_raw_mad_V,baseline_slope_mV_per_100nm,baseline_line_r2,baseline_line_inliers,baseline_75_200nm_raw_V,baseline_125_275nm_raw_V,initial_0_5nm_minus_baseline_V,terminal_contact_window_nm,terminal_contact_points,terminal_contact_slope_V_per_nm,terminal_contact_invOLS_nm_per_V,terminal_contact_r2,terminal_contact_inliers,terminal_contact_amplitude_V,terminal_contact_InvOLS_30nm_nm_per_V,terminal_contact_R2_30nm,terminal_contact_InvOLS_50nm_nm_per_V,terminal_contact_R2_50nm,force_contact_valid,calibration_accepted,qc_state,qc_reason,retract_present,retract_points,retract_travel_span_nm,contact_plane_m,contact_coordinate_mad_nm,terminal_reconstructed_distance_nm,reconstructed_max_precontact_distance_nm,force_scale_pN_per_V,baseline_75_200_force_shift_pN,baseline_125_275_force_shift_pN
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,48,7,1,6,0,10000,10000,1.0,5.0,2000.0,500.04960921244447,-0.28011107134659596,True,0.0,-293161241.0,-34537758.0,100.0,250.0,3000,-1.5701571808100265,0.0049510590714475925,0.1374791068592477,0.0001416937364392412,2998,-1.570385917023533,-1.5701105897952312,-0.0010838716982140006,40.0,801,0.017545034123955073,56.99618438670645,0.9994209380305387,801,0.8770494668690796,57.17340769478886,0.9989230379573683,56.984726906746445,0.9996497203129565,True,True,pass_force,,True,500,496.8157259819232,1.1273829190987952e-05,0.39514461601780854,0.0,419.907875836904,10155.936273821224,2.3230304078871535,-0.4731753771938947
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,49,7,2,6,1,10000,9492,0.9492,4.746,1999.9999999999998,474.6500682307966,-0.32679624990527145,True,0.0,-304955754.0,-63430614.0,100.0,250.0,3000,-1.572355454628494,0.005922491394649301,0.6958011292252146,0.00285974638019737,3000,-1.5727082425823427,-1.5722187602120186,-0.013639940215859125,40.0,801,0.01750798684537612,57.116789544772885,0.9993561628707963,801,0.8759851877035003,57.12184737102572,0.9987997663813438,57.14054117880557,0.9995887373925101,True,True,pass_force,,True,500,496.96184511988827,1.1289903035735803e-05,0.39724808226485,0.0,401.28125191236603,10155.936273821224,3.58289197745962,-1.3882597827108019
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,50,7,3,6,2,10000,9762,0.9762,4.881,2000.0,488.107538257795,-0.30718072444189204,True,0.0,-305674316.0,-63678053.0,100.0,250.0,3000,-1.5718283835184832,0.005421069994047553,0.5184756550003238,0.001432033171917091,2998,-1.572164880052009,-1.571911086532748,-0.01620956831150666,40.0,799,0.017510343265457022,57.109103164911595,0.9995518413167866,799,0.8704957688742977,57.01818632016554,0.9990881780288169,57.11196738569152,0.999720195276128,True,True,pass_force,,True,500,496.9011521082146,1.1301447979107576e-05,0.4026951690167934,0.0,414.7568080566291,10155.936273821224,3.4174373508491933,0.8399265425254019
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,51,7,4,6,3,10000,9863,0.9863,4.9315,2000.0,493.13739893970757,-0.281968904381813,True,0.0,-306822916.0,-65103871.0,100.0,250.0,2999,-1.573218338132495,0.004933498395967374,-0.2967050708850736,0.0006894436617695954,2999,-1.573195783776261,-1.5730226352905479,-0.010527066394188767,40.0,800,0.01740872275896963,57.442467999828544,0.9994397575955204,800,0.8724088037843627,57.5469726187159,0.9988555683047274,57.385968358703145,0.9996468933852887,True,True,pass_force,,True,500,496.95437959450817,1.1308300597645988e-05,0.3215786461248017,0.0,419.8096580591346,10155.936273821224,-0.22906060460951272,-1.9875455914197633
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,52,7,5,6,4,10000,9964,0.9964,4.982,2000.0,498.1429824169535,-0.3165268783517945,True,0.0,-308920273.0,-67631431.0,100.0,250.0,2999,-1.5753113601425734,0.004990241766702374,-0.6611693882949229,0.003253410049366745,2993,-1.5752935864199236,-1.5754145623134106,-0.01484501029196239,40.0,800,0.017529349627580976,57.04718208293267,0.9994326824192336,800,0.85944675963556,56.868345769191855,0.9989517651029585,57.469044218171135,0.9995130672321642,True,True,pass_force,,True,500,497.03841519546364,1.1309171844955872e-05,0.419934048513796,0.0,425.9561564376412,10155.936273821224,-0.1805087945807855,1.0481146703420727
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,53,7,6,6,5,10000,10000,1.0,5.0,2000.0,500.0215935462111,-0.3151249552660147,True,0.0,-302080895.0,-67038658.0,100.0,250.0,3000,-1.5766780762608157,0.005123321917395545,0.6929022691054518,0.003181983835135016,3000,-1.5769414366093546,-1.576763054178089,0.0005503096057806189,40.0,800,0.016984042605912,58.87879718647836,0.9994801607565048,800,0.8234943092925455,58.63978688845737,0.9989196433478932,59.81755531934054,0.9994023595889393,True,True,pass_force,,True,500,497.05988855396043,1.1303744696761295e-05,0.3210888443624488,-8.470329472543003e-13,429.44013570637304,10155.936273821224,2.6746709168125187,0.8630303125102398
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,54,7,7,6,6,10000,10000,1.0,5.0,2000.0,500.03793791780527,-0.28712068678072455,True,0.0,-292210190.0,-68090306.0,100.0,250.0,3002,-1.577835876744698,0.00588043895763983,-0.9732597277176982,0.005241510844129937,3001,-1.5774797876785374,-1.5778029573963943,0.005391912259052001,40.0,800,0.017373444958497696,57.55910830516547,0.9997241704241121,800,0.8654788568555609,57.860319818973736,0.9995421292474505,57.74073696913735,0.9998224044390206,True,True,pass_force,,True,500,497.0430768746704,1.1286650938442535e-05,0.21865285178639277,0.0,430.3170323769126,10155.936273821224,-3.616417863732497,-0.3343268035485014
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,55,7,8,6,7,10000,10000,1.0,5.0,2000.0,499.876409023636,-0.32399240373189286,True,0.0,-310647105.0,-67453746.0,100.0,250.0,3001,-1.5796334088775605,0.004482569606760888,0.40955009468740244,0.0014085572588748985,3001,-1.5796338649705843,-1.5796864908747787,0.0019189613383183701,40.0,801,0.017631342339218033,56.71717903041697,0.9992860358617158,801,0.8807663051910833,56.80150432913633,0.9985924593839429,56.80657113622581,0.9995785022469087,True,True,pass_force,,True,500,496.98331847838506,1.1264000807274238e-05,0.5064370083596615,0.0,430.8176260644223,10155.936273821224,0.004632051684575148,0.5390973810352686
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,56,8,1,7,7,10000,10000,1.0,5.0,2000.0,500.0519343531738,-0.3272635575993945,True,0.0,-287766153.0,-44061409.0,100.0,250.0,3000,-1.5802824793093069,0.005587931458244333,-0.2666777588017611,0.0004307578095738007,2998,-1.5802715442009576,-1.5804164399486949,-0.001126360656850789,40.0,800,0.017161240612661843,58.27084548084383,0.9996303242170438,800,0.8504281180182948,58.26214285000294,0.9992667420435941,58.50307188085671,0.999756424401764,True,True,pass_force,,True,500,496.80778175109907,1.1258696467341311e-05,0.2243450319741123,8.470329472543003e-13,422.29731810400716,10155.936273821224,-0.11105626354245254,1.360495716824625
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,57,8,2,7,6,10000,9660,0.966,4.83,2000.0,483.0683428197189,-0.31559226296013776,True,0.0,-302959528.0,-61556489.0,100.0,250.0,2999,-1.5818893228424282,0.0060883385535704685,0.8177920170334476,0.003762535153805757,2999,-1.5819511735061331,-1.581889892958708,-0.011219421166308141,40.0,800,0.01759104901468156,56.84709303949958,0.9992546794665117,800,0.8614606077901977,56.44311269400792,0.998714176245858,56.74529516958966,0.9995848954184532,True,True,pass_force,,True,500,496.8227241996058,1.1269031771906703e-05,0.47556670010854774,8.470329472543003e-13,409.6759515252546,10155.936273821224,0.6281513990804993,0.005790064605718935
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,58,8,3,7,5,10000,9634,0.9634,4.817,2000.0,481.6537796298657,-0.2801110713466244,True,0.0,-305966278.0,-63796715.0,100.0,250.0,2999,-1.5872256445926316,0.005636065603714274,0.7783703314758996,0.003612200410124,2999,-1.5874224821050276,-1.5869187662950976,-0.011498277553433578,40.0,801,0.017635894518274534,56.702539185851194,0.9992120063492043,801,0.8737983023053508,56.466415710852814,0.9985379607024961,56.72698848580564,0.9995113330198189,True,True,pass_force,,True,500,496.8983482620413,1.1286980591147834e-05,0.4761476485174469,0.0,408.5498994751425,10155.936273821224,1.9990692321909083,-3.116636433573569
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,59,8,4,7,4,10000,9776,0.9776,4.888,2000.0,488.7326477836745,-0.29458621215917447,True,0.0,-307197331.0,-66151423.0,100.0,250.0,3000,-1.5840040982648944,0.004633387730197989,0.09377191056166533,7.871021486183238e-05,3000,-1.584112882013162,-1.584458834133765,-0.015486794359549139,40.0,802,0.017965577058561655,55.66200277009422,0.9995498967444628,802,0.9025054952632007,55.51926318761506,0.999244883172445,55.80241931996015,0.999698458533203,True,True,pass_force,,True,500,496.8152586742273,1.1297176916425554e-05,0.6633686079749681,0.0,416.2302010029969,10155.936273821224,1.1048008150333153,4.618268505671366
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,60,8,5,7,3,10000,10000,1.0,5.0,2000.0,500.00571648231096,-0.29691135288851456,True,0.0,-296122608.0,-64457809.0,100.0,250.0,2998,-1.5857104980057182,0.005575603113636348,-1.3693103378517064,0.011996481490261224,2998,-1.5853315125135559,-1.5858007182117095,-0.00047569946163172894,40.0,802,0.017789258654233194,56.21369723364141,0.9994931528682854,802,0.8843318652440724,56.07028985637956,0.9989842283787449,56.37727084114924,0.9996561465139286,True,True,pass_force,,True,500,496.87501707051103,1.1295212680758655e-05,0.5480757141170959,-8.470329472543003e-13,428.57955045757495,10155.936273821224,-3.848952507103186,0.9162706626593249
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,61,8,6,7,2,10000,10000,1.0,5.0,2000.0,499.9244847275322,-0.32305778834023613,True,0.0,-289060162.0,-64450027.0,100.0,250.0,3001,-1.5869540745696658,0.0051267029349804285,0.32023360043083265,0.0007606918882252511,3001,-1.586967860259413,-1.5865676859090327,0.00026404448807459957,40.0,800,0.017537409047766486,57.02096571256956,0.9993025400595758,800,0.8680825417510163,56.79482975834522,0.9987424626147573,57.4172884998184,0.9995171552635012,True,True,pass_force,,True,500,496.8255280457791,1.1287915060632545e-05,0.4344622986373482,8.470329472543003e-13,429.29997290022214,10155.936273821224,0.140006586564282,-3.924138614315965
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,62,8,7,7,1,10000,10000,1.0,5.0,2000.0,500.15697600493024,-0.35107345457538486,True,0.0,-288698075.0,-67964968.0,100.0,250.0,3000,-1.5886553543881927,0.0055806663936289825,0.6626368241402749,0.002618853046998826,3000,-1.5881327246230532,-1.588131245101781,0.0021220701297905986,40.0,798,0.01718360686723141,58.19499990464564,0.9989231850571274,798,0.8489637813066461,57.6894514361949,0.9979016893580891,57.905655953334,0.9993661847349902,True,True,pass_force,,True,500,496.90208672360455,1.127733475862074e-05,0.3815960017526497,-8.470329472543003e-13,429.8691415195214,10155.936273821224,-5.307794589558956,-5.322820513314806
14,22,3,2,16-09-26/map-data-2026.09.16-10.52.50.279.jpk-force-map,2026-09-16T10:55:38.156000+02:00,0.09999999999999999,63,8,8,7,0,10000,10000,1.0,5.0,2000.0,500.06174781477955,-0.2833822252158029,True,0.0,-288676981.0,-66964479.0,100.0,250.0,3000,-1.588960522336888,0.0055808354445082515,0.5249039086292954,0.0017124447911435192,3000,-1.5891972346161993,-1.5887623165454205,0.003583673064352144,40.0,798,0.017488376485030054,57.180836703509556,0.9987722589064072,798,0.870719944157567,57.45616515633788,0.9973493534874438,57.74195062141283,0.999206802459032,True,True,pass_force,,True,500,496.8437416481549,1.1260251237647574e-05,0.48928255707216717,0.0,429.71834284449113,10155.936273821224,2.4040348239179052,-2.0129653872446336
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,0,1,1,0,0,5000,5000,1.0,2.5,2000.0,499.8525991266617,-0.2633107898064395,True,0.0,-285474401.0,-42414612.0,100.0,250.0,1500,-1.5698915372153137,0.00532361834695246,-0.07659425671763885,3.3578815588408695e-05,1500,-1.570732892572384,-1.5697240871113425,0.0004345704389008276,40.0,402,0.017181179431499747,58.20322196080516,0.9995315991700308,402,0.8549787889435324,57.6187323933738,0.9993940132587953,58.77347504451547,0.9995754375489228,True,True,pass_force,,True,500,496.8666169297392,1.1210170250371038e-05,0.23999057693235443,0.0,421.9651040441651,10155.936273821224,8.544751390044127,-1.7006125849765903
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,1,1,2,0,1,5000,4724,0.9448,2.362,2000.0,472.36436371224323,-0.23622973896300437,True,0.0,-309098531.0,-67423108.0,100.0,250.0,1500,-1.5709310983638514,0.005636230531401486,3.588546922882643,0.07905220244721611,1500,-1.5719548269661447,-1.5701064905201279,-0.05059174321389337,40.0,399,0.016863482277624676,59.299733206755924,0.9996141444582243,398,0.846963821740792,59.68450218065984,0.9992851416857306,58.90149645250244,0.9997154566940648,True,True,pass_force,,True,500,496.6728666000757,1.1229941214664317e-05,0.31282522440464017,0.0,397.3389379181944,10155.936273821224,10.396922446579673,-8.374664711749126
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,2,1,3,0,2,5000,4838,0.9676,2.419,2000.0,483.58001055307193,-0.2763726097833228,True,0.0,-310287395.0,-68880219.0,100.0,250.0,1500,-1.5703389839389699,0.005888207051700602,1.55774576054974,0.014392860868892465,1500,-1.5708853055118477,-1.5698873239169544,-0.05588853504800406,40.0,401,0.017489263185273652,57.17793765274355,0.9997508015877797,401,0.865850205570631,57.02339974876386,0.9995249391150858,57.655783638917406,0.9997435352801066,True,True,pass_force,,True,500,496.82925510959586,1.1245257201920979e-05,0.3301665733824262,0.0,409.43845851447617,10155.936273821224,5.548407079160887,-4.5870304010217575
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,3,1,4,0,3,5000,4946,0.9892,2.473,2000.0,494.5006038740489,-0.24930295668804092,True,0.0,-310811928.0,-69467831.0,100.0,250.0,1500,-1.5717857833176456,0.006721491821024118,4.1150099654017325,0.08109938611054168,1500,-1.573901696191616,-1.5709086608119283,-0.05091069129022574,40.0,399,0.01755827154760737,56.95321417535931,0.9987620105540828,399,0.8532163426008363,57.54336112243144,0.9980963656768788,57.63411886917715,0.9990497199191841,True,True,pass_force,,True,500,496.76763888027875,1.1250431733758316e-05,0.37237630861063004,0.0,420.2778168171192,10155.936273821224,21.489076309000108,-8.90800027239995
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,4,1,5,0,4,5000,5000,1.0,2.5,2000.0,500.14204495417005,-0.31746149374180277,True,0.0,-289056107.0,-69966724.0,100.0,250.0,1499,-1.5730661532395431,0.01722535275337067,-0.5463321210640324,0.0002310781554798469,1499,-1.572885487562104,-1.573213326671344,-0.00015947681922123813,40.0,399,0.017157422362657947,58.283813201243866,0.9995535081784586,399,0.8447314911225166,58.66044140517703,0.9991778176382209,58.52781670629812,0.9996998323095392,True,True,pass_force,,True,500,496.8586726989168,1.1243200055904103e-05,0.23327201754706584,0.0,431.2722825002556,10155.936273821224,-1.8348291069396634,1.4946839945686792
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,5,1,6,0,5,5000,5000,1.0,2.5,2000.0,500.0047932646692,-0.32306918609012314,True,0.0,-294558632.0,-70348389.0,100.0,250.0,1498,-1.5730289037885692,0.007055548727983501,3.0863922446037013,0.036613328883124185,1498,-1.5740651582626848,-1.57198239278353,-0.02792974624520106,40.0,400,0.01754827973732762,56.98564275066015,0.9995918620668407,400,0.8722456865641166,56.30724487506313,0.999613083382421,57.50625141067833,0.9996132637462952,True,True,pass_force,,True,500,496.8600746220026,1.1240321786613762e-05,0.329653011632054,0.0,428.18874006377797,10155.936273821224,10.524134402580101,-10.628299077031475
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,6,1,7,0,6,5000,4943,0.9886,2.4715,2000.0000000000002,494.2032138157164,-0.23342589278968262,True,0.0,-312417396.0,-70937845.0,100.0,250.0,1499,-1.5722425660430128,0.0065706695743944655,1.1964489613139242,0.0062796532186419896,1499,-1.5729874382581808,-1.5723015772495392,-0.05684460336265018,40.0,400,0.017440658889510418,57.33728331797396,0.9996603296865672,400,0.8752365582829966,57.01238951953095,0.9993524220356172,57.23581851124006,0.999790170505929,True,True,pass_force,,True,500,496.9375679152198,1.1246071857561638e-05,0.30732154008052204,0.0,420.77709542488685,10155.936273821224,7.564874749385716,0.5993140529234702
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,7,1,8,0,7,5000,5000,1.0,2.5,2000.0,499.96230245762155,-0.2390221873881444,True,0.0,-291025463.0,-71281089.0,100.0,250.0,1499,-1.573050206670043,0.004886551729843878,2.380360945946746,0.04301939195775639,1499,-1.5732500087870933,-1.572492721942304,-0.006971412459190196,40.0,401,0.017469277128643813,57.24335315285211,0.9996480979074448,401,0.8619270769302089,57.08860499048568,0.999483959467612,57.569836473691154,0.999733856185506,True,True,pass_force,,True,500,496.90815032589717,1.1240227908213065e-05,0.320805374477612,0.0,430.8706148844344,10155.936273821224,2.0291775681383917,-5.661779368545627
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,8,2,1,1,7,5000,4933,0.9866,2.4665,2000.0,493.1373989397076,-0.23528372582316592,True,0.0,-286160399.0,-39254548.0,100.0,250.0,1501,-1.5723532909676863,0.005372939971769669,2.581182496643948,0.04081979153199422,1501,-1.5725225626626975,-1.5721004040723627,0.03947050997621626,40.0,401,0.01767351358765394,56.58184463662974,0.998983733412404,401,0.8978338567876409,55.83975977035959,0.9984625534561257,56.44839756092908,0.9994076740287945,True,True,pass_force,,True,500,496.82833189195406,1.1257330395420325e-05,0.5466971519290739,0.0,416.426079531067,10155.936273821224,1.719112547495872,-2.568303193390424
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,9,2,2,1,6,5000,4899,0.9798,2.4495,2000.0,489.6453453040306,-0.23809896974297118,True,0.0,-305244481.0,-62123581.0,100.0,250.0,1499,-1.5719090341141413,0.005461770024023038,1.1222629486699898,0.008344854743768448,1499,-1.572208395219949,-1.5718870498741868,-0.03138856940641932,40.0,400,0.017276744408461525,57.881275335082,0.9992900421515738,399,0.8732425307075058,57.76122174937532,0.9988056798973891,57.33124161233885,0.9994898374087186,True,True,pass_force,,True,500,496.85774948127334,1.1259203191354532e-05,0.29697934589603975,0.0,415.4602184267191,10155.936273821224,3.040292313444156,-0.22327054000604887
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,10,2,3,1,5,5000,5000,1.0,2.5,2000.0,499.9851777392059,-0.2464877127665588,True,0.0,-295046015.0,-64932003.0,100.0,250.0,1500,-1.5719604085435754,0.00591033210092042,2.6001153774034385,0.03454156801464281,1500,-1.5729356077357228,-1.572164880052009,-0.015488048615364347,40.0,401,0.017385110525088922,57.52048562227275,0.9986856535812776,401,0.828901253153995,56.8340552231043,0.9978923065810236,59.31310924736658,0.9980825049119395,True,True,pass_force,,True,500,496.76576964949544,1.1257775767064263e-05,0.4631839188854777,0.0,426.24484053079345,10155.936273821224,9.904060849730845,2.076599609462739
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,11,2,4,1,4,5000,4825,0.965,2.4125,2000.0,482.3026990527195,-0.23155666200636915,True,0.0,-319377401.0,-77281238.0,100.0,250.0,1499,-1.572276061069706,0.005779610416152405,1.9719516621724251,0.021724347785832876,1499,-1.5731125162078263,-1.5715391621392882,-0.08655376038618612,40.0,400,0.017357568056500388,57.6117574043157,0.9995459207923985,399,0.8401602042363956,56.97292354618759,0.999265893754383,58.2469876644396,0.9995512629267129,True,True,pass_force,,True,500,496.8535437120125,1.1270604443825611e-05,0.2496113322059411,0.0,410.70445271384017,10155.936273821224,8.49498507866073,-7.483898577569473
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,12,2,5,1,3,5000,5000,1.0,2.5,2000.0,499.8652050366909,-0.24322795664727437,True,0.0,-309439850.0,-67942235.0,100.0,250.0,1500,-1.5735412770227848,0.006676738693138566,2.202421294815707,0.022052904921603278,1500,-1.5744178349743325,-1.5726221216514547,-0.046106457673294354,40.0,400,0.017230048382700352,58.038142307484144,0.9995037865022389,400,0.8612192261195031,58.54014763660064,0.9992331891307719,57.74227325060604,0.9996414274868759,True,True,pass_force,,True,500,496.6929494332349,1.1273612664148538e-05,0.27070841803631374,-8.470329472543003e-13,426.03079763226566,10155.936273821224,8.902266696230013,-9.334883376969367
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,13,2,6,1,2,5000,5000,1.0,2.5,2000.0,500.0131820076911,-0.22222190584631107,True,0.0,-287004216.0,-66594856.0,100.0,250.0,1500,-1.5746871189700697,0.0052450921519485655,2.2404950660508716,0.03291681919760847,1499,-1.5756486520578357,-1.574059918755022,-0.004077822045004176,40.0,400,0.0173974837967132,57.47957645397686,0.9993778685102841,400,0.8664245546160276,57.12013860718595,0.9990561778882233,57.921449405753904,0.9995426114321783,True,True,pass_force,,True,500,496.99732631150175,1.1269466565028752e-05,0.3243349475755296,0.0,428.6673059413307,10155.936273821224,9.765268764521235,-6.3698054149524985
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,14,2,7,1,1,5000,5000,1.0,2.5,2000.0,499.91982304832374,-0.2535087259471993,True,0.0,-291565439.0,-69315583.0,100.0,250.0,1500,-1.574856051376368,0.005327341589488431,2.184696318608185,0.03444921291063807,1500,-1.5754143370479539,-1.574197297311033,-0.0003883242749287419,40.0,400,0.017123205975929427,58.40027862806347,0.9994300379546461,400,0.8747220158258632,57.861250515585326,0.999250562046397,58.11114786503406,0.9996125188587262,True,True,pass_force,,True,500,496.9296350821439,1.1258450071512353e-05,0.2513380489014451,0.0,431.48923755752287,10155.936273821224,5.669913703212653,-6.690264307664038
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,15,2,8,1,0,5000,5000,1.0,2.5,2000.0,500.0281358539477,-0.1970100857844841,True,0.0,-286448511.0,-66764676.0,100.0,250.0,1499,-1.5745358462631656,0.005620183067449751,3.2732629352505715,0.06426995219966736,1499,-1.5751545030771834,-1.573963096324407,-0.001368991021250654,40.0,400,0.017034236209075272,58.70530311580588,0.9992630388118645,400,0.8679049547014872,58.11092741670592,0.9987339116554794,58.41236746351374,0.9995431971514414,True,True,pass_force,,True,500,496.94690267137986,1.1234593129521217e-05,0.3223846822490308,-8.470329472543003e-13,429.880913501023,10155.936273821224,6.283039178530537,-5.816811878868014
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,16,3,1,2,0,5000,4847,0.9694,2.4235,1999.9999999999998,484.55059723893004,-0.21148522659700575,True,0.0,-286624434.0,-40501493.0,100.0,250.0,1501,-1.5751227211803842,0.006786518684841809,2.5662133344119256,0.031553723605981854,1501,-1.576030710615798,-1.5742368272271254,0.04045619374579923,40.0,401,0.017356813240668446,57.614262833508946,0.9993866138811034,401,0.8810264784505661,56.61482506741335,0.9994698548123546,57.68188283730662,0.9996069472474141,True,True,pass_force,,True,500,496.8320589557675,1.1258006429614722e-05,0.35326676989349287,0.0,408.1115229862941,10155.936273821224,9.221482843365608,-8.99708253465969
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,17,3,2,2,1,5000,4710,0.942,2.355,2000.0,470.837760652951,-0.2885112121183937,True,0.0,-311290628.0,-69823446.0,100.0,250.0,1499,-1.575144135304059,0.005361114656606939,3.8920910988975166,0.09207539775879547,1495,-1.57631218953781,-1.5744064437729595,-0.05472765871726648,40.0,400,0.017391083981498683,57.50072859540206,0.9995035826691523,400,0.8719950801339118,57.97610964002794,0.9991296689537595,57.043934232434815,0.9996406023980835,True,True,pass_force,,True,500,496.73448282939285,1.12776135548718e-05,0.27819405215489185,8.470329472543003e-13,396.8416859738927,10155.936273821224,11.862684362343288,-7.491948179583952
15,23,3,3,16-09-26/map-data-2026.09.16-10.59.02.152.jpk-force-map,2026-09-16T11:00:30.198500+02:00,0.19999999999999998,18,3,3,2,2,5000,4902,0.9804,2.451,2000.0,490.0725101287357,-0.22502575201957598,True,0.0,-311817906.0,-69471149.0,100.0,250.0,1499,-1.5750103999301277,0.005033469313482285,1.3383784945482664,0.013613536038500906,1498,-1.5755956840838734,-1.5742962889645655,-0.04325581231076869,40.0,399,0.01733623074151569,57.682665563816265,0.9996144521477469,399,0.8748654348333834,57.15983196355387,0.9994236050287475,57.92244129360187,0.999750850355258,True,True,pass_force,,True,500,496.81245482805406,1.128760364682249e-05,0.2604427546009745,0.0,416.6598300594879,10155.936273821224,5.944108567518734,-7.2524654586864
